idx,ID,NAME,TEXT,Joie,Peur,Surprise,Tristesse,Admiration,Embarras,Jalousie,Autre,Colere,Degout,Culpabilite,Fierte,Comportementale,Designee,Montree,Suggeree,Base,Complexe,elongation,ironie,insulte,mépris / haine,argot,abréviation,interjection,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,marker_type,marker_value,source_file
92,92,<Pierre-Soutien-Harceleur>,teresa je vais pas le répeter tu n'y iras pas chez la police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim_support,THR,ATK,OTH,NEG,word,n'y,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,<Pierre-Soutien-Harceleur>,teresa je vais pas le répeter tu n'y iras pas chez la police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim_support,THR,ATK,OTH,NEG,word,iras,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,<Pierre-Soutien-Harceleur>,teresa je vais pas le répeter tu n'y iras pas chez la police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim_support,THR,ATK,OTH,NEG,word,pas,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,<Pierre-Soutien-Harceleur>,teresa je vais pas le répeter tu n'y iras pas chez la police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim_support,THR,ATK,OTH,NEG,word,chez,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,<Pierre-Soutien-Harceleur>,teresa je vais pas le répeter tu n'y iras pas chez la police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim_support,THR,ATK,OTH,NEG,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,<Pierre-Soutien-Harceleur>,teresa je vais pas le répeter tu n'y iras pas chez la police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim_support,THR,ATK,OTH,NEG,word,police,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,<Pierre-Soutien-Harceleur>,teresa je vais pas le répeter tu n'y iras pas chez la police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim_support,THR,ATK,OTH,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
93,93,<Pauline-Harceleur>,on t'accompagne porter plainte stuveu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bully,CAG,victim_support,THR,ATK,OTH,NEG,word,on,CyberAdoAgg_gold_global_total_latest.xlsx
93,93,<Pauline-Harceleur>,on t'accompagne porter plainte stuveu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bully,CAG,victim_support,THR,ATK,OTH,NEG,word,t'accompagne,CyberAdoAgg_gold_global_total_latest.xlsx
93,93,<Pauline-Harceleur>,on t'accompagne porter plainte stuveu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bully,CAG,victim_support,THR,ATK,OTH,NEG,word,porter,CyberAdoAgg_gold_global_total_latest.xlsx
93,93,<Pauline-Harceleur>,on t'accompagne porter plainte stuveu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bully,CAG,victim_support,THR,ATK,OTH,NEG,word,plainte,CyberAdoAgg_gold_global_total_latest.xlsx
93,93,<Pauline-Harceleur>,on t'accompagne porter plainte stuveu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bully,CAG,victim_support,THR,ATK,OTH,NEG,word,stuveu,CyberAdoAgg_gold_global_total_latest.xlsx
93,93,<Pauline-Harceleur>,on t'accompagne porter plainte stuveu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bully,CAG,victim_support,THR,ATK,OTH,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
94,94,<Teresa-Soutien-Victime>,pas de soucis viens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,word,pas,CyberAdoAgg_gold_global_total_latest.xlsx
94,94,<Teresa-Soutien-Victime>,pas de soucis viens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,word,de,CyberAdoAgg_gold_global_total_latest.xlsx
94,94,<Teresa-Soutien-Victime>,pas de soucis viens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,word,soucis,CyberAdoAgg_gold_global_total_latest.xlsx
94,94,<Teresa-Soutien-Victime>,pas de soucis viens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,word,viens,CyberAdoAgg_gold_global_total_latest.xlsx
95,95,<Nicolas-Soutien-Harceleur>,pour 3 messages qui represente la veriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,GSL,,NEU,word,pour,CyberAdoAgg_gold_global_total_latest.xlsx
95,95,<Nicolas-Soutien-Harceleur>,pour 3 messages qui represente la veriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,GSL,,NEU,word,messages,CyberAdoAgg_gold_global_total_latest.xlsx
95,95,<Nicolas-Soutien-Harceleur>,pour 3 messages qui represente la veriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,GSL,,NEU,word,qui,CyberAdoAgg_gold_global_total_latest.xlsx
95,95,<Nicolas-Soutien-Harceleur>,pour 3 messages qui represente la veriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,GSL,,NEU,word,represente,CyberAdoAgg_gold_global_total_latest.xlsx
95,95,<Nicolas-Soutien-Harceleur>,pour 3 messages qui represente la veriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,GSL,,NEU,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
95,95,<Nicolas-Soutien-Harceleur>,pour 3 messages qui represente la veriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,NAG,,,GSL,,NEU,word,veriter,CyberAdoAgg_gold_global_total_latest.xlsx
96,96,<Teresa-Soutien-Victime>,sa sera plus rapide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,word,sa,CyberAdoAgg_gold_global_total_latest.xlsx
96,96,<Teresa-Soutien-Victime>,sa sera plus rapide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,word,sera,CyberAdoAgg_gold_global_total_latest.xlsx
96,96,<Teresa-Soutien-Victime>,sa sera plus rapide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,word,plus,CyberAdoAgg_gold_global_total_latest.xlsx
96,96,<Teresa-Soutien-Victime>,sa sera plus rapide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,word,rapide,CyberAdoAgg_gold_global_total_latest.xlsx
97,97,<Nicolas-Soutien-Harceleur>,a notre age une amande *et cest regles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,NAG,,,OTH,CNS,NEU,word,a,CyberAdoAgg_gold_global_total_latest.xlsx
97,97,<Nicolas-Soutien-Harceleur>,a notre age une amande *et cest regles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,NAG,,,OTH,CNS,NEU,word,notre,CyberAdoAgg_gold_global_total_latest.xlsx
97,97,<Nicolas-Soutien-Harceleur>,a notre age une amande *et cest regles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,NAG,,,OTH,CNS,NEU,word,age,CyberAdoAgg_gold_global_total_latest.xlsx
97,97,<Nicolas-Soutien-Harceleur>,a notre age une amande *et cest regles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,NAG,,,OTH,CNS,NEU,word,une,CyberAdoAgg_gold_global_total_latest.xlsx
97,97,<Nicolas-Soutien-Harceleur>,a notre age une amande *et cest regles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,NAG,,,OTH,CNS,NEU,word,amande,CyberAdoAgg_gold_global_total_latest.xlsx
97,97,<Nicolas-Soutien-Harceleur>,a notre age une amande *et cest regles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,NAG,,,OTH,CNS,NEU,word,et,CyberAdoAgg_gold_global_total_latest.xlsx
97,97,<Nicolas-Soutien-Harceleur>,a notre age une amande *et cest regles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,NAG,,,OTH,CNS,NEU,word,cest,CyberAdoAgg_gold_global_total_latest.xlsx
97,97,<Nicolas-Soutien-Harceleur>,a notre age une amande *et cest regles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,NAG,,,OTH,CNS,NEU,word,regles,CyberAdoAgg_gold_global_total_latest.xlsx
98,98,<Teresa-Soutien-Victime>,alors nn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,OTH,NEU,word,alors,CyberAdoAgg_gold_global_total_latest.xlsx
98,98,<Teresa-Soutien-Victime>,alors nn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,OTH,NEU,word,nn,CyberAdoAgg_gold_global_total_latest.xlsx
99,99,<Théo-Conciliateur>,mais cest ridicule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,mais,CyberAdoAgg_gold_global_total_latest.xlsx
99,99,<Théo-Conciliateur>,mais cest ridicule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,cest,CyberAdoAgg_gold_global_total_latest.xlsx
99,99,<Théo-Conciliateur>,mais cest ridicule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,ridicule,CyberAdoAgg_gold_global_total_latest.xlsx
100,100,<Nicolas-Soutien-Harceleur>,donc chute merci,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,bully_support,OAG,victim_support,OTH,ATK,CNS,NEG,word,donc,CyberAdoAgg_gold_global_total_latest.xlsx
100,100,<Nicolas-Soutien-Harceleur>,donc chute merci,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,bully_support,OAG,victim_support,OTH,ATK,CNS,NEG,word,chute,CyberAdoAgg_gold_global_total_latest.xlsx
100,100,<Nicolas-Soutien-Harceleur>,donc chute merci,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,bully_support,OAG,victim_support,OTH,ATK,CNS,NEG,word,merci,CyberAdoAgg_gold_global_total_latest.xlsx
101,101,<Teresa-Soutien-Victime>,sa a bcp evolué depuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,OTH,NEU,word,sa,CyberAdoAgg_gold_global_total_latest.xlsx
101,101,<Teresa-Soutien-Victime>,sa a bcp evolué depuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,OTH,NEU,word,a,CyberAdoAgg_gold_global_total_latest.xlsx
101,101,<Teresa-Soutien-Victime>,sa a bcp evolué depuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,OTH,NEU,word,bcp,CyberAdoAgg_gold_global_total_latest.xlsx
101,101,<Teresa-Soutien-Victime>,sa a bcp evolué depuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,OTH,NEU,word,evolué,CyberAdoAgg_gold_global_total_latest.xlsx
101,101,<Teresa-Soutien-Victime>,sa a bcp evolué depuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,OTH,NEU,word,depuis,CyberAdoAgg_gold_global_total_latest.xlsx
102,102,<Nicolas-Soutien-Harceleur>,ah et tu croit quoi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,bully_support,NAG,,,GSL,CNS,NEG,word,ah,CyberAdoAgg_gold_global_total_latest.xlsx
102,102,<Nicolas-Soutien-Harceleur>,ah et tu croit quoi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,bully_support,NAG,,,GSL,CNS,NEG,word,et,CyberAdoAgg_gold_global_total_latest.xlsx
102,102,<Nicolas-Soutien-Harceleur>,ah et tu croit quoi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,bully_support,NAG,,,GSL,CNS,NEG,word,tu,CyberAdoAgg_gold_global_total_latest.xlsx
102,102,<Nicolas-Soutien-Harceleur>,ah et tu croit quoi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,bully_support,NAG,,,GSL,CNS,NEG,word,croit,CyberAdoAgg_gold_global_total_latest.xlsx
102,102,<Nicolas-Soutien-Harceleur>,ah et tu croit quoi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,bully_support,NAG,,,GSL,CNS,NEG,word,quoi,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,on,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,va,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,s'en,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,sortir,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,triomphant,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,on,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,va,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,expulser,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,tous,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,les,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,arabes,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,comme,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,word,toi,CyberAdoAgg_gold_global_total_latest.xlsx
103,103,<Pierre-Soutien-Harceleur>,on va s'en sortir triomphant on va expulser tous les arabes comme toi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,regler,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,vos,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,problemes,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,comme,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,des,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,adultes,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,au,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,lieu,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,de,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,parler,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,pour,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,rien,CyberAdoAgg_gold_global_total_latest.xlsx
104,104,<Théo-Conciliateur>,regler vos problemes comme des adultes au lieu de parler pour rien la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
105,105,<Nicolas-Soutien-Harceleur>,c la prison pour 4 message,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,bully_support,NAG,,,GSL,CNS,NEG,word,c,CyberAdoAgg_gold_global_total_latest.xlsx
105,105,<Nicolas-Soutien-Harceleur>,c la prison pour 4 message,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,bully_support,NAG,,,GSL,CNS,NEG,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
105,105,<Nicolas-Soutien-Harceleur>,c la prison pour 4 message,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,bully_support,NAG,,,GSL,CNS,NEG,word,prison,CyberAdoAgg_gold_global_total_latest.xlsx
105,105,<Nicolas-Soutien-Harceleur>,c la prison pour 4 message,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,bully_support,NAG,,,GSL,CNS,NEG,word,pour,CyberAdoAgg_gold_global_total_latest.xlsx
105,105,<Nicolas-Soutien-Harceleur>,c la prison pour 4 message,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,bully_support,NAG,,,GSL,CNS,NEG,word,message,CyberAdoAgg_gold_global_total_latest.xlsx
106,106,<Pauline-Harceleur>,bon fatima retournes chez tamr pleurer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,bully,OAG,victim,OTH,AIN,ATK,NEG,word,bon,CyberAdoAgg_gold_global_total_latest.xlsx
106,106,<Pauline-Harceleur>,bon fatima retournes chez tamr pleurer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,bully,OAG,victim,OTH,AIN,ATK,NEG,word,fatima,CyberAdoAgg_gold_global_total_latest.xlsx
106,106,<Pauline-Harceleur>,bon fatima retournes chez tamr pleurer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,bully,OAG,victim,OTH,AIN,ATK,NEG,word,retournes,CyberAdoAgg_gold_global_total_latest.xlsx
106,106,<Pauline-Harceleur>,bon fatima retournes chez tamr pleurer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,bully,OAG,victim,OTH,AIN,ATK,NEG,word,chez,CyberAdoAgg_gold_global_total_latest.xlsx
106,106,<Pauline-Harceleur>,bon fatima retournes chez tamr pleurer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,bully,OAG,victim,OTH,AIN,ATK,NEG,word,tamr,CyberAdoAgg_gold_global_total_latest.xlsx
106,106,<Pauline-Harceleur>,bon fatima retournes chez tamr pleurer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,bully,OAG,victim,OTH,AIN,ATK,NEG,word,pleurer,CyberAdoAgg_gold_global_total_latest.xlsx
107,107,<Pierre-Soutien-Harceleur>,theo ftg vrm tu sers à r,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,word,theo,CyberAdoAgg_gold_global_total_latest.xlsx
107,107,<Pierre-Soutien-Harceleur>,theo ftg vrm tu sers à r,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,word,ftg,CyberAdoAgg_gold_global_total_latest.xlsx
107,107,<Pierre-Soutien-Harceleur>,theo ftg vrm tu sers à r,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,word,vrm,CyberAdoAgg_gold_global_total_latest.xlsx
107,107,<Pierre-Soutien-Harceleur>,theo ftg vrm tu sers à r,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,word,tu,CyberAdoAgg_gold_global_total_latest.xlsx
107,107,<Pierre-Soutien-Harceleur>,theo ftg vrm tu sers à r,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,word,sers,CyberAdoAgg_gold_global_total_latest.xlsx
