source_file,text_span,mode,emotion,marker_type,marker_value,type
LitteratureJeunesse,es une lumière,Suggérée,Joie,word,lumière,SitEmo
LitteratureJeunesse,moment de gloire viendra,Suggérée,Joie,word,moment,SitEmo
LitteratureJeunesse,moment de gloire viendra,Suggérée,Joie,word,gloire,SitEmo
LitteratureJeunesse,moment de gloire viendra,Suggérée,Joie,word,viendra,SitEmo
LitteratureJeunesse,criera,Comportementale,Joie,word,criera,SitEmo
LitteratureJeunesse,hip hip hourra,Montrée,Joie,word,hip,SitEmo
LitteratureJeunesse,hip hip hourra,Montrée,Joie,word,hip,SitEmo
LitteratureJeunesse,hip hip hourra,Montrée,Joie,word,hourra,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,juste,Montrée,Joie,word,juste,SitEmo
LitteratureJeunesse,embrasse sa soeur,Comportementale,Joie,word,embrasse,SitEmo
LitteratureJeunesse,embrasse sa soeur,Comportementale,Joie,word,soeur,SitEmo
LitteratureJeunesse,triste,Désignée,Tristesse,word,triste,SitEmo
LitteratureJeunesse,est si bien au milieu de la troupe des Arthur,Suggérée,Joie,word,milieu,SitEmo
LitteratureJeunesse,est si bien au milieu de la troupe des Arthur,Suggérée,Joie,word,troupe,SitEmo
LitteratureJeunesse,est si bien au milieu de la troupe des Arthur,Suggérée,Joie,word,arthur,SitEmo
LitteratureJeunesse,toujours là ; encourager; soutenir,Suggérée,Joie,word,encourager,SitEmo
LitteratureJeunesse,toujours là ; encourager; soutenir,Suggérée,Joie,word,soutenir,SitEmo
LitteratureJeunesse,toujours là ; encourager; soutenir,Suggérée,Joie,punctuation,;,SitEmo
LitteratureJeunesse,toujours là ; encourager; soutenir,Suggérée,Joie,punctuation,;,SitEmo
LitteratureJeunesse,notre danseuse étoile préférée,Suggérée,Joie,word,danseuse,SitEmo
LitteratureJeunesse,notre danseuse étoile préférée,Suggérée,Joie,word,étoile,SitEmo
LitteratureJeunesse,notre danseuse étoile préférée,Suggérée,Joie,word,préférée,SitEmo
LitteratureJeunesse,fier,Désignée,Fierté,word,fier,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,plus belle qu',Montrée,Joie,word,belle,SitEmo
LitteratureJeunesse,plus belle qu',Montrée,Joie,punctuation,',SitEmo
LitteratureJeunesse,Alors bougeons,Montrée,Joie,word,bougeons,SitEmo
LitteratureJeunesse,vite,Montrée,Joie,word,vite,SitEmo
LitteratureJeunesse,Il faut avoir au moins onze ans,Suggérée,Tristesse,word,faut,SitEmo
LitteratureJeunesse,Il faut avoir au moins onze ans,Suggérée,Tristesse,word,onze,SitEmo
LitteratureJeunesse,Il faut avoir au moins onze ans,Suggérée,Tristesse,word,ans,SitEmo
LitteratureJeunesse,s'enfermer dans ma grande chambre,Comportementale,Tristesse,word,s'enfermer,SitEmo
LitteratureJeunesse,s'enfermer dans ma grande chambre,Comportementale,Tristesse,word,grande,SitEmo
LitteratureJeunesse,s'enfermer dans ma grande chambre,Comportementale,Tristesse,word,chambre,SitEmo
LitteratureJeunesse,s'enfermer dans ma grande chambre,Comportementale,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,inspirent,Suggérée,Admiration,word,inspirent,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,!,Montrée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,word,quelqu'un,SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,word,vu,SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,word,elisa,SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,punctuation,',SitEmo
LitteratureJeunesse,Quelqu'un a vu Elisa ?,Montrée,Peur,punctuation,?,SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,word,l'écoute,SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,word,qu'à,SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,word,moitié,SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,ne l'écoute qu'à moitié,Suggérée,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,génial,Montrée,Joie,word,génial,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Joie,word,dansé,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Fierté,word,dansé,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Joie,word,troupe,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Fierté,word,troupe,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Joie,word,alvin,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Fierté,word,alvin,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Joie,word,ailey,SitEmo
LitteratureJeunesse,ai dansé avec la troupe Alvin Ailey,Suggérée,Fierté,word,ailey,SitEmo
LitteratureJeunesse,es très douée,Suggérée,Admiration,word,douée,SitEmo
LitteratureJeunesse,son meilleur ami,Suggérée,Joie,word,meilleur,SitEmo
LitteratureJeunesse,son meilleur ami,Suggérée,Joie,word,ami,SitEmo
LitteratureJeunesse,son partenaire de rêve,Suggérée,Joie,word,partenaire,SitEmo
LitteratureJeunesse,son partenaire de rêve,Suggérée,Joie,word,rêve,SitEmo
LitteratureJeunesse,un monde fou,Montrée,Surprise,word,monde,SitEmo
LitteratureJeunesse,un monde fou,Montrée,Surprise,word,fou,SitEmo
LitteratureJeunesse,improvisent une petite chorégraphie avec elle,Suggérée,Joie,word,improvisent,SitEmo
LitteratureJeunesse,improvisent une petite chorégraphie avec elle,Suggérée,Joie,word,petite,SitEmo
LitteratureJeunesse,improvisent une petite chorégraphie avec elle,Suggérée,Joie,word,chorégraphie,SitEmo
LitteratureJeunesse,danse,Suggérée,Joie,word,danse,SitEmo
LitteratureJeunesse,plus beau,Montrée,Admiration,word,beau,SitEmo
LitteratureJeunesse,merveilleux,Suggérée,Admiration,word,merveilleux,SitEmo
LitteratureJeunesse,merveilleux,Suggérée,Joie,word,merveilleux,SitEmo
LitteratureJeunesse,se sent toute triste,Suggérée,Tristesse,word,sent,SitEmo
LitteratureJeunesse,se sent toute triste,Suggérée,Tristesse,word,triste,SitEmo
LitteratureJeunesse,sure que,Montrée,Joie,word,sure,SitEmo
LitteratureJeunesse,Fais-moi confiance,Montrée,Joie,word,fais-moi,SitEmo
LitteratureJeunesse,Fais-moi confiance,Montrée,Joie,word,confiance,SitEmo
LitteratureJeunesse,Fais-moi confiance,Montrée,Joie,punctuation,-,SitEmo
LitteratureJeunesse,avance timidement,Comportementale,Peur,word,avance,SitEmo
LitteratureJeunesse,avance timidement,Comportementale,Embarras,word,avance,SitEmo
LitteratureJeunesse,avance timidement,Comportementale,Peur,word,timidement,SitEmo
LitteratureJeunesse,avance timidement,Comportementale,Embarras,word,timidement,SitEmo
LitteratureJeunesse,"regarde, émerveillée",Comportementale,Joie,word,regarde,SitEmo
LitteratureJeunesse,"regarde, émerveillée",Comportementale,Joie,word,émerveillée,SitEmo
LitteratureJeunesse,"regarde, émerveillée",Comportementale,Joie,punctuation,",",SitEmo
LitteratureJeunesse,lance joyeusement,Comportementale,Joie,word,lance,SitEmo
LitteratureJeunesse,lance joyeusement,Comportementale,Joie,word,joyeusement,SitEmo
LitteratureJeunesse,aimerait bien s’y mettre tout de suite,Suggérée,Joie,word,aimerait,SitEmo
LitteratureJeunesse,aimerait bien s’y mettre tout de suite,Suggérée,Joie,word,mettre,SitEmo
LitteratureJeunesse,aimerait bien s’y mettre tout de suite,Suggérée,Joie,word,suite,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,word,danseurs,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,word,danseurs,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,word,trouvé,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,word,trouvé,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,word,qu'elle,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,word,qu'elle,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,word,douée,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,word,douée,SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Joie,punctuation,',SitEmo
LitteratureJeunesse,les danseurs ont trouvé qu'elle était douée,Suggérée,Fierté,punctuation,',SitEmo
LitteratureJeunesse,folle de joie,Suggérée,Joie,word,folle,SitEmo
LitteratureJeunesse,folle de joie,Suggérée,Joie,word,joie,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,tre,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,tre,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,frustrant,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,frustrant,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,réussir,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,réussir,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,exprimer,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,exprimer,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,langue,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,langue,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Tristesse,word,maîtrise,SitEmo
LitteratureJeunesse,tre frustrant de ne pas réussir à s’exprimer dans une langue qu’on ne maîtrise pas,Suggérée,Colère,word,maîtrise,SitEmo
LitteratureJeunesse,s'adresse à elle en anglais,Suggérée,Colère,word,s'adresse,SitEmo
LitteratureJeunesse,s'adresse à elle en anglais,Suggérée,Colère,word,anglais,SitEmo
LitteratureJeunesse,s'adresse à elle en anglais,Suggérée,Colère,punctuation,',SitEmo
LitteratureJeunesse,maîtrise déjà si bien en français,Suggérée,Fierté,word,maîtrise,SitEmo
LitteratureJeunesse,maîtrise déjà si bien en français,Suggérée,Fierté,word,déjà,SitEmo
LitteratureJeunesse,maîtrise déjà si bien en français,Suggérée,Fierté,word,français,SitEmo
LitteratureJeunesse,tant,Montrée,Tristesse,word,tant,SitEmo
LitteratureJeunesse,dit gaîment,Comportementale,Joie,word,gaîment,SitEmo
LitteratureJeunesse,lui tire la langue,Comportementale,Joie,word,tire,SitEmo
LitteratureJeunesse,lui tire la langue,Comportementale,Joie,word,langue,SitEmo
LitteratureJeunesse,aurait été encore plus nombreuses,Suggérée,Peur,word,aurait,SitEmo
LitteratureJeunesse,aurait été encore plus nombreuses,Suggérée,Peur,word,encore,SitEmo
LitteratureJeunesse,aurait été encore plus nombreuses,Suggérée,Peur,word,nombreuses,SitEmo
LitteratureJeunesse,J'aimerais quand même mieux être noire,Montrée,Tristesse,word,j'aimerais,SitEmo
LitteratureJeunesse,J'aimerais quand même mieux être noire,Montrée,Tristesse,word,mieux,SitEmo
LitteratureJeunesse,J'aimerais quand même mieux être noire,Montrée,Tristesse,word,noire,SitEmo
LitteratureJeunesse,J'aimerais quand même mieux être noire,Montrée,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,tu te moques de moi,Suggérée,Colère,word,moques,SitEmo
LitteratureJeunesse,tu te moques de moi,Suggérée,Tristesse,word,moques,SitEmo
LitteratureJeunesse,serons là pour t'accompagner,Suggérée,Joie,word,t'accompagner,SitEmo
LitteratureJeunesse,serons là pour t'accompagner,Suggérée,Joie,punctuation,',SitEmo
LitteratureJeunesse,s'inspirant de tous les danseurs,Suggérée,Admiration,word,s'inspirant,SitEmo
LitteratureJeunesse,s'inspirant de tous les danseurs,Suggérée,Admiration,word,danseurs,SitEmo
LitteratureJeunesse,s'inspirant de tous les danseurs,Suggérée,Admiration,punctuation,',SitEmo
LitteratureJeunesse,La troupe Alvin Ailey t’attendra,Suggérée,Joie,word,troupe,SitEmo
LitteratureJeunesse,La troupe Alvin Ailey t’attendra,Suggérée,Joie,word,alvin,SitEmo
LitteratureJeunesse,La troupe Alvin Ailey t’attendra,Suggérée,Joie,word,ailey,SitEmo
LitteratureJeunesse,La troupe Alvin Ailey t’attendra,Suggérée,Joie,word,attendra,SitEmo
LitteratureJeunesse,Sa petite soeur lui tire la langue,Suggérée,Joie,word,petite,SitEmo
LitteratureJeunesse,Sa petite soeur lui tire la langue,Suggérée,Joie,word,soeur,SitEmo
LitteratureJeunesse,Sa petite soeur lui tire la langue,Suggérée,Joie,word,tire,SitEmo
LitteratureJeunesse,Sa petite soeur lui tire la langue,Suggérée,Joie,word,langue,SitEmo
LitteratureJeunesse,ma soeur danseuse archi douée,Suggérée,Admiration,word,soeur,SitEmo
LitteratureJeunesse,ma soeur danseuse archi douée,Suggérée,Admiration,word,danseuse,SitEmo
LitteratureJeunesse,ma soeur danseuse archi douée,Suggérée,Admiration,word,archi,SitEmo
LitteratureJeunesse,ma soeur danseuse archi douée,Suggérée,Admiration,word,douée,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,word,tourbillon,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,word,tourbillon,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,word,émotion,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,word,émotion,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,word,envie,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,word,envie,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,punctuation,;,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,punctuation,;,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Joie,punctuation,;,SitEmo
LitteratureJeunesse,tourbillon ; émotion ; envie,Suggérée,Admiration,punctuation,;,SitEmo
LitteratureJeunesse,bouche bée,Comportementale,Joie,word,bouche,SitEmo
LitteratureJeunesse,bouche bée,Comportementale,Admiration,word,bouche,SitEmo
LitteratureJeunesse,bouche bée,Comportementale,Joie,word,bée,SitEmo
LitteratureJeunesse,bouche bée,Comportementale,Admiration,word,bée,SitEmo
LitteratureJeunesse,il faut que,Montrée,Joie,word,faut,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Fierté,word,essaie,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Joie,word,essaie,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Fierté,word,d'impressionner,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Joie,word,d'impressionner,SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Fierté,punctuation,',SitEmo
LitteratureJeunesse,essaie d'impressionner,Suggérée,Joie,punctuation,',SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,word,l'encourage,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,word,l'encourage,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,word,venir,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,word,venir,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,word,new,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,word,new,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,word,york,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,word,york,SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Joie,punctuation,',SitEmo
LitteratureJeunesse,l'encourage à venir à New York,Suggérée,Fierté,punctuation,',SitEmo
LitteratureJeunesse,se demande où elle est passée,Suggérée,Peur,word,demande,SitEmo
LitteratureJeunesse,se demande où elle est passée,Suggérée,Peur,word,passée,SitEmo
LitteratureJeunesse,la vie est extra,Suggérée,Joie,word,vie,SitEmo
LitteratureJeunesse,la vie est extra,Suggérée,Joie,word,extra,SitEmo
LitteratureJeunesse,contente,Désignée,Joie,word,contente,SitEmo
LitteratureJeunesse,ravis,Désignée,Joie,word,ravis,SitEmo
LitteratureJeunesse,grommèle,Comportementale,Colère,word,grommèle,SitEmo
LitteratureJeunesse,désolée,Désignée,Tristesse,word,désolée,SitEmo
LitteratureJeunesse,consoler,Désignée,Tristesse,word,consoler,SitEmo
LitteratureJeunesse,boude,Comportementale,Colère,word,boude,SitEmo
LitteratureJeunesse,râle,Comportementale,Colère,word,râle,SitEmo
LitteratureJeunesse,s'emporte,Comportementale,Colère,word,s'emporte,SitEmo
LitteratureJeunesse,s'emporte,Comportementale,Colère,punctuation,',SitEmo
LitteratureJeunesse,surprise,Désignée,Surprise,word,surprise,SitEmo
LitteratureJeunesse,enrager,Désignée,Colère,word,enrager,SitEmo
LitteratureJeunesse,ravie,Désignée,Joie,word,ravie,SitEmo
LitteratureJeunesse,sourire,Comportementale,Joie,word,sourire,SitEmo
LitteratureJeunesse,Il ne manquerait plus que ça !,Suggérée,Colère,word,manquerait,SitEmo
LitteratureJeunesse,Il ne manquerait plus que ça !,Suggérée,Colère,punctuation,!,SitEmo
LitteratureJeunesse,Grr,Montrée,Colère,word,grr,SitEmo
LitteratureJeunesse,banane !,Montrée,Colère,word,banane,SitEmo
LitteratureJeunesse,banane !,Montrée,Colère,punctuation,!,SitEmo
LitteratureJeunesse,C'est de la triche,Montrée,Colère,word,c'est,SitEmo
LitteratureJeunesse,C'est de la triche,Montrée,Colère,word,triche,SitEmo
LitteratureJeunesse,C'est de la triche,Montrée,Colère,punctuation,',SitEmo
LitteratureJeunesse,Pas la peine,Montrée,Colère,word,peine,SitEmo
LitteratureJeunesse,impressionné,Désignée,Surprise,word,impressionné,SitEmo
LitteratureJeunesse,impressionné,Désignée,Admiration,word,impressionné,SitEmo
LitteratureJeunesse,le talent,Montrée,Fierté,word,talent,SitEmo
LitteratureJeunesse,Pas un bébé de CP,Montrée,Dégoût,word,bébé,SitEmo
LitteratureJeunesse,Pas un bébé de CP,Montrée,Colère,word,bébé,SitEmo
LitteratureJeunesse,Pas un bébé de CP,Montrée,Dégoût,word,cp,SitEmo
LitteratureJeunesse,Pas un bébé de CP,Montrée,Colère,word,cp,SitEmo
LitteratureJeunesse,comme une condamnée,Comportementale,Tristesse,word,condamnée,SitEmo
LitteratureJeunesse,risquer,Suggérée,Peur,word,risquer,SitEmo
LitteratureJeunesse,se rabat,Suggérée,Tristesse,word,rabat,SitEmo
LitteratureJeunesse,bouder,Comportementale,Colère,word,bouder,SitEmo
LitteratureJeunesse,bouder,Comportementale,Tristesse,word,bouder,SitEmo
LitteratureJeunesse,Oh là là,Montrée,Surprise,word,oh,SitEmo
LitteratureJeunesse,C'est pas juste,Montrée,Colère,word,c'est,SitEmo
LitteratureJeunesse,C'est pas juste,Montrée,Tristesse,word,c'est,SitEmo
LitteratureJeunesse,C'est pas juste,Montrée,Colère,word,juste,SitEmo
LitteratureJeunesse,C'est pas juste,Montrée,Tristesse,word,juste,SitEmo
LitteratureJeunesse,C'est pas juste,Montrée,Colère,punctuation,',SitEmo
LitteratureJeunesse,C'est pas juste,Montrée,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,Plus personne ; jouer avec moi ; !,Montrée,Tristesse,word,jouer,SitEmo
LitteratureJeunesse,Plus personne ; jouer avec moi ; !,Montrée,Colère,word,jouer,SitEmo
LitteratureJeunesse,Plus personne ; jouer avec moi ; !,Montrée,Tristesse,punctuation,;,SitEmo
LitteratureJeunesse,Plus personne ; jouer avec moi ; !,Montrée,Colère,punctuation,;,SitEmo
LitteratureJeunesse,Plus personne ; jouer avec moi ; !,Montrée,Tristesse,punctuation,;,SitEmo
LitteratureJeunesse,Plus personne ; jouer avec moi ; !,Montrée,Colère,punctuation,;,SitEmo
LitteratureJeunesse,Plus personne ; jouer avec moi ; !,Montrée,Tristesse,punctuation,!,SitEmo
LitteratureJeunesse,Plus personne ; jouer avec moi ; !,Montrée,Colère,punctuation,!,SitEmo
LitteratureJeunesse,grogne,Montrée,Colère,word,grogne,SitEmo
LitteratureJeunesse,pavoises,Désignée,Fierté,word,pavoises,SitEmo
LitteratureJeunesse,pavoises,Désignée,Joie,word,pavoises,SitEmo
LitteratureJeunesse,jubiles,Désignée,Fierté,word,jubiles,SitEmo
LitteratureJeunesse,jubiles,Désignée,Joie,word,jubiles,SitEmo
LitteratureJeunesse,comme un banquier,Comportementale,Fierté,word,banquier,SitEmo
LitteratureJeunesse,comme un banquier,Comportementale,Joie,word,banquier,SitEmo
LitteratureJeunesse,n'ai pas triché !,Montrée,Colère,word,n'ai,SitEmo
LitteratureJeunesse,n'ai pas triché !,Montrée,Colère,word,triché,SitEmo
LitteratureJeunesse,n'ai pas triché !,Montrée,Colère,punctuation,',SitEmo
LitteratureJeunesse,n'ai pas triché !,Montrée,Colère,punctuation,!,SitEmo
LitteratureJeunesse,se lève ; s'enfermer,Comportementale,Colère,word,lève,SitEmo
LitteratureJeunesse,se lève ; s'enfermer,Comportementale,Tristesse,word,lève,SitEmo
LitteratureJeunesse,se lève ; s'enfermer,Comportementale,Colère,word,s'enfermer,SitEmo
LitteratureJeunesse,se lève ; s'enfermer,Comportementale,Tristesse,word,s'enfermer,SitEmo
LitteratureJeunesse,se lève ; s'enfermer,Comportementale,Colère,punctuation,;,SitEmo
LitteratureJeunesse,se lève ; s'enfermer,Comportementale,Tristesse,punctuation,;,SitEmo
LitteratureJeunesse,se lève ; s'enfermer,Comportementale,Colère,punctuation,',SitEmo
LitteratureJeunesse,se lève ; s'enfermer,Comportementale,Tristesse,punctuation,',SitEmo
LitteratureJeunesse,triste,Désignée,Tristesse,word,triste,SitEmo
LitteratureJeunesse,colère,Désignée,Colère,word,colère,SitEmo
LitteratureJeunesse,Laissez-moi tranquille !,Montrée,Colère,word,laissez-moi,SitEmo
LitteratureJeunesse,Laissez-moi tranquille !,Montrée,Colère,word,tranquille,SitEmo
LitteratureJeunesse,Laissez-moi tranquille !,Montrée,Colère,punctuation,-,SitEmo
LitteratureJeunesse,Laissez-moi tranquille !,Montrée,Colère,punctuation,!,SitEmo
LitteratureJeunesse,râle,Comportementale,Colère,word,râle,SitEmo
LitteratureJeunesse,un clin d'oeil,Comportementale,Fierté,word,clin,SitEmo
LitteratureJeunesse,un clin d'oeil,Comportementale,Joie,word,clin,SitEmo
LitteratureJeunesse,un clin d'oeil,Comportementale,Fierté,word,d'oeil,SitEmo
LitteratureJeunesse,un clin d'oeil,Comportementale,Joie,word,d'oeil,SitEmo
LitteratureJeunesse,un clin d'oeil,Comportementale,Fierté,punctuation,',SitEmo
LitteratureJeunesse,un clin d'oeil,Comportementale,Joie,punctuation,',SitEmo
LitteratureJeunesse,tu sais ?,Montrée,Fierté,word,sais,SitEmo
LitteratureJeunesse,tu sais ?,Montrée,Joie,word,sais,SitEmo
LitteratureJeunesse,tu sais ?,Montrée,Fierté,punctuation,?,SitEmo
LitteratureJeunesse,tu sais ?,Montrée,Joie,punctuation,?,SitEmo
LitteratureJeunesse,claque,Comportementale,Colère,word,claque,SitEmo
LitteratureJeunesse,toute nue,Suggérée,Tristesse,word,nue,SitEmo
LitteratureJeunesse,toute nue,Suggérée,Embarras,word,nue,SitEmo
LitteratureJeunesse,regrette,Désignée,Culpabilité,word,regrette,SitEmo
LitteratureJeunesse,déçu,Désignée,Tristesse,word,déçu,SitEmo
LitteratureJeunesse,aux Jeux Olympiques !,Suggérée,Fierté,word,jeux,SitEmo
LitteratureJeunesse,aux Jeux Olympiques !,Suggérée,Joie,word,jeux,SitEmo
LitteratureJeunesse,aux Jeux Olympiques !,Suggérée,Fierté,word,olympiques,SitEmo
LitteratureJeunesse,aux Jeux Olympiques !,Suggérée,Joie,word,olympiques,SitEmo
LitteratureJeunesse,aux Jeux Olympiques !,Suggérée,Fierté,punctuation,!,SitEmo
LitteratureJeunesse,aux Jeux Olympiques !,Suggérée,Joie,punctuation,!,SitEmo
LitteratureJeunesse,contente,Désignée,Joie,word,contente,SitEmo
LitteratureJeunesse,a le sourire,Comportementale,Joie,word,sourire,SitEmo
LitteratureJeunesse,un petit nuage,Suggérée,Joie,word,petit,SitEmo
LitteratureJeunesse,un petit nuage,Suggérée,Fierté,word,petit,SitEmo
LitteratureJeunesse,un petit nuage,Suggérée,Joie,word,nuage,SitEmo
LitteratureJeunesse,un petit nuage,Suggérée,Fierté,word,nuage,SitEmo
LitteratureJeunesse,bafouille,Comportementale,Embarras,word,bafouille,SitEmo
LitteratureJeunesse,...,Montrée,Embarras,punctuation,…,SitEmo
LitteratureJeunesse,plaisir,Suggérée,Joie,word,plaisir,SitEmo
LitteratureJeunesse,déprime,Désignée,Tristesse,word,déprime,SitEmo
LitteratureJeunesse,boudeuse,Désignée,Colère,word,boudeuse,SitEmo
LitteratureJeunesse,ronchonner,Désignée,Colère,word,ronchonner,SitEmo
LitteratureJeunesse,impatiente,Suggérée,Joie,word,impatiente,SitEmo
LitteratureJeunesse,étonnée,Désignée,Surprise,word,étonnée,SitEmo
LitteratureJeunesse,Euh,Montrée,Surprise,word,euh,SitEmo
LitteratureJeunesse,sure ; trompée ; ?,Montrée,Surprise,word,sure,SitEmo
LitteratureJeunesse,sure ; trompée ; ?,Montrée,Surprise,word,trompée,SitEmo
LitteratureJeunesse,sure ; trompée ; ?,Montrée,Surprise,punctuation,;,SitEmo
LitteratureJeunesse,sure ; trompée ; ?,Montrée,Surprise,punctuation,;,SitEmo
LitteratureJeunesse,sure ; trompée ; ?,Montrée,Surprise,punctuation,?,SitEmo
LitteratureJeunesse,Pff,Montrée,Colère,word,pff,SitEmo
LitteratureJeunesse,peste,Comportementale,Colère,word,peste,SitEmo
LitteratureJeunesse,Encore,Montrée,Colère,word,encore,SitEmo
LitteratureJeunesse,!,Montrée,Colère,punctuation,!,SitEmo
LitteratureJeunesse,...,Montrée,Surprise,punctuation,…,SitEmo
LitteratureJeunesse,râler,Comportementale,Colère,word,râler,SitEmo
LitteratureJeunesse,tu sais ?,Montrée,Colère,word,sais,SitEmo
LitteratureJeunesse,tu sais ?,Montrée,Colère,punctuation,?,SitEmo
LitteratureJeunesse,Pardon,Montrée,Embarras,word,pardon,SitEmo
