marker_value,spacy_count,stanza_count,total_count,match_key,lexicon_match_status,exact_lexicon_term,exact_lexicon_category,in_lexique_emotionnel,best_candidate_term,best_candidate_category,best_candidate_confidence,best_candidate_repair_type
fissurée,1,2,3,fissuree,no_match,,,False,,,,
frappé,2,1,3,frappe,no_match,,,False,,,,
froissé,1,2,3,froisse,no_match,,,False,,,,
frustrer,3,0,3,frustrer,exact,frustrer,deplaisir,True,,,,
frustrée,1,2,3,frustree,repaired_high,,,False,frustrer,deplaisir,high,shared_long_stem_edit_distance
fâchais,1,2,3,fachais,no_match,,,False,,,,
fâchée,1,2,3,fachee,repaired_high,,,False,fâché,colere,high,inflected_or_extended_marker
félicité,2,1,3,felicite,exact,félicité,joie,True,,,,
félicitée,1,2,3,felicitee,repaired_high,,,False,félicité,joie,high,inflected_or_extended_marker
gronde,1,2,3,gronde,no_match,,,False,,,,
heureur,0,3,3,heureur,repaired_high,,,False,heureux,joie,high,shared_long_stem_edit_distance
homosexuel,2,1,3,homosexuel,no_match,,,False,,,,
humanisent,1,2,3,humanisent,no_match,,,False,,,,
idole,1,2,3,idole,no_match,,,False,,,,
impressionnent,1,2,3,impressionnent,no_match,,,False,,,,
inquiétée,1,2,3,inquietee,repaired_high,,,False,inquiéter,peur,high,shared_long_stem_edit_distance
introduisent,1,2,3,introduisent,no_match,,,False,,,,
laisse,2,1,3,laisse,no_match,,,False,,,,
librement,1,2,3,librement,no_match,,,False,,,,
luire,3,0,3,luire,no_match,,,False,,,,
malheureuse,1,2,3,malheureuse,repaired_high,,,False,malheureux,tristesse,high,shared_long_stem_edit_distance
marrante,0,3,3,marrante,repaired_high,,,False,marrant,joie,high,inflected_or_extended_marker
menaçaient,1,2,3,menacaient,repaired_high,,,False,menaçant,peur,high,shared_long_stem_edit_distance
moqué,1,2,3,moque,no_match,,,False,,,,
mène,2,1,3,mene,no_match,,,False,,,,
mécontente,1,2,3,mecontente,repaired_high,,,False,mécontenter,colere,high,truncated_prefix_marker
mécontentent,1,2,3,mecontentent,repaired_high,,,False,mécontentement,colere,high,shared_long_stem_edit_distance
méfiant,2,1,3,mefiant,exact,méfiant,peur,True,,,,
nauséabonde,1,2,3,nauseabonde,no_match,,,False,,,,
obligerait,1,2,3,obligerait,no_match,,,False,,,,
parvenaient,1,2,3,parvenaient,no_match,,,False,,,,
perde,1,2,3,perde,no_match,,,False,,,,
plaire,2,1,3,plaire,exact,plaire,amour,True,,,,
plaisent,1,2,3,plaisent,no_match,,,False,plaisant,amour,medium,same_prefix_fuzzy
plaît,2,1,3,plait,no_match,,,False,,,,
potentiel,0,3,3,potentiel,no_match,,,False,,,,
préoccupe,1,2,3,preoccupe,exact,préoccupé,peur,True,,,,
ragoûtant,1,2,3,ragoutant,no_match,,,False,,,,
redoutables,2,1,3,redoutables,repaired_high,,,False,redoutable,peur,high,inflected_or_extended_marker
redoutaient,1,2,3,redoutaient,no_match,,,False,,,,
redémarrera,1,2,3,redemarrera,no_match,,,False,,,,
retiennent,1,2,3,retiennent,no_match,,,False,,,,
rigolote,1,2,3,rigolote,repaired_high,,,False,rigolo,joie,high,inflected_or_extended_marker
risqué,1,2,3,risque,no_match,,,False,,,,
rompe,1,2,3,rompe,no_match,,,False,,,,
rès,1,2,3,res,no_match,,,False,,,,
réagi,2,1,3,reagi,no_match,,,False,,,,
révoltée,1,2,3,revoltee,repaired_high,,,False,révolte,colere,high,inflected_or_extended_marker
sentirais,1,2,3,sentirais,no_match,,,False,,,,
sortent,2,1,3,sortent,no_match,,,False,,,,
souffrait,1,2,3,souffrait,no_match,,,False,,,,
stressée,1,2,3,stressee,repaired_high,,,False,stressé,peur,high,inflected_or_extended_marker
suffit,2,1,3,suffit,no_match,,,False,,,,
sévit,1,2,3,sevit,no_match,,,False,,,,
tracasse,1,2,3,tracasse,no_match,,,False,,,,
traite,2,1,3,traite,no_match,,,False,,,,
traumatisé,1,2,3,traumatise,no_match,,,False,,,,
troublée,2,1,3,troublee,repaired_high,,,False,trouble,surprise,high,inflected_or_extended_marker
tumulte,1,2,3,tumulte,no_match,,,False,,,,
vienne,2,1,3,vienne,no_match,,,False,,,,
vrombissement,1,2,3,vrombissement,no_match,,,False,,,,
écœurée,1,2,3,ecœuree,no_match,,,False,,,,
électrisée,1,2,3,electrisee,no_match,,,False,,,,
émerveillés,1,2,3,emerveilles,repaired_high,,,False,émerveillé,admiration,high,inflected_or_extended_marker
ému,3,0,3,emu,exact,ému,non_specifiee,True,,,,
énerv,3,0,3,enerv,repaired_high,,,False,énervé,colere,high,truncated_prefix_marker
énervait,1,2,3,enervait,repaired_high,,,False,énervant,colere,high,shared_long_stem_edit_distance
énerver,3,0,3,enerver,exact,énerver,colere,True,,,,
étonnerait,1,2,3,etonnerait,repaired_high,,,False,étonner,surprise,high,inflected_or_extended_marker
étonnée,2,1,3,etonnee,repaired_high,,,False,étonné,surprise,high,inflected_or_extended_marker
abattre,0,2,2,abattre,exact,abattre,tristesse,True,,,,
abattu,2,0,2,abattu,exact,abattu,tristesse,True,,,,
accabler,2,0,2,accabler,exact,accabler,tristesse,True,,,,
accablé,0,2,2,accable,repaired_high,,,False,accabler,tristesse,high,truncated_prefix_marker
achever,1,1,2,achever,no_match,,,False,,,,
achevé,1,1,2,acheve,no_match,,,False,,,,
activité,1,1,2,activite,no_match,,,False,,,,
activités,1,1,2,activites,no_match,,,False,,,,
adjuvant,1,1,2,adjuvant,no_match,,,False,,,,
adjuvants,1,1,2,adjuvants,no_match,,,False,,,,
admiratif,1,1,2,admiratif,repaired_high,,,False,admiration,admiration,high,shared_long_stem_edit_distance
admiratifs,1,1,2,admiratifs,no_match,,,False,admiration,admiration,medium,shared_long_stem_edit_distance
affligés,1,1,2,affliges,repaired_high,,,False,affliger,tristesse,high,shared_long_stem_edit_distance
affoler,2,0,2,affoler,exact,affoler,peur,True,,,,
affreux,2,0,2,affreux,exact,affreux,peur,True,,,,
agroalimentaire,1,1,2,agroalimentaire,no_match,,,False,,,,
agroalimentaires,1,1,2,agroalimentaires,no_match,,,False,,,,
aient,1,1,2,aient,no_match,,,False,,,,
alarmantes,1,1,2,alarmantes,repaired_high,,,False,alarmant,peur,high,inflected_or_extended_marker
alarmants,1,1,2,alarmants,repaired_high,,,False,alarmant,peur,high,inflected_or_extended_marker
amazonien,2,0,2,amazonien,no_match,,,False,,,,
américain,1,1,2,americain,no_match,,,False,,,,
américaine,1,1,2,americaine,no_match,,,False,,,,
ancêtre,1,1,2,ancetre,no_match,,,False,,,,
ancêtres,1,1,2,ancetres,no_match,,,False,,,,
angoissantes,1,1,2,angoissantes,repaired_high,,,False,angoissant,peur,high,inflected_or_extended_marker
angoissés,1,1,2,angoisses,repaired_high,,,False,angoisse,peur,high,inflected_or_extended_marker
antenne,1,1,2,antenne,no_match,,,False,,,,
antennes,1,1,2,antennes,no_match,,,False,,,,
antibiotique,1,1,2,antibiotique,no_match,,,False,,,,
antibiotiques,1,1,2,antibiotiques,no_match,,,False,,,,
appartenaient,1,1,2,appartenaient,no_match,,,False,,,,
appartenir,1,1,2,appartenir,no_match,,,False,,,,
arrive,1,1,2,arrive,no_match,,,False,,,,
arrivé,1,1,2,arrive,no_match,,,False,,,,
arrêtent,1,1,2,arretent,no_match,,,False,,,,
arrêter,1,1,2,arreter,no_match,,,False,,,,
artistes,1,1,2,artistes,no_match,,,False,,,,
athlète,1,1,2,athlete,no_match,,,False,,,,
athlètes,1,1,2,athletes,no_match,,,False,,,,
attaque,1,1,2,attaque,no_match,,,False,,,,
attaques,1,1,2,attaques,no_match,,,False,,,,
attentats,1,1,2,attentats,no_match,,,False,,,,
atterrer,2,0,2,atterrer,no_match,,,False,,,,
atterré,0,2,2,atterre,no_match,,,False,,,,
attrister,2,0,2,attrister,exact,attrister,tristesse,True,,,,
au-delà,1,1,2,au-dela,no_match,,,False,,,,
augmente,1,1,2,augmente,no_match,,,False,,,,
autoriser,1,1,2,autoriser,no_match,,,False,,,,
autorisé,1,1,2,autorise,no_match,,,False,,,,
bactérie,1,1,2,bacterie,no_match,,,False,,,,
bactéries,1,1,2,bacteries,no_match,,,False,,,,
beau,1,1,2,beau,no_match,,,False,,,,
beaux,1,1,2,beaux,no_match,,,False,,,,
besoins,1,1,2,besoins,no_match,,,False,,,,
bien-être,1,1,2,bien-etre,exact,bien-être,joie,True,,,,
blessant,1,1,2,blessant,no_match,,,False,,,,
blessants,1,1,2,blessants,no_match,,,False,,,,
blessée,1,1,2,blessee,no_match,,,False,,,,
bonbon,1,1,2,bonbon,no_match,,,False,,,,
bonbons,1,1,2,bonbons,no_match,,,False,,,,
bonnes,1,1,2,bonnes,no_match,,,False,,,,
bouchers-charcutiers,1,1,2,bouchers-charcutiers,no_match,,,False,,,,
bâtiment,1,1,2,batiment,no_match,,,False,,,,
bâtiments,1,1,2,batiments,no_match,,,False,,,,
cauchemars,1,1,2,cauchemars,repaired_high,,,False,cauchemar,peur,high,inflected_or_extended_marker
certaines,1,1,2,certaines,no_match,,,False,,,,
chimique,1,1,2,chimique,no_match,,,False,,,,
chimiques,1,1,2,chimiques,no_match,,,False,,,,
choisie,1,1,2,choisie,no_match,,,False,,,,
choisir,1,1,2,choisir,no_match,,,False,,,,
civil,1,1,2,civil,no_match,,,False,,,,
civile,1,1,2,civile,no_match,,,False,,,,
communique,1,1,2,communique,no_match,,,False,,,,
concerne,1,1,2,concerne,no_match,,,False,,,,
concerner,1,1,2,concerner,no_match,,,False,,,,
consterner,1,1,2,consterner,exact,consterner,tristesse,True,,,,
consterné,1,1,2,consterne,repaired_high,,,False,consterner,tristesse,high,truncated_prefix_marker
conséquence,1,1,2,consequence,no_match,,,False,,,,
conséquences,1,1,2,consequences,no_match,,,False,,,,
contamination,1,1,2,contamination,no_match,,,False,,,,
contaminations,1,1,2,contaminations,no_match,,,False,,,,
coquillette,1,1,2,coquillette,no_match,,,False,,,,
coquillettes,1,1,2,coquillettes,no_match,,,False,,,,
couloir,1,1,2,couloir,no_match,,,False,,,,
couloirs,1,1,2,couloirs,no_match,,,False,,,,
coup,1,1,2,coup,no_match,,,False,,,,
coups,1,1,2,coups,no_match,,,False,,,,
craignait,1,1,2,craignait,no_match,,,False,,,,
craignant,1,1,2,craignant,no_match,,,False,,,,
craignon,1,1,2,craignon,no_match,,,False,,,,
craignons,1,1,2,craignons,no_match,,,False,,,,
crains,1,1,2,crains,no_match,,,False,crainte,peur,medium,shared_long_stem_edit_distance
craintes,1,1,2,craintes,repaired_high,,,False,crainte,peur,high,inflected_or_extended_marker
craintives,1,1,2,craintives,no_match,,,False,,,,
croc,1,1,2,croc,no_match,,,False,,,,
crocs,1,1,2,crocs,no_match,,,False,,,,
croient,1,1,2,croient,no_match,,,False,,,,
côte,1,1,2,cote,no_match,,,False,,,,
côtes,1,1,2,cotes,no_match,,,False,,,,
d'amour,1,1,2,d'amour,no_match,,,False,,,,
d'angoisse,1,1,2,d'angoisse,no_match,,,False,,,,
d'autre,1,1,2,d'autre,no_match,,,False,,,,
d'autres,1,1,2,d'autres,no_match,,,False,,,,
d'avoir,1,1,2,d'avoir,no_match,,,False,,,,
derniers,1,1,2,derniers,no_match,,,False,,,,
dernières,1,1,2,dernieres,no_match,,,False,,,,
devraient,1,1,2,devraient,no_match,,,False,,,,
dieux,1,1,2,dieux,no_match,,,False,,,,
différent,1,1,2,different,no_match,,,False,,,,
différents,1,1,2,differents,no_match,,,False,,,,
dirigeants,1,1,2,dirigeants,no_match,,,False,,,,
diriger,1,1,2,diriger,no_match,,,False,,,,
dirigé,1,1,2,dirige,no_match,,,False,,,,
dramatiques,1,1,2,dramatiques,repaired_high,,,False,dramatique,tristesse,high,inflected_or_extended_marker
droit,1,1,2,droit,no_match,,,False,,,,
droits,1,1,2,droits,no_match,,,False,,,,
débouche,1,1,2,debouche,no_match,,,False,,,,
décider,1,1,2,decider,no_match,,,False,,,,
décidé,1,1,2,decide,no_match,,,False,,,,
découragés,1,1,2,decourages,repaired_high,,,False,décourager,tristesse,high,shared_long_stem_edit_distance
découvre,1,1,2,decouvre,no_match,,,False,,,,
découvrir,1,1,2,decouvrir,no_match,,,False,,,,
dégoutée,1,1,2,degoutee,repaired_high,,,False,dégoûté,degout,high,inflected_or_extended_marker
dégoûtantes,1,1,2,degoutantes,repaired_high,,,False,dégoûtant,degout,high,inflected_or_extended_marker
dégoûtants,1,1,2,degoutants,repaired_high,,,False,dégoûtant,degout,high,inflected_or_extended_marker
dégradant,1,1,2,degradant,no_match,,,False,,,,
dégradantes,1,1,2,degradantes,no_match,,,False,,,,
dégât,1,1,2,degat,no_match,,,False,,,,
dégâts,1,1,2,degats,no_match,,,False,,,,
démoralisé,1,1,2,demoralise,repaired_high,,,False,démoraliser,tristesse,high,truncated_prefix_marker
démoralisés,1,1,2,demoralises,repaired_high,,,False,démoraliser,tristesse,high,shared_long_stem_edit_distance
dépressions,1,1,2,depressions,no_match,,,False,,,,
désavantagés,1,1,2,desavantages,no_match,,,False,,,,
désolée,1,1,2,desolee,no_match,,,False,,,,
dévalorisant,1,1,2,devalorisant,no_match,,,False,,,,
dévalorisants,1,1,2,devalorisants,no_match,,,False,,,,
dû,1,1,2,du,no_match,,,False,,,,
eau,1,1,2,eau,no_match,,,False,,,,
eaux,1,1,2,eaux,no_match,,,False,,,,
effet,1,1,2,effet,no_match,,,False,,,,
effets,1,1,2,effets,no_match,,,False,,,,
effondrée,1,1,2,effondree,no_match,,,False,,,,
effraient,1,1,2,effraient,no_match,,,False,,,,
emballés,1,1,2,emballes,no_match,,,False,,,,
embêtées,1,1,2,embetees,no_match,,,False,embêter,deplaisir,medium,shared_long_stem_edit_distance
employé,1,1,2,employe,no_match,,,False,,,,
employés,1,1,2,employes,no_match,,,False,,,,
emporte,1,1,2,emporte,no_match,,,False,,,,
emporter,1,1,2,emporter,no_match,,,False,,,,
engagé,1,1,2,engage,no_match,,,False,,,,
ennuie,1,1,2,ennuie,repaired_high,,,False,ennui,tristesse,high,inflected_or_extended_marker
ennuyer,1,1,2,ennuyer,exact,ennuyer,tristesse,True,,,,
enragé,1,1,2,enrage,exact,enragé,colere,True,,,,
entière,1,1,2,entiere,no_match,,,False,,,,
entières,1,1,2,entieres,no_match,,,False,,,,
entoure,1,1,2,entoure,no_match,,,False,,,,
entraîne,1,1,2,entraine,repaired_high,,,False,entrain,joie,high,inflected_or_extended_marker
entraîner,1,1,2,entrainer,repaired_high,,,False,entrain,joie,high,inflected_or_extended_marker
erreur,1,1,2,erreur,no_match,,,False,,,,
erreurs,1,1,2,erreurs,no_match,,,False,,,,
espionner,1,1,2,espionner,no_match,,,False,,,,
espionnées,1,1,2,espionnees,no_match,,,False,,,,
européen,1,1,2,europeen,no_match,,,False,,,,
européens,1,1,2,europeens,no_match,,,False,,,,
exaspérés,1,1,2,exasperes,repaired_high,,,False,exaspérer,colere,high,shared_long_stem_edit_distance
exciter,2,0,2,exciter,exact,exciter,comportement,True,,,,
existant,1,1,2,existant,no_match,,,False,,,,
existants,1,1,2,existants,no_match,,,False,,,,
existe,1,1,2,existe,no_match,,,False,,,,
existent,1,1,2,existent,no_match,,,False,,,,
extraordinaires,1,1,2,extraordinaires,no_match,,,False,,,,
facteur,1,1,2,facteur,no_match,,,False,,,,
facteurs,1,1,2,facteurs,no_match,,,False,,,,
faisaient,1,1,2,faisaient,no_match,,,False,,,,
faisait,1,1,2,faisait,no_match,,,False,,,,
falloir,1,1,2,falloir,no_match,,,False,,,,
fasciner,2,0,2,fasciner,no_match,,,False,,,,
fasse,1,1,2,fasse,no_match,,,False,,,,
faut,1,1,2,faut,no_match,,,False,faute,culpabilite,medium,same_prefix_fuzzy
ferait,1,1,2,ferait,no_match,,,False,,,,
fesse,1,1,2,fesse,no_match,,,False,,,,
fesses,1,1,2,fesses,no_match,,,False,,,,
fierter,2,0,2,fierter,repaired_high,,,False,fierté,fierte,high,inflected_or_extended_marker
fille,1,1,2,fille,no_match,,,False,,,,
filles,1,1,2,filles,no_match,,,False,,,,
finie,1,1,2,finie,no_match,,,False,,,,
finir,2,0,2,finir,no_match,,,False,,,,
fonctionnent,1,1,2,fonctionnent,no_match,,,False,,,,
fonctionner,1,1,2,fonctionner,no_match,,,False,,,,
foyer,1,1,2,foyer,no_match,,,False,,,,
foyers,1,1,2,foyers,no_match,,,False,,,,
françaises,1,1,2,francaises,no_match,,,False,,,,
furieuses,1,1,2,furieuses,no_match,,,False,furie,colere,medium,inflected_or_extended_marker
félicite,1,1,2,felicite,exact,félicité,joie,True,,,,
gouverner,1,1,2,gouverner,no_match,,,False,,,,
gouverné,1,1,2,gouverne,no_match,,,False,,,,
graves,1,1,2,graves,no_match,,,False,,,,
grosse,1,1,2,grosse,no_match,,,False,,,,
habitation,1,1,2,habitation,no_match,,,False,,,,
habitations,1,1,2,habitations,no_match,,,False,,,,
harceleur,1,1,2,harceleur,no_match,,,False,,,,
harceleurs,1,1,2,harceleurs,no_match,,,False,,,,
hilare,1,1,2,hilare,exact,hilare,joie,True,,,,
hilares,1,1,2,hilares,repaired_high,,,False,hilare,joie,high,inflected_or_extended_marker
homosexuelles,1,1,2,homosexuelles,no_match,,,False,,,,
homosexuels,1,1,2,homosexuels,no_match,,,False,,,,
humains,1,1,2,humains,no_match,,,False,,,,
humiliant,2,0,2,humiliant,exact,humiliant,embarras,True,,,,
humilier,2,0,2,humilier,exact,humilier,embarras,True,,,,
humiliées,1,1,2,humiliees,repaired_high,,,False,humilié,embarras,high,inflected_or_extended_marker
humiliés,1,1,2,humilies,repaired_high,,,False,humilié,embarras,high,inflected_or_extended_marker
hurle,1,1,2,hurle,repaired_high,,,False,hurler,comportement,high,truncated_prefix_marker
hurler,1,1,2,hurler,exact,hurler,comportement,True,,,,
hôtel-restaurant,1,1,2,hotel-restaurant,no_match,,,False,,,,
ile-de-france,1,1,2,ile-de-france,no_match,,,False,,,,
immenses,1,1,2,immenses,no_match,,,False,,,,
impatient,2,0,2,impatient,no_match,,,False,,,,
important,1,1,2,important,repaired_high,,,False,importun,colere,high,shared_long_stem_edit_distance
importante,1,1,2,importante,no_match,,,False,,,,
inattendue,1,1,2,inattendue,no_match,,,False,,,,
industrie,1,1,2,industrie,no_match,,,False,,,,
industries,1,1,2,industries,no_match,,,False,,,,
indépendant,1,1,2,independant,no_match,,,False,,,,
indépendants,1,1,2,independants,no_match,,,False,,,,
influence,1,1,2,influence,no_match,,,False,,,,
injecter,1,1,2,injecter,no_match,,,False,,,,
injectés,1,1,2,injectes,no_match,,,False,,,,
inquiétanter,2,0,2,inquietanter,repaired_high,,,False,inquiétant,peur,high,inflected_or_extended_marker
installation,1,1,2,installation,no_match,,,False,,,,
installations,1,1,2,installations,no_match,,,False,,,,
insultées,1,1,2,insultees,no_match,,,False,,,,
insultés,1,1,2,insultes,no_match,,,False,,,,
intentionné,1,1,2,intentionne,no_match,,,False,,,,
intentionnées,1,1,2,intentionnees,no_match,,,False,,,,
intimidation,1,1,2,intimidation,no_match,,,False,,,,
intimidations,1,1,2,intimidations,no_match,,,False,,,,
intriguer,2,0,2,intriguer,no_match,,,False,,,,
intrigués,1,1,2,intrigues,no_match,,,False,,,,
iront,1,1,2,iront,no_match,,,False,,,,
isoler,1,1,2,isoler,exact,isoler,tristesse,True,,,,
isolées,1,1,2,isolees,repaired_high,,,False,isolé,tristesse,high,inflected_or_extended_marker
jalousie,1,1,2,jalousie,exact,jalousie,jalousie,True,,,,
jalousies,1,1,2,jalousies,repaired_high,,,False,jalousie,jalousie,high,inflected_or_extended_marker
jean-marie,1,1,2,jean-marie,no_match,,,False,,,,
jeune,1,1,2,jeune,no_match,,,False,,,,
jeunes,1,1,2,jeunes,no_match,,,False,,,,
joli,0,2,2,joli,no_match,,,False,,,,
jong,2,0,2,jong,no_match,,,False,,,,
journaliste,1,1,2,journaliste,no_match,,,False,,,,
journalistes,1,1,2,journalistes,no_match,,,False,,,,
joviales,1,1,2,joviales,repaired_high,,,False,jovial,joie,high,inflected_or_extended_marker
joyeuse,1,1,2,joyeuse,repaired_high,,,False,joyeuseté,joie,high,truncated_prefix_marker
l'histoire,1,1,2,l'histoire,no_match,,,False,,,,
l'influence,1,1,2,l'influence,no_match,,,False,,,,
libertés,1,1,2,libertes,no_match,,,False,,,,
licenciées,1,1,2,licenciees,no_match,,,False,,,,
lois,1,1,2,lois,no_match,,,False,,,,
loups,1,1,2,loups,no_match,,,False,,,,
lui-même,1,1,2,lui-meme,no_match,,,False,,,,
là-bas,1,1,2,la-bas,no_match,,,False,,,,
léger,1,1,2,leger,no_match,,,False,,,,
légère,1,1,2,legere,no_match,,,False,,,,
m'aurait,1,1,2,m'aurait,no_match,,,False,,,,
magiques,1,1,2,magiques,no_match,,,False,,,,
magnifiques,1,1,2,magnifiques,no_match,,,False,,,,
maison,1,1,2,maison,no_match,,,False,,,,
maisons,1,1,2,maisons,no_match,,,False,,,,
malheureuses,1,1,2,malheureuses,no_match,,,False,malheur,tristesse,medium,inflected_or_extended_marker
maltraité,1,1,2,maltraite,no_match,,,False,,,,
maltraités,1,1,2,maltraites,no_match,,,False,,,,
massif,1,1,2,massif,no_match,,,False,,,,
massive,1,1,2,massive,no_match,,,False,,,,
mauvaises,1,1,2,mauvaises,repaired_high,,,False,mauvaiseté,inhumanite,high,shared_long_stem_edit_distance
meilleur,1,1,2,meilleur,no_match,,,False,,,,
meilleure,1,1,2,meilleure,no_match,,,False,,,,
membre,1,1,2,membre,no_match,,,False,,,,
membres,1,1,2,membres,no_match,,,False,,,,
menacées,1,1,2,menacees,repaired_high,,,False,menace,peur,high,inflected_or_extended_marker
menaçants,1,1,2,menacants,repaired_high,,,False,menaçant,peur,high,inflected_or_extended_marker
mette,1,1,2,mette,no_match,,,False,,,,
million,1,1,2,million,no_match,,,False,,,,
millions,1,1,2,millions,no_match,,,False,,,,
ministres,1,1,2,ministres,no_match,,,False,,,,
moquerie,1,1,2,moquerie,no_match,,,False,,,,
moqueries,1,1,2,moqueries,no_match,,,False,,,,
musulman,1,1,2,musulman,no_match,,,False,,,,
musulmans,1,1,2,musulmans,no_match,,,False,,,,
mécontentes,1,1,2,mecontentes,repaired_high,,,False,mécontenter,colere,high,shared_long_stem_edit_distance
méfiantes,1,1,2,mefiantes,repaired_high,,,False,méfiant,peur,high,inflected_or_extended_marker
méfiants,1,1,2,mefiants,repaired_high,,,False,méfiant,peur,high,inflected_or_extended_marker
mêmes,1,1,2,memes,no_match,,,False,,,,
n'avais,1,1,2,n'avais,no_match,,,False,,,,
neige,1,1,2,neige,no_match,,,False,,,,
neiges,1,1,2,neiges,no_match,,,False,,,,
nerveuse,1,1,2,nerveuse,no_match,,,False,nerveux,comportement,medium,shared_long_stem_edit_distance
nerveux,1,1,2,nerveux,exact,nerveux,comportement,True,,,,
noires,1,1,2,noires,no_match,,,False,,,,
noirs,1,1,2,noirs,no_match,,,False,,,,
nord-coréens,1,1,2,nord-coreens,no_match,,,False,,,,
nouvelle,1,1,2,nouvelle,no_match,,,False,,,,
nouvelles,1,1,2,nouvelles,no_match,,,False,,,,
nucléaires,1,1,2,nucleaires,no_match,,,False,,,,
océan,1,1,2,ocean,no_match,,,False,,,,
océans,1,1,2,oceans,no_match,,,False,,,,
oeil,2,0,2,oeil,no_match,,,False,,,,
oiseau,1,1,2,oiseau,no_match,,,False,,,,
oiseaux,1,1,2,oiseaux,no_match,,,False,,,,
onde,1,1,2,onde,no_match,,,False,,,,
ondes,1,1,2,ondes,no_match,,,False,,,,
opposer,1,1,2,opposer,no_match,,,False,,,,
opposé,1,1,2,oppose,no_match,,,False,,,,
opération,1,1,2,operation,no_match,,,False,,,,
opérations,1,1,2,operations,no_match,,,False,,,,
original,1,1,2,original,no_match,,,False,,,,
originale,1,1,2,originale,no_match,,,False,,,,
ouragan,1,1,2,ouragan,no_match,,,False,,,,
ouragans,1,1,2,ouragans,no_match,,,False,,,,
parlait,1,1,2,parlait,no_match,,,False,,,,
particulières,1,1,2,particulieres,no_match,,,False,,,,
parties,1,1,2,parties,no_match,,,False,,,,
passe,1,1,2,passe,no_match,,,False,,,,
patron,1,1,2,patron,no_match,,,False,,,,
patrons,1,1,2,patrons,no_match,,,False,,,,
paysage,1,1,2,paysage,no_match,,,False,,,,
paysages,1,1,2,paysages,no_match,,,False,,,,
peines,1,1,2,peines,repaired_high,,,False,peine,tristesse,high,inflected_or_extended_marker
peinture,1,1,2,peinture,no_match,,,False,,,,
peintures,1,1,2,peintures,no_match,,,False,,,,
perdues,1,1,2,perdues,no_match,,,False,,,,
persécuter,2,0,2,persecuter,no_match,,,False,,,,
persécuté,0,2,2,persecute,no_match,,,False,,,,
petite,1,1,2,petite,no_match,,,False,,,,
peuples,1,1,2,peuples,no_match,,,False,,,,
photographie,1,1,2,photographie,no_match,,,False,,,,
photographies,1,1,2,photographies,no_match,,,False,,,,
piste,1,1,2,piste,no_match,,,False,,,,
pistes,1,1,2,pistes,no_match,,,False,,,,
pleuvoir,1,1,2,pleuvoir,no_match,,,False,,,,
plu,1,1,2,plu,no_match,,,False,,,,
pointu,1,1,2,pointu,no_match,,,False,,,,
pointus,1,1,2,pointus,no_match,,,False,,,,
poisson,1,1,2,poisson,no_match,,,False,,,,
poissons,1,1,2,poissons,no_match,,,False,,,,
positif,1,1,2,positif,no_match,,,False,,,,
positive,1,1,2,positive,no_match,,,False,,,,
possible,1,1,2,possible,no_match,,,False,,,,
possibles,1,1,2,possibles,no_match,,,False,,,,
possèdent,1,1,2,possedent,no_match,,,False,,,,
posséder,1,1,2,posseder,no_match,,,False,,,,
pourraient,1,1,2,pourraient,no_match,,,False,,,,
prestigieuses,1,1,2,prestigieuses,no_match,,,False,,,,
problèmes,1,1,2,problemes,no_match,,,False,,,,
promettre,1,1,2,promettre,no_match,,,False,,,,
promis,1,1,2,promis,no_match,,,False,,,,
proposent,1,1,2,proposent,no_match,,,False,,,,
proposer,1,1,2,proposer,no_match,,,False,,,,
protégé,1,1,2,protege,no_match,,,False,,,,
protégés,1,1,2,proteges,no_match,,,False,,,,
province,1,1,2,province,no_match,,,False,,,,
provinces,1,1,2,provinces,no_match,,,False,,,,
provoquant,1,1,2,provoquant,exact,provoquant,non_specifiee,True,,,,
provoque,1,1,2,provoque,repaired_high,,,False,provoquer,non_specifiee,high,truncated_prefix_marker
préoccupants,1,1,2,preoccupants,repaired_high,,,False,préoccupant,peur,high,inflected_or_extended_marker
présenter,1,1,2,presenter,no_match,,,False,,,,
présentés,1,1,2,presentes,no_match,,,False,,,,
psychologique,1,1,2,psychologique,no_match,,,False,,,,
psychologiques,1,1,2,psychologiques,no_match,,,False,,,,
puisse,1,1,2,puisse,no_match,,,False,,,,
puni,1,1,2,puni,no_match,,,False,,,,
punir,1,1,2,punir,no_match,,,False,,,,
qu'il,1,1,2,qu'il,no_match,,,False,,,,
quelqu,1,1,2,quelqu,no_match,,,False,,,,
quotidien,1,1,2,quotidien,no_match,,,False,,,,
quotidiennes,1,1,2,quotidiennes,no_match,,,False,,,,
raz-de-marée,1,1,2,raz-de-maree,no_match,,,False,,,,
redoutant,1,1,2,redoutant,no_match,,,False,,,,
redouté,1,1,2,redoute,repaired_high,,,False,redouter,peur,high,truncated_prefix_marker
refuser,1,1,2,refuser,no_match,,,False,,,,
refusé,1,1,2,refuse,no_match,,,False,,,,
rejeter,1,1,2,rejeter,no_match,,,False,,,,
rejetés,1,1,2,rejetes,no_match,,,False,,,,
remette,1,1,2,remette,no_match,,,False,,,,
remettre,1,1,2,remettre,no_match,,,False,,,,
remord,0,2,2,remord,repaired_high,,,False,remords,culpabilite,high,truncated_prefix_marker
rende,1,1,2,rende,no_match,,,False,,,,
renvoyés,1,1,2,renvoyes,no_match,,,False,,,,
