corpus,file_id,unit_id,start_idx,end_idx,text_span,remarque
PtitLibe,7-12_PtitLibe46-Salon_agriculture_Corinne,a1_1628928026710,1769,1784,envie de manger,envie
PtitLibe,7-12_PtitLibe46-Salon_agriculture_Que_devient_lait_de_vache,a1_1628928647562,1715,1758,n’ont pas assez de pouvoir pour s’y opposer,impuissance
PtitLibe,7-12_PtitLibe46-Salon_agriculture_Salon_de_agriculture,a1_1628928754867,771,836,veulent goûter les produits des régions qu’ils ne connaissent pas,envie
PtitLibe,7-12_PtitLibe47-SNCF_A_quoi_ressemble_reseau_chemin_fer,a1_1628928856048,326,365,veut voyager à l’intérieur d’une région,envie
PtitLibe,7-12_PtitLibe47-SNCF_A_quoi_ressemble_reseau_chemin_fer,a1_1628928928789,1343,1371,veut que le train aille vite,envie
PtitLibe,7-12_PtitLibe47-SNCF_Jean-Philippe,a1_1621579830519,565,572,un rêve,espoir
PtitLibe,7-12_PtitLibe47-SNCF_Jean-Philippe,a1_1621579830523,1578,1583,plaît,amour
PtitLibe,7-12_PtitLibe47-SNCF_Jean-Philippe,a1_1628929477145,530,557,voulais conduire des trains,envie
PtitLibe,7-12_PtitLibe47-SNCF_Pourquoi_SNCF,a1_1628929787145,1683,1702,veulent faire grève,envie
PtitLibe,7-12_PtitLibe47-SNCF_avenir_train,a1_1628929133852,1362,1371,des rêves,espoir
PtitLibe,7-12_PtitLibe48-fake_news_C_est_quoi_fake_news,a1_1628930140044,1071,1105,détestent d’autres groupes de gens,haine
PtitLibe,7-12_PtitLibe48-fake_news_C_est_quoi_fake_news,a1_1628930391438,1759,1765,espère,espoir
PtitLibe,7-12_PtitLibe48-fake_news_C_est_quoi_fake_news,a1_1628930397812,1772,1838,que les citoyens ne croiront pas les gens qui disent du mal de lui,espoir
PtitLibe,7-12_PtitLibe48-fake_news_Pourquoi_probleme,a1_1628931261531,472,537,veut obliger les enfants à manger des choux de Bruxelles le mardi,envie
PtitLibe,7-12_PtitLibe48-fake_news_Pourquoi_probleme,a1_1628931267817,555,609,"vouloir voter pour son concurrent, Monsieur P’tit Libé",envie
PtitLibe,7-12_PtitLibe48-fake_news_Pourquoi_probleme,a1_1628931273812,643,653,souhaitait,envie
PtitLibe,7-12_PtitLibe48-fake_news_Pourquoi_probleme,a1_1628931376412,1129,1136,veulent,envie
PtitLibe,7-12_PtitLibe48-fake_news_quoi_ressemblent_fake_news,a1_1628931649147,636,651,était très aimé,amour
PtitLibe,7-12_PtitLibe48-fake_news_quoi_ressemblent_fake_news,a1_1628931774702,1926,1937,«racailles»,mépris
PtitLibe,7-12_PtitLibe48-fake_news_quoi_ressemblent_fake_news,a1_1628931783869,1974,2063,dire du mal des personnes qui habitent dans des quartiers pauvres et ne sont pas blanches,mépris
PtitLibe,7-12_PtitLibe48-fake_news_quoi_ressemblent_fake_news,a1_1628931819101,2472,2480,racistes,haine
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Comment_image,a1_1621579830733,1194,1213,aime qu’on le sache,amour
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Comment_image,a1_1628932115874,105,169,"veut que les gens le voient comme «un homme fort, en bonne santé",envie
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Comment_image,a1_1628932135288,344,395,veut donner l’impression qu’il est proche du peuple,envie
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Comment_image,a1_1628932190474,1001,1062,voulait montrer à son peuple qu’il n’était pas du tout pareil,envie
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Comment_image,a1_1628932227118,1641,1724,veut aussi donner «l’image un peu héroïque de quelqu’un qui va au-devant du danger»,envie
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Qui_est_Poutine,a1_1629100281355,242,266,rêvait de devenir espion,espoir
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Qui_se_presente_a_election_presidentielle,a1_1629100654681,497,509,est apprécié,amour
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Qui_se_presente_a_election_presidentielle,a1_1629100941249,1185,1233,voulait se présenter à l’élection présidentielle,envie
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Qui_se_presente_a_election_presidentielle,a1_1629101038181,1669,1708,veut que beaucoup de gens aillent voter,envie
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Qui_se_presente_a_election_presidentielle,a1_1629101048621,1779,1792,est très aimé,amour
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Russes_aiment_vraiment,a1_1629101122156,11,19,l’aiment,amour
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Russes_aiment_vraiment,a1_1629101137541,382,400,apprécient Poutine,amour
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Russes_aiment_vraiment,a1_1629101211475,580,593,veut entendre,envie
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Russes_aiment_vraiment,a1_1629101331429,1677,1718,veulent sauver leur usine de la fermeture,envie
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Vassili_et_Dacha,a1_1621579830837,824,832,apprécie,amour
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Vassili_et_Dacha,a1_1621579830838,842,917,aime avant tout sa façon d'agir quand la Russie fait face à des difficultés,amour
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_Vassili_et_Dacha,a1_1629102209004,659,672,est très aimé,amour
PtitLibe,7-12_PtitLibe49-Vladimir_Poutine_description,a1_1629100168795,312,320,l'aiment,amour
PtitLibe,7-12_PtitLibe5-Securite_vie_apres_attentats_Gerald,a1_1621579830895,639,647,rassurés,soulagement
PtitLibe,7-12_PtitLibe5-Securite_vie_apres_attentats_Gerald,a1_1631089362380,522,556,veulent lire ou emprunter un livre,envie
PtitLibe,7-12_PtitLibe5-Securite_vie_apres_attentats_Gerald,a1_1631089389977,895,899,veut,envie
PtitLibe,7-12_PtitLibe5-Securite_vie_apres_attentats_Gerald,a1_1631089394105,904,910,partir,envie
PtitLibe,7-12_PtitLibe5-Securite_vie_apres_attentats_mes_droits,a1_1631089530059,605,609,veut,envie
PtitLibe,7-12_PtitLibe5-Securite_vie_apres_attentats_notre_quotidien,a1_1631089903642,975,989,veulent entrer,envie
PtitLibe,7-12_PtitLibe5-Securite_vie_apres_attentats_surveillance,a1_1631090382225,1893,1906,le souhaitent,envie
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Izaiah,a1_1621579831026,1335,1392,souhaitent plus de règles sur les armes que leurs parents,envie
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Izaiah,a1_1629102762504,958,969,ont rassuré,soulagement
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Pourquoi_armes_importantes,a1_1629103261036,2079,2087,racistes,haine
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Pourquoi_ca_ne_change_pas,a1_1621579831062,311,330,aime bien les armes,amour
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Pourquoi_ca_ne_change_pas,a1_1621579831088,2238,2254,aiment les armes,amour
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Pourquoi_ca_ne_change_pas,a1_1629103543105,455,478,veut attaquer une école,envie
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Pourquoi_ca_ne_change_pas,a1_1629103678563,922,929,veulent,envie
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Pourquoi_ca_ne_change_pas,a1_1629103686221,936,964,enlever les plus dangereuses,envie
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_Pourquoi_marche_organisee,a1_1629105641316,894,1000,veulent que les responsables politiques modifient les lois pour qu’il soit plus difficile d’avoir une arme,envie
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_description,a1_1621579830998,538,559,veulent moins d’armes,envie
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_description,a1_1629102435447,256,280,veulent en tuer d'autres,envie
PtitLibe,7-12_PtitLibe50-armes_feu_Etats-Unis_description,a1_1629102511325,573,585,veulent plus,envie
PtitLibe,7-12_PtitLibe52-donnees_personnelles_Comment_proteger_nos_donnees,a1_1621579831230,101,129,aime les gâteaux au chocolat,amour
PtitLibe,7-12_PtitLibe52-donnees_personnelles_Comment_proteger_nos_donnees,a1_1629152970618,1497,1528,envie d’avoir beaucoup d’«amis»,envie
PtitLibe,7-12_PtitLibe52-donnees_personnelles_Comment_proteger_nos_donnees,a1_1629152991247,1579,1585,aiment,amour
PtitLibe,7-12_PtitLibe52-donnees_personnelles_Facebook_accuse,a1_1621579831272,886,897,aiment bien,amour
PtitLibe,7-12_PtitLibe52-donnees_personnelles_Facebook_accuse,a1_1629186373940,1195,1212,aimait les chiens,amour
PtitLibe,7-12_PtitLibe52-donnees_personnelles_Ou_se_trouvent_nos_donnees,a1_1621579831295,1597,1620,adore utiliser Snapchat,amour
PtitLibe,7-12_PtitLibe52-donnees_personnelles_Ou_se_trouvent_nos_donnees,a1_1621579831297,2198,2206,plairait,amour
PtitLibe,7-12_PtitLibe52-donnees_personnelles_eleves_6e,a1_1621579831267,1645,1655,adore trop,amour
PtitLibe,7-12_PtitLibe52-donnees_personnelles_quoi_servent_nos_donnees_personnelles,a1_1621579831321,1373,1377,aime,amour
PtitLibe,7-12_PtitLibe52-donnees_personnelles_quoi_servent_nos_donnees_personnelles,a1_1629214107128,1851,1915,espère que des utilisateurs d’Instagram abonneront leurs enfants,espoir
PtitLibe,7-12_PtitLibe53-greves_D_ou_vient_greve,a1_1629215412612,1597,1648,souhaitaient moins d’inégalités et plus de libertés,envie
PtitLibe,7-12_PtitLibe53-greves_Robin,a1_1629219173330,1717,1747,a décidé d’aller jusqu’au bout,détermination
PtitLibe,7-12_PtitLibe53-greves_Robin,a1_1629219182855,1682,1712,espère que la grève sera utile,espoir
PtitLibe,7-12_PtitLibe54-accueil_migrants_France_Abdoulaye,a1_1629219545193,1376,1480,aimerait jouer dans une équipe de foot et devenir peintre en bâtiment pour envoyer de l’argent à sa mère,espoir
PtitLibe,7-12_PtitLibe54-accueil_migrants_France_difference_migrant_refugie,a1_1629220174371,679,717,veulent découvrir une nouvelle culture,envie
PtitLibe,7-12_PtitLibe54-accueil_migrants_France_difference_migrant_refugie,a1_1629220185372,842,874,auraient préféré rester chez eux,envie
PtitLibe,7-12_PtitLibe54-accueil_migrants_France_difference_migrant_refugie,a1_1629220203848,1129,1133,veut,envie
PtitLibe,7-12_PtitLibe54-accueil_migrants_France_difference_migrant_refugie,a1_1629220544348,2077,2088,le souhaite,envie
PtitLibe,7-12_PtitLibe54-accueil_migrants_France_difference_migrant_refugie,a1_1629220549117,2137,2144,le veut,envie
PtitLibe,7-12_PtitLibe54-accueil_migrants_France_loi_immigration,a1_1629220710505,949,977,veut renvoyer dans leur pays,envie
PtitLibe,7-12_PtitLibe55-jeux_video_Florence,a1_1621579831609,286,299,cette passion,amour
PtitLibe,7-12_PtitLibe55-jeux_video_Florence,a1_1621579831616,895,922,aime bien jouer à plusieurs,amour
PtitLibe,7-12_PtitLibe55-jeux_video_Florence,a1_1621579831619,1103,1107,aime,amour
PtitLibe,7-12_PtitLibe55-jeux_video_Florence,a1_1621579831620,1142,1252,"apprécie beaucoup le jeu Undertale, dans lequel le personnage doit se balader, faire des recherches, combattre",amour
PtitLibe,7-12_PtitLibe55-jeux_video_Florence,a1_1621579831622,1408,1489,"aime tellement les jeux vidéo qu’elle voudrait en faire son métier, en les créant",amour
PtitLibe,7-12_PtitLibe55-jeux_video_Florence,a1_1629221693705,961,979,fans de jeux vidéo,amour
PtitLibe,7-12_PtitLibe55-jeux_video_Florence,a1_1629221716939,1114,1136,jouer avec ses parents,amour
PtitLibe,7-12_PtitLibe55-jeux_video_tout_premier_jeu_video,a1_1629222363033,1670,1685,s’ennuyait vite,ennui
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_Avec_qui_Emmanuel_Macron_gouverne,a1_1629272063457,1948,2035,veut faire voter une loi pour punir plus sévèrement les violences sexuelles et sexistes,envie
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_Louise,a1_1629272339306,161,176,un grand moment,indéterminée
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_Louise,a1_1629272360827,894,932,a beaucoup aimé débattre avec ses amis,amour
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_Louise,a1_1629272391295,1135,1158,aime les débats d’idées,amour
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_Louise,a1_1629272403969,1327,1331,veux,envie
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_Louise,a1_1629272408107,1336,1374,rester dans ma bulle avec mes opinions,envie
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_Que_pensent_Francais,a1_1629273114663,710,722,est apprécié,amour
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_il_y_a_an_,a1_1629272166558,696,717,souhaitaient vraiment,envie
PtitLibe,7-12_PtitLibe56-premier_anniversaire_Elysee_il_y_a_an_,a1_1629272181455,722,760,apporter leur voix à l’un ou à l’autre,envie
PtitLibe,7-12_PtitLibe57-Mai_68_Florence,a1_1629274994031,1119,1128,rassurait,soulagement
PtitLibe,7-12_PtitLibe57-Mai_68_aujourd_hui,a1_1621579831800,1282,1297,envie de danser,envie
PtitLibe,7-12_PtitLibe57-Mai_68_aujourd_hui,a1_1629273692019,538,659,"souhaitaient une autre vie que celle de leurs parents, qui travaillaient beaucoup, notamment dans les usines ou les mines",envie
PtitLibe,7-12_PtitLibe57-Mai_68_aujourd_hui,a1_1629273711186,863,879,envie de liberté,envie
PtitLibe,7-12_PtitLibe57-Mai_68_aujourd_hui,a1_1629274045337,2633,2674,des souvenirs très forts de cette période,indéterminée
PtitLibe,7-12_PtitLibe57-Mai_68_change_esprit_gens,a1_1629274360391,448,507,voulaient un autre avenir que celui qu’on leur construisait,envie
PtitLibe,7-12_PtitLibe57-Mai_68_change_esprit_gens,a1_1629274375591,769,779,le racisme,haine
PtitLibe,7-12_PtitLibe57-Mai_68_change_esprit_gens,a1_1629274380575,793,800,l’amour,amour
PtitLibe,7-12_PtitLibe57-Mai_68_change_esprit_gens,a1_1629274385629,841,848,l’amour,amour
PtitLibe,7-12_PtitLibe57-Mai_68_change_esprit_gens,a1_1629274575477,1613,1637,vouloir ou non des bébés,envie
PtitLibe,7-12_PtitLibe57-Mai_68_change_esprit_gens,a1_1629274603338,1958,1986,envie de profiter des choses,envie
PtitLibe,7-12_PtitLibe57-Mai_68_description,a1_1629274740311,235,262,voulaient une vie meilleure,envie
PtitLibe,7-12_PtitLibe57-Mai_68_il_y_a_50_ans,a1_1629276252051,424,453,souhaitaient être plus libres,envie
PtitLibe,7-12_PtitLibe58-mariage_royal_Alice,a1_1629278449153,842,865,envie de lui ressembler,envie
PtitLibe,7-12_PtitLibe58-mariage_royal_Alice,a1_1629278592295,1636,1656,veut devenir actrice,envie
PtitLibe,7-12_PtitLibe58-mariage_royal_Pourquoi_plus_rois_en_France,a1_1629279224589,2062,2120,veulent que la France soit de nouveau gouvernée par un roi,envie
PtitLibe,7-12_PtitLibe58-mariage_royal_ce_samedi,a1_1629278741704,1270,1300,les plus aimées du Royaume-Uni,amour
PtitLibe,7-12_PtitLibe58-mariage_royal_regles_dans_monarchie,a1_1621579832012,2250,2270,aime beaucoup le roi,amour
PtitLibe,7-12_PtitLibe59-Roland-Garros_Paul,a1_1621579832084,1059,1081,un rêve qui se réalise,espoir
PtitLibe,7-12_PtitLibe59-Roland-Garros_Paul,a1_1629359500996,1088,1114,ai toujours aimé le tennis,amour
PtitLibe,7-12_PtitLibe59-Roland-Garros_Paul,a1_1621579832089,1475,1573,"rêve de se retrouver sur le même terrain de tennis que son joueur préféré, l’Espagnol Rafael Nadal",espoir
PtitLibe,7-12_PtitLibe59-Roland-Garros_Paul,a1_1629359740183,1541,1548,préféré,amour
PtitLibe,7-12_PtitLibe59-Roland-Garros_Paul,a1_1629359827226,1242,1292,a voulu participer aux sélections de Roland-Garros,envie
PtitLibe,7-12_PtitLibe59-Roland-Garros_Pourquoi_Roland-Garros_particulier,a1_1631633835509,1253,1287,voulaient habiller Suzanne Lenglen,envie
PtitLibe,7-12_PtitLibe59-Roland-Garros_Pourquoi_Roland-Garros_particulier,a1_1631633857915,1894,1928,voulaient qu’on les voie à la télé,envie
PtitLibe,7-12_PtitLibe6-secrets_29_fevrier_29_fevrier,a1_1623331786871,1461,1481,déclarer leur flamme,amour
PtitLibe,7-12_PtitLibe6-secrets_29_fevrier_29_fevrier,a1_1631092254369,485,489,veut,envie
PtitLibe,7-12_PtitLibe6-secrets_29_fevrier_29_fevrier,a1_1631092257955,494,504,le révéler,envie
PtitLibe,7-12_PtitLibe6-secrets_29_fevrier_29_fevrier,a1_1631092307495,1414,1418,veut,envie
PtitLibe,7-12_PtitLibe6-secrets_29_fevrier_29_fevrier,a1_1631092504299,2869,2922,voulaient une journée spéciale pour leur anniversaire,envie
PtitLibe,7-12_PtitLibe6-secrets_29_fevrier_invente_29_fevrier,a1_1631092907536,3305,3314,voulaient,envie
PtitLibe,7-12_PtitLibe6-secrets_29_fevrier_invente_29_fevrier,a1_1631092912188,3320,3332,avoir de roi,envie
PtitLibe,7-12_PtitLibe60-Front_national_Eloise,a1_1629360621748,1459,1466,raciste,haine
PtitLibe,7-12_PtitLibe60-Front_national_Pourquoi_change_nom,a1_1629361819143,681,718,veut donner une meilleure image du FN,envie
PtitLibe,7-12_PtitLibe60-Front_national_Pourquoi_change_nom,a1_1629361954257,1374,1384,plus envie,envie
PtitLibe,7-12_PtitLibe60-Front_national_Pourquoi_change_nom,a1_1629361975911,1816,1876,veut que les Français aient plus de choses que les étrangers,envie
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1621579832355,2568,2577,homophobe,haine
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1621579832356,2587,2608,voulait que ça change,envie
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629360690470,219,241,rejetait les étrangers,haine
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629360707368,470,480,xénophobes,haine
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629360724042,287,321,voulait participer à des élections,envie
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629360742621,802,811,xénophobe,haine
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629360834110,1540,1551,antisémites,haine
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629360985071,2300,2308,aimaient,amour
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629360995322,2313,2322,ses idées,amour
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629361072862,2547,2554,raciste,haine
PtitLibe,7-12_PtitLibe60-Front_national_histoire_FN,a1_1629361076662,2556,2566,antisémite,haine
PtitLibe,7-12_PtitLibe60-Front_national_importance_FN,a1_1629361438533,1506,1550,veut qu’il y ait moins d’étrangers en France,envie
PtitLibe,7-12_PtitLibe60-Front_national_importance_FN,a1_1629361460202,1781,1786,envie,envie
PtitLibe,7-12_PtitLibe60-Front_national_parti_comme_autres,a1_1629361687651,1656,1716,veut que les Français aient plus de droits que les étrangers,envie
PtitLibe,7-12_PtitLibe60-Front_national_parti_comme_autres,a1_1629361637631,1125,1154,veut faire angoisser les gens,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_A_quoi_ca_sert_faire_etudes,a1_1629362065644,721,744,veulent faire plus tard,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_A_quoi_ca_sert_faire_etudes,a1_1629362088350,1240,1265,voudront devenir bouchers,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_A_quoi_ca_sert_faire_etudes,a1_1629362099200,1299,1322,veulent faire plus tard,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_A_quoi_ca_sert_faire_etudes,a1_1629362110233,1395,1414,aimerait travailler,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Fanny,a1_1621579832429,88,134,rêve depuis toute petite de devenir sage-femme,espoir
PtitLibe,7-12_PtitLibe61-Parcoursup_Fanny,a1_1621579832434,1115,1121,espoir,espoir
PtitLibe,7-12_PtitLibe61-Parcoursup_Fanny,a1_1621579832435,1320,1339,un vrai soulagement,soulagement
PtitLibe,7-12_PtitLibe61-Parcoursup_Fanny,a1_1629362482100,216,252,veulent faire des études supérieures,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Fanny,a1_1629362493150,594,654,ne souhaitait intégrer que l’université de médecine de Tours,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Fanny,a1_1629362515331,994,1003,voulaient,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Fanny,a1_1629362527990,1008,1047,aller à la faculté de médecine de Tours,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Fanny,a1_1629362671199,1310,1311,!,soulagement
PtitLibe,7-12_PtitLibe61-Parcoursup_Pourquoi_plus_comme_avant,a1_1629362839247,385,400,voulaient faire,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Pourquoi_plus_comme_avant,a1_1629362858817,954,974,voulaient étudier là,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Pourquoi_plus_comme_avant,a1_1629362939241,1602,1620,aimeraient étudier,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Pourquoi_plus_comme_avant,a1_1629363017171,2414,2419,envie,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_Pourquoi_plus_comme_avant,a1_1629363021928,2421,2431,s’ennuient,ennui
PtitLibe,7-12_PtitLibe61-Parcoursup_description,a1_1629362288848,383,392,voulaient,envie
PtitLibe,7-12_PtitLibe61-Parcoursup_description,a1_1629362299020,517,530,le souhaitent,envie
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Comment_ca_marche,a1_1629363444398,1041,1155,"veut accéder au prochain tour, qu’on appelle les huitièmes de finale (au lieu de 32 pays, il n’y en a plus que 16)",envie
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Que_represente_Coupe_monde,a1_1621579832563,603,614,une passion,amour
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Que_represente_Coupe_monde,a1_1621579832575,2019,2027,excitant,indéterminée
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Que_represente_Coupe_monde,a1_1629364803847,1385,1412,encore plus envie de gagner,envie
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Que_represente_Coupe_monde,a1_1629364813579,1418,1518,"veulent montrer qu’ils existent, qu’ils sont capables de battre les pays les plus puissants du monde",envie
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Theo,a1_1621579832627,513,597,en aime particulièrement deux : le Français Samuel Umtiti et l’Espagnol Sergio Ramos,amour
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Theo,a1_1621579832630,1322,1375,rêve de jouer une Coupe du monde dans quelques années,espoir
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Theo,a1_1629365519848,1029,1075,aimerait que la France gagne la Coupe du monde,espoir
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_Theo,a1_1631632038800,824,849,particulièrement marquant,indéterminée
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_joueurs,a1_1621579832544,1153,1177,aime faire parler de lui,amour
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_joueurs,a1_1629364049488,1922,1948,n’a jamais baissé les bras,détermination
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_joueurs,a1_1629364098929,972,1039,veut prendre sa revanche et rapporter le trophée en Amérique du Sud,envie
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_stars_de_equipe_France,a1_1621579832623,1539,1572,veut vraiment avoir Kylian Mbappé,envie
PtitLibe,7-12_PtitLibe62-Coupe_monde_foot_stars_de_equipe_France,a1_1629365371896,1639,1656,est très apprécié,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Leonard,a1_1621579832685,20,37,fan de dinosaures,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Leonard,a1_1621579832686,67,87,adore les dinosaures,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Leonard,a1_1621579832695,1336,1386,aimerait bien que les dinosaures existent toujours,envie
PtitLibe,7-12_PtitLibe63-dinosaures_Leonard,a1_1629374756169,193,204,Son préféré,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Leonard,a1_1629375030268,1686,1818,"aimerait être paléontologue, le nom qu’on donne aux personnes qui étudient les animaux et les plantes qui vivaient à cette époque-là",envie
PtitLibe,7-12_PtitLibe63-dinosaures_Leonard,a1_1621579832698,1650,1818,"aime tellement les dinosaures qu’il aimerait être paléontologue, le nom qu’on donne aux personnes qui étudient les animaux et les plantes qui vivaient à cette époque-là",amour
PtitLibe,7-12_PtitLibe63-dinosaures_Pourquoi_aime_dinosaures,a1_1621579832740,9,13,aime,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Pourquoi_aime_dinosaures,a1_1621579832742,328,338,La passion,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Pourquoi_aime_dinosaures,a1_1629375201186,1258,1269,passionnent,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Pourquoi_aime_dinosaures,a1_1629375277326,1484,1559,"envie d’en savoir plus sur eux, de comprendre, de chercher des informations",envie
PtitLibe,7-12_PtitLibe63-dinosaures_Pourquoi_aime_dinosaures,a1_1629375287165,1639,1646,préféré,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Pourquoi_aime_dinosaures,a1_1629375305869,2032,2042,passionnés,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Pourquoi_aime_dinosaures,a1_1629375322629,2206,2290,"veulent juste pouvoir ensuite les revendre plus cher, et ainsi gagner plein d’argent",envie
PtitLibe,7-12_PtitLibe63-dinosaures_Qui_sont_specialistes_dinosaures,a1_1621579832766,238,251,Cette passion,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Qui_sont_specialistes_dinosaures,a1_1629380547242,81,100,adorait les dragons,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Qui_sont_specialistes_dinosaures,a1_1629380618600,2344,2389,tellement passionnant que ça en vaut la peine,amour
PtitLibe,7-12_PtitLibe64-securite_routiere_Comment_protege_gens_sur_route,a1_1629381023507,371,375,veut,envie
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1621579832878,150,161,une passion,amour
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1629382390801,790,802,a réconforté,soulagement
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1629382412279,551,565,un peu bizarre,indéterminée
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1629382498437,1222,1229,ce rêve,espoir
PtitLibe,7-12_PtitLibe64-securite_routiere_Que_va_se_passer_sur_routes,a1_1629383078584,1138,1164,envie de rouler moins vite,envie
PtitLibe,7-12_PtitLibe64-securite_routiere_faire_attention_sur_route,a1_1629382227169,335,370,veut absolument le prendre avec lui,envie
PtitLibe,7-12_PtitLibe65-Tour_France_Felix_et_Aurele,a1_1621579832960,555,584,aime autant le Tour de France,amour
PtitLibe,7-12_PtitLibe65-Tour_France_Felix_et_Aurele,a1_1629383315548,1331,1338,préféré,amour
PtitLibe,7-12_PtitLibe65-Tour_France_Felix_et_Aurele,a1_1629383327239,1600,1609,préfèrent,amour
PtitLibe,7-12_PtitLibe65-Tour_France_Pourquoi_gros_evenement,a1_1631627026823,903,911,espèrent,espoir
PtitLibe,7-12_PtitLibe65-Tour_France_Pourquoi_gros_evenement,a1_1631627027864,918,943,faire venir des touristes,espoir
