marker_value,marker_type,Admiration,Colère,Culpabilité,Dégoût,Embarras,Fierté,Jalousie,Joie,Peur,Surprise,Tristesse,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
violents,word,0,6,0,0,0,0,0,0,4,0,0,10,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
insulter,word,0,6,0,0,4,0,0,0,0,0,0,10,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.9709505944546686,0.28066766494928874
vaccins,word,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
applaudi,word,3,0,0,0,0,0,0,2,0,0,0,5,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
malgré,lemma,0,0,0,0,0,0,0,0,0,2,3,5,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
puissent,word,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
remporter,word,0,0,0,0,0,6,0,9,0,0,0,15,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.9709505944546686,0.28066766494928874
cacher,lemma,0,6,0,0,0,0,0,0,9,0,0,15,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
capitale,word,0,3,0,0,0,0,0,0,2,0,0,5,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
armée,lemma,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
renvoyé,word,0,0,0,0,0,0,0,0,2,0,3,5,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
revendiquer,lemma,0,3,0,0,0,0,0,0,2,0,0,5,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
choquant,word,0,3,0,0,0,0,0,0,0,2,0,5,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
population,lemma,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
point,word,0,0,0,0,0,0,0,0,0,3,2,5,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
exclame,word,0,0,0,0,0,0,0,2,0,3,0,5,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
exister,lemma,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
face,word,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
face,lemma,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
jong-un,word,0,3,0,0,2,0,0,0,0,0,0,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.9709505944546686,0.28066766494928874
jong,lemma,0,3,0,0,2,0,0,0,0,0,0,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.9709505944546686,0.28066766494928874
climatique,lemma,0,3,0,0,0,0,0,0,2,0,0,5,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
tomber,word,0,0,0,0,0,0,0,0,2,0,3,5,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
autour,word,0,0,0,0,0,0,0,3,2,0,0,5,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
autour,lemma,0,0,0,0,0,0,0,3,2,0,0,5,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
dommage,lemma,0,2,0,0,0,0,0,0,0,0,3,5,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
kim,word,0,3,0,0,2,0,0,0,0,0,0,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.9709505944546686,0.28066766494928874
kim,lemma,0,3,0,0,2,0,0,0,0,0,0,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.9709505944546686,0.28066766494928874
pleurant,word,0,0,0,0,0,0,0,0,3,0,2,5,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
capitale,lemma,0,3,0,0,0,0,0,0,2,0,0,5,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
inondation,lemma,0,0,0,0,0,0,0,0,3,0,2,5,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
faute,word,0,2,3,0,0,0,0,0,0,0,0,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
choqués,word,0,2,0,0,0,0,0,0,0,3,0,5,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
oscar,word,0,0,0,0,0,3,0,2,0,0,0,5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.9709505944546686,0.28066766494928874
lutter,word,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
négatif,lemma,0,0,0,0,2,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.9709505944546686,0.28066766494928874
adulte,lemma,0,2,0,0,0,0,0,0,3,0,0,5,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
terres,word,0,6,0,0,0,0,0,0,4,0,0,10,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
éléphants,word,0,2,0,0,0,0,0,0,0,0,3,5,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
tempête,lemma,0,0,0,0,0,0,0,0,3,0,2,5,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
éléphant,lemma,0,2,0,0,0,0,0,0,0,0,3,5,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
traité,word,0,3,0,0,5,0,0,0,0,0,0,8,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.954434002924965,0.2758932992873915
homosexualité,lemma,0,0,0,0,5,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.625,0.0,0.0,0.954434002924965,0.2758932992873915
homosexualité,word,0,0,0,0,5,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.625,0.0,0.0,0.954434002924965,0.2758932992873915
malheur,word,0,0,0,0,0,0,0,0,6,0,10,16,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.954434002924965,0.2758932992873915
malheur,lemma,0,0,0,0,0,0,0,0,6,0,10,16,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.954434002924965,0.2758932992873915
citoyen,lemma,0,5,0,0,0,0,0,0,3,0,0,8,0.625,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954434002924965,0.2758932992873915
politique,lemma,0,25,0,0,0,0,0,0,5,0,2,32,0.78125,0.0,0.0,0.15625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.946686086912346,0.2736536492908782
respecter,lemma,2,11,0,1,0,0,0,0,0,0,0,14,0.7857142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.9463729359854419,0.27356312837258134
hausse,word,0,8,0,0,0,0,0,0,1,0,1,10,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9219280948873623,0.2664969846261966
hausse,lemma,0,8,0,0,0,0,0,0,1,0,1,10,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9219280948873623,0.2664969846261966
travailler,word,0,16,0,0,0,0,0,0,2,0,2,20,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9219280948873623,0.2664969846261966
ouragan,lemma,0,0,0,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
parfait,lemma,2,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
chine,lemma,0,4,0,0,0,0,0,0,8,0,0,12,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
chienne,word,0,1,0,2,0,0,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
chienne,lemma,0,1,0,2,0,0,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
choquée,word,0,0,0,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
choisissent,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
chine,word,0,4,0,0,0,0,0,0,8,0,0,12,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
revoir,lemma,0,0,0,0,2,0,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9182958340544896,0.265447025779401
j'allais,word,0,0,0,0,0,0,0,0,1,0,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
isoler,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
renvoyer,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
renoncer,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
rendait,word,1,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
remportée,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
ressembler,lemma,0,2,0,0,0,0,0,0,0,1,0,3,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
entrez,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
jalousie,lemma,0,1,0,0,0,0,2,0,0,0,0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9182958340544896,0.265447025779401
ensuite,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
ensuite,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pute,word,0,10,0,5,0,0,0,0,0,0,0,15,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pute,lemma,0,10,0,5,0,0,0,0,0,0,0,15,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pure,word,0,2,0,1,0,0,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pur,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
commettre,word,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
composé,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
quotidien,word,0,2,0,0,0,0,0,1,0,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
rate,word,0,0,0,0,1,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
pareil,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
donnent,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
paniquer,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
dirigeant,word,1,2,0,0,0,0,0,0,0,0,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
contenir,lemma,0,0,0,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
contaminer,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
considérablemer,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
contrôler,lemma,1,2,0,0,0,0,0,0,0,0,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
considérablement,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
jouet,lemma,0,0,0,0,0,0,0,2,0,0,1,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
joue,word,0,0,0,0,0,0,1,0,0,2,0,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.9182958340544896,0.265447025779401
cinéma,word,0,0,0,0,0,0,0,1,0,2,0,3,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
domaine,word,0,2,0,0,0,0,0,1,0,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
domaine,lemma,0,2,0,0,0,0,0,1,0,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
paniqué,word,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
camp,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
réservoir,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
réseaux,word,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
opposé,word,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
onze,word,0,0,0,0,0,0,0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
rouge,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
russie,word,0,2,0,0,0,0,0,1,0,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
russie,lemma,0,2,0,0,0,0,0,1,0,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
royal,lemma,0,2,0,0,0,0,0,1,0,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
rouges,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
réagir,word,0,2,0,0,0,0,0,0,0,1,0,3,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
chrétiens,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
clinton,lemma,0,2,0,0,0,0,0,0,0,1,0,3,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
inondations,word,0,0,0,0,0,0,0,0,4,0,2,6,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
fière,lemma,0,0,0,0,0,2,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9182958340544896,0.265447025779401
nuage,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
onze,lemma,0,0,0,0,0,0,0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
ordre,lemma,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
opération,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
sexuellement,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
seras,word,0,1,0,0,0,0,0,2,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
sentent,word,0,2,0,0,0,0,0,4,0,0,0,6,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
soirée,lemma,0,1,0,0,0,0,0,2,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
soigner,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
six,word,0,0,0,0,0,0,0,0,1,0,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
chrétien,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
clinton,word,0,2,0,0,0,0,0,0,0,1,0,3,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
ordre,word,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
climatique,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
iran,word,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
jalousies,word,0,1,0,0,0,0,2,0,0,0,0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9182958340544896,0.265447025779401
enrager,lemma,0,2,0,0,1,0,0,0,0,0,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
engager,lemma,0,2,0,0,0,0,0,0,4,0,0,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
enfermer,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
enfer,lemma,0,2,0,0,0,1,0,0,0,0,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
loup,word,0,2,0,0,0,0,0,0,4,0,0,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
osent,word,0,0,0,0,2,0,0,0,1,0,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9182958340544896,0.265447025779401
ose,lemma,0,0,0,0,2,0,0,0,1,0,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9182958340544896,0.265447025779401
candidat,lemma,0,1,0,0,0,0,0,0,0,2,0,3,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
immeuble,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
causer,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
naturelles,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
naturel,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
mésaventure,word,0,0,0,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
mésaventure,lemma,0,0,0,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
