marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
paul,lemma,2,0,5,0,7,0.2857142857142857,0.0,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
j'ai,word,0,0,5,2,7,0.0,0.0,0.7142857142857143,0.2857142857142857,0.863120568566631,0.4315602842833155
étonné,word,2,5,0,0,7,0.2857142857142857,0.7142857142857143,0.0,0.0,0.863120568566631,0.4315602842833155
ca,word,0,0,5,2,7,0.0,0.0,0.7142857142857143,0.2857142857142857,0.863120568566631,0.4315602842833155
pauvre,lemma,0,0,3,8,11,0.0,0.0,0.2727272727272727,0.7272727272727273,0.8453509366224364,0.4226754683112182
chose,lemma,0,0,3,8,11,0.0,0.0,0.2727272727272727,0.7272727272727273,0.8453509366224364,0.4226754683112182
cacher,lemma,8,0,0,3,11,0.7272727272727273,0.0,0.0,0.2727272727272727,0.8453509366224364,0.4226754683112182
impressionner,lemma,0,19,2,2,23,0.0,0.8260869565217391,0.08695652173913043,0.08695652173913043,0.8404914014731815,0.42024570073659073
argent,lemma,1,0,2,14,17,0.058823529411764705,0.0,0.11764705882352941,0.8235294117647058,0.8343470230852537,0.41717351154262683
tué,word,3,0,1,18,22,0.13636363636363635,0.0,0.045454545454545456,0.8181818181818182,0.8315435491770659,0.4157717745885329
gros,lemma,2,0,36,6,44,0.045454545454545456,0.0,0.8181818181818182,0.13636363636363635,0.8315435491770657,0.41577177458853287
argent,word,1,0,1,10,12,0.08333333333333333,0.0,0.08333333333333333,0.8333333333333334,0.8166890883150209,0.4083445441575104
menaçant,word,1,3,0,0,4,0.25,0.75,0.0,0.0,0.8112781244591328,0.4056390622295664
meme,lemma,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
meme,word,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
menaçait,word,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
détresse,word,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
détresse,lemma,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
agréable,lemma,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
agréable,word,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
encourager,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
animal,lemma,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
tombe,lemma,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
danser,lemma,2,0,0,6,8,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
coupable,word,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
embêter,lemma,0,3,1,0,4,0.0,0.75,0.25,0.0,0.8112781244591328,0.4056390622295664
empêcher,lemma,2,0,0,6,8,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
tuées,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
exceptionnelle,word,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
exceptionnelle,lemma,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
condamné,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
odeur,lemma,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
contestation,word,6,0,0,2,8,0.75,0.0,0.0,0.25,0.8112781244591328,0.4056390622295664
enthousiasme,lemma,1,3,0,0,4,0.25,0.75,0.0,0.0,0.8112781244591328,0.4056390622295664
importer,lemma,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
arabe,lemma,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
idole,word,0,1,0,3,4,0.0,0.25,0.0,0.75,0.8112781244591328,0.4056390622295664
noire,word,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
n'en,word,0,1,0,3,4,0.0,0.25,0.0,0.75,0.8112781244591328,0.4056390622295664
tiré,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
tombe,word,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
tranquille,lemma,0,0,6,2,8,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
mots,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
idol,lemma,0,1,0,3,4,0.0,0.25,0.0,0.75,0.8112781244591328,0.4056390622295664
coupable,lemma,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
grandes,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
petite,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
pauvreté,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
pk,lemma,1,0,3,0,4,0.25,0.0,0.75,0.0,0.8112781244591328,0.4056390622295664
pk,word,1,0,3,0,4,0.25,0.0,0.75,0.0,0.8112781244591328,0.4056390622295664
bah,word,1,0,3,0,4,0.25,0.0,0.75,0.0,0.8112781244591328,0.4056390622295664
baisser,lemma,3,0,0,1,4,0.75,0.0,0.0,0.25,0.8112781244591328,0.4056390622295664
souci,lemma,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
petits,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
deuil,word,3,1,0,0,4,0.75,0.25,0.0,0.0,0.8112781244591328,0.4056390622295664
combats,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
comment,lemma,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
comment,word,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
descendus,word,3,0,0,1,4,0.75,0.0,0.0,0.25,0.8112781244591328,0.4056390622295664
deuil,lemma,3,1,0,0,4,0.75,0.25,0.0,0.0,0.8112781244591328,0.4056390622295664
gloire,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
cadeau,lemma,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
point,word,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
souffrir,word,0,9,0,3,12,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
aurait,word,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
bah,lemma,1,0,3,0,4,0.25,0.0,0.75,0.0,0.8112781244591328,0.4056390622295664
sou,lemma,0,0,6,2,8,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
râler,word,3,0,1,0,4,0.75,0.0,0.25,0.0,0.8112781244591328,0.4056390622295664
cauchemar,word,0,3,1,0,4,0.0,0.75,0.25,0.0,0.8112781244591328,0.4056390622295664
problème,lemma,0,0,2,6,8,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
drole,word,0,3,1,0,4,0.0,0.75,0.25,0.0,0.8112781244591328,0.4056390622295664
rond,lemma,3,0,0,1,4,0.75,0.0,0.0,0.25,0.8112781244591328,0.4056390622295664
faudrait,word,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
dur,word,0,0,3,9,12,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
blessés,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
râler,lemma,3,0,1,0,4,0.75,0.0,0.25,0.0,0.8112781244591328,0.4056390622295664
folle,word,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
rat,lemma,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
quel,lemma,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
préoccuper,lemma,0,1,0,3,4,0.0,0.25,0.0,0.75,0.8112781244591328,0.4056390622295664
dur,lemma,0,0,3,9,12,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
fort,lemma,2,0,0,6,8,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
fermer,lemma,3,0,1,0,4,0.75,0.0,0.25,0.0,0.8112781244591328,0.4056390622295664
droit,lemma,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
intriguer,lemma,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
jours,word,0,0,1,3,4,0.0,0.0,0.25,0.75,0.8112781244591328,0.4056390622295664
risquer,lemma,0,3,0,1,4,0.0,0.75,0.0,0.25,0.8112781244591328,0.4056390622295664
finir,lemma,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
crie,word,3,0,1,0,4,0.75,0.0,0.25,0.0,0.8112781244591328,0.4056390622295664
juive,word,0,0,3,1,4,0.0,0.0,0.75,0.25,0.8112781244591328,0.4056390622295664
agression,word,1,0,0,3,4,0.25,0.0,0.0,0.75,0.8112781244591328,0.4056390622295664
effondrée,word,0,1,0,3,4,0.0,0.25,0.0,0.75,0.8112781244591328,0.4056390622295664
;,punctuation,44,1,35,441,521,0.08445297504798464,0.0019193857965451055,0.0671785028790787,0.8464491362763915,0.7837501885664517,0.39187509428322587
crié,word,7,0,0,2,9,0.7777777777777778,0.0,0.0,0.2222222222222222,0.7642045065086203,0.38210225325431013
jour,lemma,0,0,2,7,9,0.0,0.0,0.2222222222222222,0.7777777777777778,0.7642045065086203,0.38210225325431013
quitter,word,7,0,0,2,9,0.7777777777777778,0.0,0.0,0.2222222222222222,0.7642045065086203,0.38210225325431013
amuser,word,7,2,0,0,9,0.7777777777777778,0.2222222222222222,0.0,0.0,0.7642045065086203,0.38210225325431013
heureusement,lemma,0,14,4,0,18,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7642045065086203,0.38210225325431013
heureusement,word,0,14,4,0,18,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7642045065086203,0.38210225325431013
contestation,lemma,7,0,0,2,9,0.7777777777777778,0.0,0.0,0.2222222222222222,0.7642045065086203,0.38210225325431013
travail,word,2,0,0,7,9,0.2222222222222222,0.0,0.0,0.7777777777777778,0.7642045065086203,0.38210225325431013
attentats,word,3,0,0,11,14,0.21428571428571427,0.0,0.0,0.7857142857142857,0.74959525725948,0.37479762862974
c'est,word,0,0,37,10,47,0.0,0.0,0.7872340425531915,0.2127659574468085,0.7467366074830679,0.37336830374153396
plaisir,lemma,0,22,1,3,26,0.0,0.8461538461538461,0.038461538461538464,0.11538461538461539,0.7441942138263227,0.37209710691316134
plaisir,word,0,22,1,3,26,0.0,0.8461538461538461,0.038461538461538464,0.11538461538461539,0.7441942138263227,0.37209710691316134
exploit,lemma,0,4,0,15,19,0.0,0.21052631578947367,0.0,0.7894736842105263,0.7424875695421236,0.3712437847710618
n'a,word,0,0,4,15,19,0.0,0.0,0.21052631578947367,0.7894736842105263,0.7424875695421236,0.3712437847710618
rigole,word,4,0,0,1,5,0.8,0.0,0.0,0.2,0.7219280948873623,0.36096404744368116
défendre,word,4,0,0,1,5,0.8,0.0,0.0,0.2,0.7219280948873623,0.36096404744368116
émerveillée,word,1,4,0,0,5,0.2,0.8,0.0,0.0,0.7219280948873623,0.36096404744368116
jour,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
bravo,lemma,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
bravo,word,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
brice,lemma,1,0,4,0,5,0.2,0.0,0.8,0.0,0.7219280948873623,0.36096404744368116
furieux,lemma,1,4,0,0,5,0.2,0.8,0.0,0.0,0.7219280948873623,0.36096404744368116
droit,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
déchirer,lemma,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
battu,lemma,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
chien,lemma,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
belle,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
sais,word,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
polluer,lemma,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
réduire,lemma,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
blagues,word,1,4,0,0,5,0.2,0.8,0.0,0.0,0.7219280948873623,0.36096404744368116
cadeaux,word,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
cauchemar,lemma,0,4,1,0,5,0.0,0.8,0.2,0.0,0.7219280948873623,0.36096404744368116
rage,word,0,1,0,4,5,0.0,0.2,0.0,0.8,0.7219280948873623,0.36096404744368116
rage,lemma,0,1,0,4,5,0.0,0.2,0.0,0.8,0.7219280948873623,0.36096404744368116
défendre,lemma,4,0,0,1,5,0.8,0.0,0.0,0.2,0.7219280948873623,0.36096404744368116
repas,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
rendre,word,4,0,0,1,5,0.8,0.0,0.0,0.2,0.7219280948873623,0.36096404744368116
premier,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
commun,word,0,1,0,4,5,0.0,0.2,0.0,0.8,0.7219280948873623,0.36096404744368116
honneur,word,1,4,0,0,5,0.2,0.8,0.0,0.0,0.7219280948873623,0.36096404744368116
commun,lemma,0,1,0,4,5,0.0,0.2,0.0,0.8,0.7219280948873623,0.36096404744368116
surveiller,lemma,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
parent,lemma,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
parents,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
york,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
»,punctuation,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
échapper,word,4,0,0,1,5,0.8,0.0,0.0,0.2,0.7219280948873623,0.36096404744368116
école,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
maltraités,word,0,1,0,4,5,0.0,0.2,0.0,0.8,0.7219280948873623,0.36096404744368116
d'accord,word,0,0,2,8,10,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
v,lemma,0,0,8,2,10,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
effrayé,word,1,4,0,0,5,0.2,0.8,0.0,0.0,0.7219280948873623,0.36096404744368116
choquant,word,0,4,0,1,5,0.0,0.8,0.0,0.2,0.7219280948873623,0.36096404744368116
pd,lemma,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
moqueries,word,0,1,0,4,5,0.0,0.2,0.0,0.8,0.7219280948873623,0.36096404744368116
travail,lemma,2,0,0,8,10,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
empêcher,word,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
moquerie,lemma,0,1,0,4,5,0.0,0.2,0.0,0.8,0.7219280948873623,0.36096404744368116
angoisser,lemma,0,4,1,0,5,0.0,0.8,0.2,0.0,0.7219280948873623,0.36096404744368116
moquer,word,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
mis,word,4,0,0,1,5,0.8,0.0,0.0,0.2,0.7219280948873623,0.36096404744368116
maltraité,lemma,0,1,0,4,5,0.0,0.2,0.0,0.8,0.7219280948873623,0.36096404744368116
malade,lemma,0,0,2,8,10,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
malgré,word,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
«,punctuation,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
nouvelle,word,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
new,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
terrible,word,0,12,0,3,15,0.0,0.8,0.0,0.2,0.7219280948873623,0.36096404744368116
chien,word,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
harcèlemer,lemma,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
repas,lemma,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
rendu,word,1,0,0,4,5,0.2,0.0,0.0,0.8,0.7219280948873623,0.36096404744368116
brice,word,1,0,4,0,5,0.2,0.0,0.8,0.0,0.7219280948873623,0.36096404744368116
dû,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
vivre,word,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
york,lemma,0,0,1,4,5,0.0,0.0,0.2,0.8,0.7219280948873623,0.36096404744368116
pd,word,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
passe,word,0,0,4,1,5,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
quitter,lemma,13,0,0,3,16,0.8125,0.0,0.0,0.1875,0.6962122601251458,0.3481061300625729
insultes,word,3,13,0,0,16,0.1875,0.8125,0.0,0.0,0.6962122601251458,0.3481061300625729
sale,word,0,0,9,2,11,0.0,0.0,0.8181818181818182,0.18181818181818182,0.6840384356390417,0.3420192178195208
pu,word,0,0,2,9,11,0.0,0.0,0.18181818181818182,0.8181818181818182,0.6840384356390417,0.3420192178195208
qu'est-ce,word,0,0,9,2,11,0.0,0.0,0.8181818181818182,0.18181818181818182,0.6840384356390417,0.3420192178195208
panique,word,2,9,0,0,11,0.18181818181818182,0.8181818181818182,0.0,0.0,0.6840384356390417,0.3420192178195208
impressionnant,word,0,9,2,0,11,0.0,0.8181818181818182,0.18181818181818182,0.0,0.6840384356390417,0.3420192178195208
travailler,lemma,9,0,0,2,11,0.8181818181818182,0.0,0.0,0.18181818181818182,0.6840384356390417,0.3420192178195208
panique,lemma,2,9,0,0,11,0.18181818181818182,0.8181818181818182,0.0,0.0,0.6840384356390417,0.3420192178195208
terrible,lemma,0,14,0,3,17,0.0,0.8235294117647058,0.0,0.17647058823529413,0.6722948170756379,0.33614740853781894
joie,lemma,1,14,0,1,16,0.0625,0.875,0.0,0.0625,0.6685644431995964,0.3342822215997982
joie,word,1,14,0,1,16,0.0625,0.875,0.0,0.0625,0.6685644431995964,0.3342822215997982
décevoir,lemma,0,5,0,1,6,0.0,0.8333333333333334,0.0,0.16666666666666666,0.6500224216483541,0.32501121082417705
violentes,word,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
émerveiller,lemma,1,5,0,0,6,0.16666666666666666,0.8333333333333334,0.0,0.0,0.6500224216483541,0.32501121082417705
accusée,word,5,0,0,1,6,0.8333333333333334,0.0,0.0,0.16666666666666666,0.6500224216483541,0.32501121082417705
hors,word,0,1,0,5,6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
dictature,word,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
blague,word,0,0,5,1,6,0.0,0.0,0.8333333333333334,0.16666666666666666,0.6500224216483541,0.32501121082417705
détruire,word,0,1,0,5,6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
échapper,lemma,5,0,0,1,6,0.8333333333333334,0.0,0.0,0.16666666666666666,0.6500224216483541,0.32501121082417705
injuste,word,0,0,2,10,12,0.0,0.0,0.16666666666666666,0.8333333333333334,0.6500224216483541,0.32501121082417705
dictature,lemma,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
hors,lemma,0,1,0,5,6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
mort,word,3,0,0,15,18,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
moquer,lemma,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
mauvaise,word,0,1,0,5,6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
encourager,lemma,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
devenir,lemma,0,0,1,5,6,0.0,0.0,0.16666666666666666,0.8333333333333334,0.6500224216483541,0.32501121082417705
opposer,lemma,5,0,0,1,6,0.8333333333333334,0.0,0.0,0.16666666666666666,0.6500224216483541,0.32501121082417705
hausse,lemma,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
souvenir,word,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
arrêté,word,5,0,0,1,6,0.8333333333333334,0.0,0.0,0.16666666666666666,0.6500224216483541,0.32501121082417705
attaques,word,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
choqué,word,0,25,0,5,30,0.0,0.8333333333333334,0.0,0.16666666666666666,0.6500224216483541,0.32501121082417705
chose,word,0,0,2,10,12,0.0,0.0,0.16666666666666666,0.8333333333333334,0.6500224216483541,0.32501121082417705
gueule,lemma,1,0,5,0,6,0.16666666666666666,0.0,0.8333333333333334,0.0,0.6500224216483541,0.32501121082417705
hausse,word,1,0,0,5,6,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6500224216483541,0.32501121082417705
guerre,lemma,6,0,0,31,37,0.16216216216216217,0.0,0.0,0.8378378378378378,0.6394571324851641,0.31972856624258206
?,punctuation,3,0,89,9,101,0.0297029702970297,0.0,0.8811881188118812,0.0891089108910891,0.6223254642255207,0.31116273211276035
chance,lemma,0,0,2,11,13,0.0,0.0,0.15384615384615385,0.8461538461538461,0.6193821946787638,0.3096910973393819
chance,word,0,0,2,11,13,0.0,0.0,0.15384615384615385,0.8461538461538461,0.6193821946787638,0.3096910973393819
souffrir,lemma,0,17,0,3,20,0.0,0.85,0.0,0.15,0.6098403047164004,0.3049201523582002
déjà,lemma,0,0,17,3,20,0.0,0.0,0.85,0.15,0.6098403047164004,0.3049201523582002
déjà,word,0,0,17,3,20,0.0,0.0,0.85,0.15,0.6098403047164004,0.3049201523582002
insolite,lemma,0,6,0,1,7,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
cool,word,0,6,1,0,7,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5916727785823275,0.29583638929116374
impressionnant,lemma,0,6,0,1,7,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
cool,lemma,0,6,1,0,7,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5916727785823275,0.29583638929116374
aise,word,0,6,0,1,7,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
menacent,word,0,6,0,1,7,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
menace,lemma,1,6,0,0,7,0.14285714285714285,0.8571428571428571,0.0,0.0,0.5916727785823275,0.29583638929116374
cp,word,0,0,6,1,7,0.0,0.0,0.8571428571428571,0.14285714285714285,0.5916727785823275,0.29583638929116374
cp,lemma,0,0,6,1,7,0.0,0.0,0.8571428571428571,0.14285714285714285,0.5916727785823275,0.29583638929116374
maison,word,1,0,0,6,7,0.14285714285714285,0.0,0.0,0.8571428571428571,0.5916727785823275,0.29583638929116374
malheureusement,lemma,0,6,1,0,7,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5916727785823275,0.29583638929116374
malheureusement,word,0,6,1,0,7,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5916727785823275,0.29583638929116374
manifestation,word,6,0,0,1,7,0.8571428571428571,0.0,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
manger,lemma,1,0,0,6,7,0.14285714285714285,0.0,0.0,0.8571428571428571,0.5916727785823275,0.29583638929116374
an,lemma,0,0,1,6,7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.29583638929116374
confiance,lemma,0,0,1,6,7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.29583638929116374
confiance,word,0,0,1,6,7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.29583638929116374
risques,word,0,6,0,1,7,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
rare,word,0,0,1,6,7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.29583638929116374
bel,lemma,0,0,1,6,7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.29583638929116374
rue,word,6,0,0,1,7,0.8571428571428571,0.0,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
dormir,word,1,0,0,6,7,0.14285714285714285,0.0,0.0,0.8571428571428571,0.5916727785823275,0.29583638929116374
bonheur,lemma,0,12,0,2,14,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
bonheur,word,0,12,0,2,14,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
effondrer,lemma,0,1,0,6,7,0.0,0.14285714285714285,0.0,0.8571428571428571,0.5916727785823275,0.29583638929116374
attaque,lemma,1,0,0,6,7,0.14285714285714285,0.0,0.0,0.8571428571428571,0.5916727785823275,0.29583638929116374
new,lemma,0,0,1,6,7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.29583638929116374
subir,lemma,0,6,0,1,7,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5916727785823275,0.29583638929116374
tranquille,word,0,0,6,1,7,0.0,0.0,0.8571428571428571,0.14285714285714285,0.5916727785823275,0.29583638929116374
ans,word,0,0,1,6,7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.29583638929116374
injuste,lemma,0,0,2,12,14,0.0,0.0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.29583638929116374
menaces,word,1,6,0,0,7,0.14285714285714285,0.8571428571428571,0.0,0.0,0.5916727785823275,0.29583638929116374
guerre,word,5,0,0,31,36,0.1388888888888889,0.0,0.0,0.8611111111111112,0.5813214987637028,0.2906607493818514
remporter,word,0,0,2,13,15,0.0,0.0,0.13333333333333333,0.8666666666666667,0.5665095065529053,0.28325475327645266
mauvais,lemma,1,1,0,19,21,0.047619047619047616,0.047619047619047616,0.0,0.9047619047619048,0.5489544344250401,0.27447721721252005
sûr,lemma,0,0,7,1,8,0.0,0.0,0.875,0.125,0.5435644431995964,0.2717822215997982
