marker_value,marker_type,Admiration,Colère,Culpabilité,Dégoût,Embarras,Fierté,Jalousie,Joie,Peur,Surprise,Tristesse,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
bonne,word,0,0,0,0,0,1,0,11,0,0,2,14,0.0,0.0,0.7857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.9463729359854419,0.27356312837258134
assez,lemma,0,20,0,0,0,1,0,0,0,0,5,26,0.7692307692307693,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.038461538461538464,0.0,0.9293550115186283,0.26864384499229094
réfugier,lemma,0,1,0,0,0,0,0,0,8,0,1,10,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9219280948873623,0.2664969846261966
nouveau,lemma,0,0,0,0,0,0,0,8,0,1,1,10,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9219280948873623,0.2664969846261966
ensemble,word,0,0,0,0,0,0,0,2,0,0,1,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
tenter,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
paix,word,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
millions,word,0,1,0,0,0,0,0,2,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
échec,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
éliminer,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
danser,word,0,0,0,0,1,0,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
violente,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
viens,lemma,0,0,0,0,0,0,0,2,1,0,0,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
montre,word,0,1,0,2,0,0,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
mesure,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
discriminations,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
agir,lemma,0,2,0,0,0,0,0,0,0,1,0,3,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
fières,word,0,0,0,0,0,2,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9182958340544896,0.265447025779401
extraordinaire,lemma,1,0,0,0,0,0,0,0,0,2,0,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
facile,lemma,0,0,0,0,1,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
famine,lemma,0,0,0,0,0,0,0,0,4,0,2,6,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
suicider,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
suicider,word,0,0,0,0,0,0,0,0,1,0,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
nuage,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
nul,lemma,0,0,1,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
chienne,lemma,0,1,0,2,0,0,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
chienne,word,0,1,0,2,0,0,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
râle,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
incapable,lemma,0,2,0,0,0,0,0,0,0,1,0,3,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
descendues,word,0,2,0,0,0,0,0,1,0,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
million,lemma,0,1,0,0,0,0,0,2,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
sacrer,lemma,2,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
répondre,lemma,0,0,0,0,1,0,0,0,2,0,0,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
boum,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
imposer,word,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pavé,word,0,0,0,0,0,0,0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
incroyables,word,1,0,0,0,0,0,0,0,0,2,0,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
remportée,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
respecté,word,2,1,0,0,0,0,0,0,0,0,0,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
responsables,word,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
chant,lemma,0,1,0,0,0,0,0,2,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
trésor,word,0,0,0,0,0,2,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9182958340544896,0.265447025779401
dégoût,lemma,0,0,0,2,0,0,0,0,1,0,0,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
santé,word,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
décourage,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
décourage,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
trésor,lemma,0,0,0,0,0,2,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9182958340544896,0.265447025779401
rêver,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
rêver,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
s'enfermer,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
homme,word,0,2,0,0,1,0,0,0,0,0,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
dégoût,word,0,0,0,2,0,0,0,0,1,0,0,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
vidéo,lemma,0,2,0,0,1,0,0,0,0,0,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
bombes,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
bonbon,lemma,1,0,0,0,0,0,0,0,0,2,0,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
remettre,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
insulté,word,0,2,0,0,4,0,0,0,0,0,0,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9182958340544896,0.265447025779401
insécurité,word,0,1,0,0,0,0,0,0,2,0,0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
bisou,lemma,0,0,0,1,0,0,0,2,0,0,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pavé,lemma,0,0,0,0,0,0,0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
cul,word,0,2,0,1,0,0,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
explosion,word,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
braconnage,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
rate,word,0,0,0,0,1,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
jeu,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
jeune,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
jeux,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
viens,word,0,0,0,0,0,0,0,2,1,0,0,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
perdrait,word,0,0,0,0,0,0,0,0,1,0,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
tâche,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
téléphone,lemma,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
filles,word,0,0,0,0,0,0,0,1,0,0,2,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
fière,lemma,0,0,0,0,0,2,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9182958340544896,0.265447025779401
stupide,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
subir,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
succès,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
succès,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
avouait,word,0,0,2,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9182958340544896,0.265447025779401
sacré,word,2,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
santé,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
téléphone,word,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
main,word,0,0,0,0,0,0,0,2,1,0,0,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
lesbiennes,word,0,1,0,2,0,0,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
bouger,lemma,0,0,0,0,0,0,0,1,2,0,0,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
rare,lemma,1,0,0,0,0,0,0,0,0,2,0,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
opposent,word,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
ose,lemma,0,0,0,0,2,0,0,0,1,0,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9182958340544896,0.265447025779401
osent,word,0,0,0,0,2,0,0,0,1,0,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9182958340544896,0.265447025779401
oser,lemma,0,0,0,0,2,0,0,0,1,0,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9182958340544896,0.265447025779401
paix,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
combat,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
commettre,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
tempête,word,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
s'exclame,word,0,0,0,0,0,0,0,1,0,2,0,3,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
discrimination,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
cul,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
cu,word,0,1,0,2,0,0,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
arrivent,word,0,0,0,0,0,0,0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pute,word,0,10,0,5,0,0,0,0,0,0,0,15,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
d'argent,word,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
laisse,lemma,0,4,0,0,0,0,0,0,0,0,2,6,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
quel,word,0,0,0,0,0,0,0,2,0,1,0,3,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
légende,word,2,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
question,lemma,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
question,word,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
malheur,lemma,0,0,0,0,0,0,0,0,5,0,10,15,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
malheur,word,0,0,0,0,0,0,0,0,5,0,10,15,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
maltraiter,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
maltraitées,word,0,0,0,0,0,0,0,0,1,0,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
puissant,lemma,2,0,0,0,0,0,0,0,4,0,0,6,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
demander,word,0,2,0,0,0,0,0,1,0,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
liberté,word,0,0,0,0,0,0,0,2,1,0,0,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
légend,lemma,2,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
joué,word,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
pur,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pure,word,0,2,0,1,0,0,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
sexuellement,word,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
ailey,lemma,0,0,0,0,0,2,0,4,0,0,0,6,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
ailey,word,0,0,0,0,0,2,0,4,0,0,0,6,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.265447025779401
hein,lemma,0,1,0,0,0,0,0,0,0,2,0,3,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
hein,word,0,1,0,0,0,0,0,0,0,2,0,3,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
crasseuse,lemma,0,2,0,4,0,0,0,0,0,0,0,6,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
crasseux,lemma,0,1,0,2,0,0,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
détester,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
n'ose,word,0,0,0,0,2,0,0,0,1,0,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9182958340544896,0.265447025779401
national,lemma,0,0,0,0,0,2,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9182958340544896,0.265447025779401
quelqu'un,word,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
national,word,0,0,0,0,0,2,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9182958340544896,0.265447025779401
nouveau,word,0,0,0,0,0,0,0,2,0,1,0,3,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pute,lemma,0,10,0,5,0,0,0,0,0,0,0,15,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
magnifique,lemma,2,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
brûler,lemma,0,2,0,0,0,0,0,0,1,0,0,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
brûlé,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
c'était,word,0,0,0,0,0,0,0,1,0,2,0,3,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
commettre,word,0,2,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
