source_file,text_span,mode,emotion,marker_type,marker_value,type
Albert_dataset,quitter leur maison,Comportementale,Peur,lemma,quitter,SitEmo
Albert_dataset,quitter leur maison,Comportementale,Peur,lemma,maison,SitEmo
Albert_dataset,en danger,Désignée,Peur,lemma,danger,SitEmo
Albert_dataset,la guerre fait rage,Suggérée,Peur,lemma,guerre,SitEmo
Albert_dataset,la guerre fait rage,Suggérée,Peur,lemma,rage,SitEmo
Albert_dataset,la menace,Désignée,Peur,lemma,menace,SitEmo
Albert_dataset,appartient à une communauté persécutée dans son propre pays,Suggérée,Peur,lemma,appartenir,SitEmo
Albert_dataset,appartient à une communauté persécutée dans son propre pays,Suggérée,Peur,lemma,communauté,SitEmo
Albert_dataset,appartient à une communauté persécutée dans son propre pays,Suggérée,Peur,lemma,persécuter,SitEmo
Albert_dataset,appartient à une communauté persécutée dans son propre pays,Suggérée,Peur,lemma,propre,SitEmo
Albert_dataset,appartient à une communauté persécutée dans son propre pays,Suggérée,Peur,lemma,pays,SitEmo
Albert_dataset,le terrorisme,Suggérée,Peur,lemma,terrorisme,SitEmo
Albert_dataset,subit une sévère sécheresse,Suggérée,Peur,lemma,subit,SitEmo
Albert_dataset,subit une sévère sécheresse,Suggérée,Peur,lemma,sévère,SitEmo
Albert_dataset,subit une sévère sécheresse,Suggérée,Peur,lemma,sécheresse,SitEmo
Albert_dataset,des famines,Suggérée,Peur,lemma,famine,SitEmo
Albert_dataset,chanceux,Désignée,Joie,lemma,chanceux,SitEmo
Albert_dataset,vient de recevoir une lettre d’amour,Suggérée,Joie,lemma,venir,SitEmo
Albert_dataset,vient de recevoir une lettre d’amour,Suggérée,Joie,lemma,recevoir,SitEmo
Albert_dataset,vient de recevoir une lettre d’amour,Suggérée,Joie,lemma,lettre,SitEmo
Albert_dataset,vient de recevoir une lettre d’amour,Suggérée,Joie,lemma,amour,SitEmo
Albert_dataset,la surprise,Désignée,Surprise,lemma,surprise,SitEmo
Albert_dataset,ont dû fuir leurs maisons,Désignée,Peur,lemma,fuir,SitEmo
Albert_dataset,ont dû fuir leurs maisons,Désignée,Peur,lemma,maison,SitEmo
Albert_dataset,"leurs maisons, ravagées par les inondations",Suggérée,Tristesse,lemma,maison,SitEmo
Albert_dataset,"leurs maisons, ravagées par les inondations",Suggérée,Tristesse,lemma,ravager,SitEmo
Albert_dataset,"leurs maisons, ravagées par les inondations",Suggérée,Tristesse,lemma,inondation,SitEmo
Albert_dataset,aux mécontentements,Désignée,Colère,lemma,mécontentement,SitEmo
Albert_dataset,se soulève,Comportementale,Colère,lemma,soulever,SitEmo
Albert_dataset,très mécontents,Désignée,Colère,lemma,mécontent,SitEmo
Albert_dataset,se soulèvent,Comportementale,Colère,lemma,soulever,SitEmo
Albert_dataset,des manifestations éclatent,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,des manifestations éclatent,Comportementale,Colère,lemma,éclater,SitEmo
Albert_dataset,des péages sont incendiés,Comportementale,Colère,lemma,péage,SitEmo
Albert_dataset,des péages sont incendiés,Comportementale,Colère,lemma,incendier,SitEmo
Albert_dataset,les réserves de grains sont pillées,Comportementale,Colère,lemma,réserve,SitEmo
Albert_dataset,les réserves de grains sont pillées,Comportementale,Colère,lemma,grain,SitEmo
Albert_dataset,les réserves de grains sont pillées,Comportementale,Colère,lemma,piller,SitEmo
Albert_dataset,mettent en place des tranchées et des barricades dans les rues de Paris,Comportementale,Colère,lemma,mettre,SitEmo
Albert_dataset,mettent en place des tranchées et des barricades dans les rues de Paris,Comportementale,Colère,lemma,place,SitEmo
Albert_dataset,mettent en place des tranchées et des barricades dans les rues de Paris,Comportementale,Colère,lemma,tranchée,SitEmo
Albert_dataset,mettent en place des tranchées et des barricades dans les rues de Paris,Comportementale,Colère,lemma,barricade,SitEmo
Albert_dataset,mettent en place des tranchées et des barricades dans les rues de Paris,Comportementale,Colère,lemma,rue,SitEmo
Albert_dataset,mettent en place des tranchées et des barricades dans les rues de Paris,Comportementale,Colère,lemma,paris,SitEmo
Albert_dataset,craint que le peuple se révolte,Désignée,Peur,lemma,craindre,SitEmo
Albert_dataset,craint que le peuple se révolte,Désignée,Peur,lemma,peuple,SitEmo
Albert_dataset,craint que le peuple se révolte,Désignée,Peur,lemma,révolte,SitEmo
Albert_dataset,se révolte,Comportementale,Colère,lemma,révolte,SitEmo
Albert_dataset,le peuple se révolte,Suggérée,Peur,lemma,peuple,SitEmo
Albert_dataset,le peuple se révolte,Suggérée,Peur,lemma,révolte,SitEmo
Albert_dataset,s’amuse,Comportementale,Joie,lemma,amus,SitEmo
Albert_dataset,s’y oppose,Comportementale,Colère,lemma,opposer,SitEmo
Albert_dataset,grand fan,Désignée,Admiration,lemma,grand,SitEmo
Albert_dataset,grand fan,Désignée,Admiration,lemma,fan,SitEmo
Albert_dataset,Tellement fan,Désignée,Admiration,lemma,tellement,SitEmo
Albert_dataset,Tellement fan,Désignée,Admiration,lemma,fan,SitEmo
Albert_dataset,la belle et grande maison... est hantée,Suggérée,Peur,lemma,belle,SitEmo
Albert_dataset,la belle et grande maison... est hantée,Suggérée,Peur,lemma,grand,SitEmo
Albert_dataset,la belle et grande maison... est hantée,Suggérée,Peur,lemma,maison,SitEmo
Albert_dataset,la belle et grande maison... est hantée,Suggérée,Peur,lemma,hanter,SitEmo
Albert_dataset,ont quitté le poste,Comportementale,Peur,lemma,quitter,SitEmo
Albert_dataset,ont quitté le poste,Comportementale,Peur,lemma,poste,SitEmo
Albert_dataset,étonnante,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,une drôle de voiture,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,une drôle de voiture,Suggérée,Surprise,lemma,voiture,SitEmo
Albert_dataset,Sa mère venait de mourir,Suggérée,Tristesse,lemma,mère,SitEmo
Albert_dataset,Sa mère venait de mourir,Suggérée,Tristesse,lemma,venir,SitEmo
Albert_dataset,Sa mère venait de mourir,Suggérée,Tristesse,lemma,mourir,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,offrir,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,gâteau,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,géant,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,composer,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,fruit,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,légume,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,préférer,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,pastèque,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,kiwi,SitEmo
Albert_dataset,"a offert un gâteau géant, composé de ses fruits et légumes préférés : pastèque, kiwi et potiron",Suggérée,Joie,lemma,potiron,SitEmo
Albert_dataset,fâchés,Désignée,Colère,lemma,fâché,SitEmo
Albert_dataset,inquiétude,Désignée,Peur,lemma,inquiétude,SitEmo
Albert_dataset,menacer,Suggérée,Peur,lemma,menacer,SitEmo
Albert_dataset,désaccord,Suggérée,Colère,lemma,désaccord,SitEmo
Albert_dataset,très inquiète,Désignée,Peur,lemma,inquiet,SitEmo
Albert_dataset,ont menacé de sanctions,Comportementale,Colère,lemma,menacer,SitEmo
Albert_dataset,ont menacé de sanctions,Comportementale,Colère,lemma,sanction,SitEmo
Albert_dataset,Cette drôle de méthode,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,Cette drôle de méthode,Suggérée,Surprise,lemma,méthode,SitEmo
Albert_dataset,s’amusent,Comportementale,Joie,lemma,amusent,SitEmo
Albert_dataset,tué des travailleurs humanitaires,Suggérée,Peur,lemma,tuer,SitEmo
Albert_dataset,tué des travailleurs humanitaires,Suggérée,Peur,lemma,travailleur,SitEmo
Albert_dataset,tué des travailleurs humanitaires,Suggérée,Peur,lemma,humanitaire,SitEmo
Albert_dataset,accusent les Russes d’avoir largué ces bombes et rompu la trêve,Comportementale,Colère,lemma,accuser,SitEmo
Albert_dataset,accusent les Russes d’avoir largué ces bombes et rompu la trêve,Comportementale,Colère,lemma,russe,SitEmo
Albert_dataset,accusent les Russes d’avoir largué ces bombes et rompu la trêve,Comportementale,Colère,lemma,larguer,SitEmo
Albert_dataset,accusent les Russes d’avoir largué ces bombes et rompu la trêve,Comportementale,Colère,lemma,bombe,SitEmo
Albert_dataset,accusent les Russes d’avoir largué ces bombes et rompu la trêve,Comportementale,Colère,lemma,rompre,SitEmo
Albert_dataset,accusent les Russes d’avoir largué ces bombes et rompu la trêve,Comportementale,Colère,lemma,trêve,SitEmo
Albert_dataset,avoir largué ces bombes et rompu la trêve,Suggérée,Colère,lemma,larguer,SitEmo
Albert_dataset,avoir largué ces bombes et rompu la trêve,Suggérée,Colère,lemma,bombe,SitEmo
Albert_dataset,avoir largué ces bombes et rompu la trêve,Suggérée,Colère,lemma,rompre,SitEmo
Albert_dataset,avoir largué ces bombes et rompu la trêve,Suggérée,Colère,lemma,trêve,SitEmo
Albert_dataset,"ont touché des camions qui apportaient de l’aide humanitaire aux populations (de la nourriture, des médicaments...)",Suggérée,Peur,lemma,toucher,SitEmo
Albert_dataset,"ont touché des camions qui apportaient de l’aide humanitaire aux populations (de la nourriture, des médicaments...)",Suggérée,Peur,lemma,camion,SitEmo
Albert_dataset,"ont touché des camions qui apportaient de l’aide humanitaire aux populations (de la nourriture, des médicaments...)",Suggérée,Peur,lemma,apporter,SitEmo
Albert_dataset,"ont touché des camions qui apportaient de l’aide humanitaire aux populations (de la nourriture, des médicaments...)",Suggérée,Peur,lemma,aide,SitEmo
Albert_dataset,"ont touché des camions qui apportaient de l’aide humanitaire aux populations (de la nourriture, des médicaments...)",Suggérée,Peur,lemma,humanitaire,SitEmo
Albert_dataset,"ont touché des camions qui apportaient de l’aide humanitaire aux populations (de la nourriture, des médicaments...)",Suggérée,Peur,lemma,population,SitEmo
Albert_dataset,"ont touché des camions qui apportaient de l’aide humanitaire aux populations (de la nourriture, des médicaments...)",Suggérée,Peur,lemma,nourriture,SitEmo
Albert_dataset,"ont touché des camions qui apportaient de l’aide humanitaire aux populations (de la nourriture, des médicaments...)",Suggérée,Peur,lemma,médicament,SitEmo
Albert_dataset,victimes d’injustices,Suggérée,Colère,lemma,victime,SitEmo
Albert_dataset,victimes d’injustices,Suggérée,Colère,lemma,injustice,SitEmo
Albert_dataset,ces humiliations,Désignée,Embarras,lemma,humiliation,SitEmo
Albert_dataset,victimes d’humiliations,Désignée,Embarras,lemma,victime,SitEmo
Albert_dataset,victimes d’humiliations,Désignée,Embarras,lemma,humiliation,SitEmo
Albert_dataset,vient de révéler que certains dinosaures ne ressemblaient pas du tout,Montrée,Surprise,lemma,venir,SitEmo
Albert_dataset,vient de révéler que certains dinosaures ne ressemblaient pas du tout,Montrée,Surprise,lemma,révéler,SitEmo
Albert_dataset,vient de révéler que certains dinosaures ne ressemblaient pas du tout,Montrée,Surprise,lemma,certain,SitEmo
Albert_dataset,vient de révéler que certains dinosaures ne ressemblaient pas du tout,Montrée,Surprise,lemma,dinosaure,SitEmo
Albert_dataset,vient de révéler que certains dinosaures ne ressemblaient pas du tout,Montrée,Surprise,lemma,ressembler,SitEmo
Albert_dataset,qui n’a rien des grands méchants dinosaures,Montrée,Surprise,lemma,grand,SitEmo
Albert_dataset,qui n’a rien des grands méchants dinosaures,Montrée,Surprise,lemma,méchant,SitEmo
Albert_dataset,qui n’a rien des grands méchants dinosaures,Montrée,Surprise,lemma,dinosaure,SitEmo
Albert_dataset,un exploit,Suggérée,Admiration,lemma,exploit,SitEmo
Albert_dataset,pourchassent,Suggérée,Peur,lemma,pourchasser,SitEmo
Albert_dataset,il se trouve qu,Montrée,Surprise,lemma,trouver,SitEmo
Albert_dataset,pas aussi impressionnant que Godzilla,Désignée,Surprise,lemma,impressionner,SitEmo
Albert_dataset,pas aussi impressionnant que Godzilla,Désignée,Surprise,lemma,godzilla,SitEmo
Albert_dataset,à l’image que nous nous en faisons,Montrée,Surprise,lemma,image,SitEmo
Albert_dataset,des scientifiques viennent de découvrir que ce n’était pas toujours le cas,Suggérée,Surprise,lemma,scientifique,SitEmo
Albert_dataset,des scientifiques viennent de découvrir que ce n’était pas toujours le cas,Suggérée,Surprise,lemma,venir,SitEmo
Albert_dataset,des scientifiques viennent de découvrir que ce n’était pas toujours le cas,Suggérée,Surprise,lemma,découvrir,SitEmo
Albert_dataset,des scientifiques viennent de découvrir que ce n’était pas toujours le cas,Suggérée,Surprise,lemma,cas,SitEmo
Albert_dataset,loin d,Montrée,Surprise,lemma,loin,SitEmo
Albert_dataset,pas aussi impressionnant que Godzilla,Montrée,Surprise,lemma,impressionner,SitEmo
Albert_dataset,pas aussi impressionnant que Godzilla,Montrée,Surprise,lemma,godzilla,SitEmo
Albert_dataset,a surgi,Suggérée,Surprise,lemma,surgir,SitEmo
Albert_dataset,un drôle de personnage,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,un drôle de personnage,Suggérée,Surprise,lemma,personnage,SitEmo
Albert_dataset,idole,Suggérée,Admiration,lemma,idol,SitEmo
Albert_dataset,expulser,Comportementale,Colère,lemma,expulser,SitEmo
Albert_dataset,a remporté trois épreuves,Suggérée,Joie,lemma,remporter,SitEmo
Albert_dataset,a remporté trois épreuves,Suggérée,Fierté,lemma,remporter,SitEmo
Albert_dataset,a remporté trois épreuves,Suggérée,Joie,lemma,trois,SitEmo
Albert_dataset,a remporté trois épreuves,Suggérée,Fierté,lemma,trois,SitEmo
Albert_dataset,a remporté trois épreuves,Suggérée,Joie,lemma,épreuve,SitEmo
Albert_dataset,a remporté trois épreuves,Suggérée,Fierté,lemma,épreuve,SitEmo
Albert_dataset,a remporté une médaille d’or,Suggérée,Joie,lemma,remporter,SitEmo
Albert_dataset,a remporté une médaille d’or,Suggérée,Fierté,lemma,remporter,SitEmo
Albert_dataset,a remporté une médaille d’or,Suggérée,Joie,lemma,médaill,SitEmo
Albert_dataset,a remporté une médaille d’or,Suggérée,Fierté,lemma,médaill,SitEmo
Albert_dataset,a remporté des médailles d’or par équipes,Suggérée,Joie,lemma,remporter,SitEmo
Albert_dataset,a remporté des médailles d’or par équipes,Suggérée,Fierté,lemma,remporter,SitEmo
Albert_dataset,a remporté des médailles d’or par équipes,Suggérée,Joie,lemma,médaille,SitEmo
Albert_dataset,a remporté des médailles d’or par équipes,Suggérée,Fierté,lemma,médaille,SitEmo
Albert_dataset,a remporté des médailles d’or par équipes,Suggérée,Joie,lemma,équipe,SitEmo
Albert_dataset,a remporté des médailles d’or par équipes,Suggérée,Fierté,lemma,équipe,SitEmo
Albert_dataset,de véritables exploits,Suggérée,Fierté,lemma,véritable,SitEmo
Albert_dataset,de véritables exploits,Suggérée,Joie,lemma,véritable,SitEmo
Albert_dataset,de véritables exploits,Suggérée,Fierté,lemma,exploit,SitEmo
Albert_dataset,de véritables exploits,Suggérée,Joie,lemma,exploit,SitEmo
Albert_dataset,de véritables exploits,Suggérée,Admiration,lemma,véritable,SitEmo
Albert_dataset,de véritables exploits,Suggérée,Admiration,lemma,exploit,SitEmo
Albert_dataset,explosé les records de vitesse sur le 1.500 mètres,Montrée,Admiration,lemma,exploser,SitEmo
Albert_dataset,explosé les records de vitesse sur le 1.500 mètres,Montrée,Admiration,lemma,record,SitEmo
Albert_dataset,explosé les records de vitesse sur le 1.500 mètres,Montrée,Admiration,lemma,vitesse,SitEmo
Albert_dataset,explosé les records de vitesse sur le 1.500 mètres,Montrée,Admiration,lemma,mètre,SitEmo
Albert_dataset,ont explosé les records de vitesse sur le 1.500 mètres,Suggérée,Joie,lemma,exploser,SitEmo
Albert_dataset,ont explosé les records de vitesse sur le 1.500 mètres,Suggérée,Fierté,lemma,exploser,SitEmo
Albert_dataset,ont explosé les records de vitesse sur le 1.500 mètres,Suggérée,Joie,lemma,record,SitEmo
Albert_dataset,ont explosé les records de vitesse sur le 1.500 mètres,Suggérée,Fierté,lemma,record,SitEmo
Albert_dataset,ont explosé les records de vitesse sur le 1.500 mètres,Suggérée,Joie,lemma,vitesse,SitEmo
Albert_dataset,ont explosé les records de vitesse sur le 1.500 mètres,Suggérée,Fierté,lemma,vitesse,SitEmo
Albert_dataset,ont explosé les records de vitesse sur le 1.500 mètres,Suggérée,Joie,lemma,mètre,SitEmo
Albert_dataset,ont explosé les records de vitesse sur le 1.500 mètres,Suggérée,Fierté,lemma,mètre,SitEmo
Albert_dataset,a battu le record du monde de la catégorie,Suggérée,Joie,lemma,battre,SitEmo
Albert_dataset,a battu le record du monde de la catégorie,Suggérée,Fierté,lemma,battre,SitEmo
Albert_dataset,a battu le record du monde de la catégorie,Suggérée,Joie,lemma,record,SitEmo
Albert_dataset,a battu le record du monde de la catégorie,Suggérée,Fierté,lemma,record,SitEmo
Albert_dataset,a battu le record du monde de la catégorie,Suggérée,Joie,lemma,monde,SitEmo
Albert_dataset,a battu le record du monde de la catégorie,Suggérée,Fierté,lemma,monde,SitEmo
Albert_dataset,a battu le record du monde de la catégorie,Suggérée,Joie,lemma,catégorie,SitEmo
Albert_dataset,a battu le record du monde de la catégorie,Suggérée,Fierté,lemma,catégorie,SitEmo
Albert_dataset,considérés comme des héros,Suggérée,Admiration,lemma,considérer,SitEmo
Albert_dataset,considérés comme des héros,Suggérée,Admiration,lemma,héros,SitEmo
Albert_dataset,Après l’accident de Tchernobyl,Suggérée,Peur,lemma,après,SitEmo
Albert_dataset,Après l’accident de Tchernobyl,Suggérée,Peur,lemma,accident,SitEmo
Albert_dataset,Après l’accident de Tchernobyl,Suggérée,Peur,lemma,tchernobyl,SitEmo
Albert_dataset,vote,Comportementale,Peur,lemma,vote,SitEmo
Albert_dataset,la fermeture de ses centrales,Comportementale,Peur,lemma,fermeture,SitEmo
Albert_dataset,la fermeture de ses centrales,Comportementale,Peur,lemma,centrale,SitEmo
Albert_dataset,l’accident de Fukushima,Suggérée,Peur,lemma,accident,SitEmo
Albert_dataset,l’accident de Fukushima,Suggérée,Peur,lemma,fukushima,SitEmo
Albert_dataset,un danger,Désignée,Peur,lemma,danger,SitEmo
Albert_dataset,heureux,Désignée,Joie,lemma,heureux,SitEmo
Albert_dataset,avaient soumis,Suggérée,Peur,lemma,soumettre,SitEmo
Albert_dataset,les maisons ont été détruites,Suggérée,Tristesse,lemma,maison,SitEmo
Albert_dataset,les maisons ont été détruites,Suggérée,Peur,lemma,maison,SitEmo
Albert_dataset,les maisons ont été détruites,Suggérée,Tristesse,lemma,détruire,SitEmo
Albert_dataset,les maisons ont été détruites,Suggérée,Peur,lemma,détruire,SitEmo
Albert_dataset,se félicite,Désignée,Joie,lemma,féliciter,SitEmo
Albert_dataset,n’est pas d’accord,Suggérée,Colère,lemma,accord,SitEmo
Albert_dataset,une discrimination,Suggérée,Colère,lemma,discrimination,SitEmo
Albert_dataset,vénère,Désignée,Admiration,lemma,vénère,SitEmo
Albert_dataset,un incendie menaçait sa ferme,Suggérée,Peur,lemma,incendie,SitEmo
Albert_dataset,un incendie menaçait sa ferme,Suggérée,Peur,lemma,menacer,SitEmo
Albert_dataset,un incendie menaçait sa ferme,Suggérée,Peur,lemma,ferme,SitEmo
Albert_dataset,la panique,Désignée,Peur,lemma,panique,SitEmo
Albert_dataset,craint,Désignée,Peur,lemma,craindre,SitEmo
Albert_dataset,"a été découvert, par hasard",Suggérée,Surprise,lemma,découvrir,SitEmo
Albert_dataset,"a été découvert, par hasard",Suggérée,Surprise,lemma,hasard,SitEmo
Albert_dataset,exceptionnel,Désignée,Admiration,lemma,exceptionnel,SitEmo
Albert_dataset,comblé,Désignée,Joie,lemma,combler,SitEmo
Albert_dataset,heureux,Désignée,Joie,lemma,heureux,SitEmo
Albert_dataset,pas banal,Désignée,Surprise,lemma,banal,SitEmo
Albert_dataset,étonnante,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,heureuse,Désignée,Joie,lemma,heureux,SitEmo
Albert_dataset,plutôt insolite,Désignée,Surprise,lemma,plutôt,SitEmo
Albert_dataset,plutôt insolite,Désignée,Surprise,lemma,insolite,SitEmo
Albert_dataset,tout aussi insolite,Désignée,Surprise,lemma,insolite,SitEmo
Albert_dataset,les protestations,Comportementale,Colère,lemma,protestation,SitEmo
Albert_dataset,inquiète,Désignée,Peur,lemma,inquiet,SitEmo
Albert_dataset,une manifestation violente,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,une manifestation violente,Comportementale,Colère,lemma,violent,SitEmo
Albert_dataset,en désaccord,Suggérée,Colère,lemma,désaccord,SitEmo
Albert_dataset,se sont violemment affrontés,Comportementale,Colère,lemma,violemment,SitEmo
Albert_dataset,se sont violemment affrontés,Comportementale,Colère,lemma,affronter,SitEmo
Albert_dataset,ruinée par les guerres et par la famine,Suggérée,Peur,lemma,ruiner,SitEmo
Albert_dataset,ruinée par les guerres et par la famine,Suggérée,Tristesse,lemma,ruiner,SitEmo
Albert_dataset,ruinée par les guerres et par la famine,Suggérée,Peur,lemma,guerre,SitEmo
Albert_dataset,ruinée par les guerres et par la famine,Suggérée,Tristesse,lemma,guerre,SitEmo
Albert_dataset,ruinée par les guerres et par la famine,Suggérée,Peur,lemma,famine,SitEmo
Albert_dataset,ruinée par les guerres et par la famine,Suggérée,Tristesse,lemma,famine,SitEmo
Albert_dataset,un trésor national,Suggérée,Fierté,lemma,trésor,SitEmo
Albert_dataset,un trésor national,Suggérée,Fierté,lemma,national,SitEmo
Albert_dataset,un véritable engouement,Désignée,Admiration,lemma,véritable,SitEmo
Albert_dataset,un véritable engouement,Désignée,Admiration,lemma,engouement,SitEmo
Albert_dataset,un véritable engouement,Désignée,Admiration,lemma,véritable,SitEmo
Albert_dataset,un véritable engouement,Désignée,Admiration,lemma,engouement,SitEmo
Albert_dataset,pourtant,Montrée,Surprise,lemma,pourtant,SitEmo
Albert_dataset,agaçant,Désignée,Colère,lemma,agaçant,SitEmo
Albert_dataset,énerve,Désignée,Colère,lemma,énerv,SitEmo
Albert_dataset,l’opposition,Comportementale,Colère,lemma,opposition,SitEmo
Albert_dataset,ont subi la pire tempête depuis une quinzaine d’années,Suggérée,Peur,lemma,subir,SitEmo
Albert_dataset,ont subi la pire tempête depuis une quinzaine d’années,Suggérée,Peur,lemma,pire,SitEmo
Albert_dataset,ont subi la pire tempête depuis une quinzaine d’années,Suggérée,Peur,lemma,tempête,SitEmo
Albert_dataset,ont subi la pire tempête depuis une quinzaine d’années,Suggérée,Peur,lemma,quinzaine,SitEmo
Albert_dataset,ont subi la pire tempête depuis une quinzaine d’années,Suggérée,Peur,lemma,année,SitEmo
Albert_dataset,ont dû quitter leurs maisons pour se mettre à l’abri,Comportementale,Peur,lemma,quitter,SitEmo
Albert_dataset,ont dû quitter leurs maisons pour se mettre à l’abri,Comportementale,Peur,lemma,maison,SitEmo
Albert_dataset,ont dû quitter leurs maisons pour se mettre à l’abri,Comportementale,Peur,lemma,mettre,SitEmo
Albert_dataset,ont dû quitter leurs maisons pour se mettre à l’abri,Comportementale,Peur,lemma,abri,SitEmo
Albert_dataset,Un heureux hasard,Désignée,Joie,lemma,heureux,SitEmo
Albert_dataset,Un heureux hasard,Désignée,Joie,lemma,hasard,SitEmo
Albert_dataset,au péril de leur vie,Suggérée,Peur,lemma,péril,SitEmo
Albert_dataset,au péril de leur vie,Suggérée,Peur,lemma,vie,SitEmo
Albert_dataset,découvre,Suggérée,Surprise,lemma,découvrir,SitEmo
Albert_dataset,avec étonnement,Désignée,Surprise,lemma,étonnement,SitEmo
Albert_dataset,insolite,Désignée,Surprise,lemma,insolite,SitEmo
Albert_dataset,se réfugier,Comportementale,Peur,lemma,réfugier,SitEmo
Albert_dataset,victimes de discriminations,Suggérée,Colère,lemma,victime,SitEmo
Albert_dataset,victimes de discriminations,Suggérée,Tristesse,lemma,victime,SitEmo
Albert_dataset,victimes de discriminations,Suggérée,Colère,lemma,discrimination,SitEmo
Albert_dataset,victimes de discriminations,Suggérée,Tristesse,lemma,discrimination,SitEmo
Albert_dataset,ont attaqué,Comportementale,Colère,lemma,attaquer,SitEmo
Albert_dataset,réclame son indépendance,Comportementale,Colère,lemma,réclame,SitEmo
Albert_dataset,réclame son indépendance,Comportementale,Colère,lemma,indépendance,SitEmo
Albert_dataset,protester,Comportementale,Colère,lemma,protester,SitEmo
Albert_dataset,ils n’ont pas le monopole sur le sel,Suggérée,Colère,lemma,monopole,SitEmo
Albert_dataset,ils n’ont pas le monopole sur le sel,Suggérée,Colère,lemma,sel,SitEmo
Albert_dataset,réclamer l’indépendance de l’Inde,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,réclamer l’indépendance de l’Inde,Comportementale,Colère,lemma,indépendance,SitEmo
Albert_dataset,réclamer l’indépendance de l’Inde,Comportementale,Colère,lemma,inde,SitEmo
Albert_dataset,très gênant,Désignée,Embarras,lemma,gêner,SitEmo
Albert_dataset,étonnante,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,grande surprise,Désignée,Surprise,lemma,grand,SitEmo
Albert_dataset,grande surprise,Désignée,Surprise,lemma,surprise,SitEmo
Albert_dataset,ont découvert,Suggérée,Surprise,lemma,découvrir,SitEmo
Albert_dataset,vient d’établir un nouveau record,Suggérée,Joie,lemma,venir,SitEmo
Albert_dataset,vient d’établir un nouveau record,Suggérée,Fierté,lemma,venir,SitEmo
Albert_dataset,vient d’établir un nouveau record,Suggérée,Joie,lemma,établir,SitEmo
Albert_dataset,vient d’établir un nouveau record,Suggérée,Fierté,lemma,établir,SitEmo
Albert_dataset,vient d’établir un nouveau record,Suggérée,Joie,lemma,nouveau,SitEmo
Albert_dataset,vient d’établir un nouveau record,Suggérée,Fierté,lemma,nouveau,SitEmo
Albert_dataset,vient d’établir un nouveau record,Suggérée,Joie,lemma,record,SitEmo
Albert_dataset,vient d’établir un nouveau record,Suggérée,Fierté,lemma,record,SitEmo
Albert_dataset,le pari fou,Suggérée,Admiration,lemma,pari,SitEmo
Albert_dataset,le pari fou,Suggérée,Admiration,lemma,fou,SitEmo
Albert_dataset,par vengeance,Suggérée,Colère,lemma,vengeance,SitEmo
Albert_dataset,un mathématicien aurait volé le cœur de sa femme,Suggérée,Colère,lemma,mathématicien,SitEmo
Albert_dataset,un mathématicien aurait volé le cœur de sa femme,Suggérée,Colère,lemma,voler,SitEmo
Albert_dataset,un mathématicien aurait volé le cœur de sa femme,Suggérée,Colère,lemma,cœur,SitEmo
Albert_dataset,un mathématicien aurait volé le cœur de sa femme,Suggérée,Colère,lemma,femme,SitEmo
Albert_dataset,à menacer,Désignée,Peur,lemma,menacer,SitEmo
Albert_dataset,ne sont pas d’accord,Suggérée,Colère,lemma,accord,SitEmo
Albert_dataset,se sont affrontés,Comportementale,Colère,lemma,affronter,SitEmo
Albert_dataset,se menacer,Désignée,Peur,lemma,menacer,SitEmo
Albert_dataset,les menaces,Désignée,Peur,lemma,menace,SitEmo
Albert_dataset,étonnant,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,Drôle de nom,Suggérée,Surprise,lemma,drôle,SitEmo
