marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
râler,lemma,5,0,1,0,6,0.83,0.00,0.17,0.00,0.65,0.33
réduire,lemma,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
injuste,word,0,0,2,10,12,0.00,0.00,0.17,0.83,0.65,0.33
dictature,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
chose,word,0,0,2,10,12,0.00,0.00,0.17,0.83,0.65,0.33
mort,word,3,0,0,15,18,0.17,0.00,0.00,0.83,0.65,0.33
dictature,lemma,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
moquer,lemma,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
devenir,lemma,0,0,1,5,6,0.00,0.00,0.17,0.83,0.65,0.33
hausse,lemma,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
hors,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
hors,lemma,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
hausse,word,1,0,0,5,6,0.17,0.00,0.00,0.83,0.65,0.33
mauvaise,word,0,1,0,5,6,0.00,0.17,0.00,0.83,0.65,0.33
émerveiller,lemma,1,5,0,0,6,0.17,0.83,0.00,0.00,0.65,0.33
guerre,lemma,6,0,0,31,37,0.16,0.00,0.00,0.84,0.64,0.32
exploit,lemma,0,4,0,21,25,0.00,0.16,0.00,0.84,0.63,0.32
?,punctuation,3,0,89,9,101,0.03,0.00,0.88,0.09,0.62,0.31
chance,word,0,0,2,11,13,0.00,0.00,0.15,0.85,0.62,0.31
chance,lemma,0,0,2,11,13,0.00,0.00,0.15,0.85,0.62,0.31
déjà,word,0,0,17,3,20,0.00,0.00,0.85,0.15,0.61,0.30
déjà,lemma,0,0,17,3,20,0.00,0.00,0.85,0.15,0.61,0.30
confiance,word,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
bonheur,lemma,0,12,0,2,14,0.00,0.86,0.00,0.14,0.59,0.30
bonheur,word,0,12,0,2,14,0.00,0.86,0.00,0.14,0.59,0.30
ans,word,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
menacent,word,0,6,0,1,7,0.00,0.86,0.00,0.14,0.59,0.30
maltraité,lemma,0,1,0,6,7,0.00,0.14,0.00,0.86,0.59,0.30
cp,lemma,0,0,6,1,7,0.00,0.00,0.86,0.14,0.59,0.30
insolite,lemma,0,6,0,1,7,0.00,0.86,0.00,0.14,0.59,0.30
risques,word,0,6,0,1,7,0.00,0.86,0.00,0.14,0.59,0.30
manifestation,word,6,0,0,1,7,0.86,0.00,0.00,0.14,0.59,0.30
cp,word,0,0,6,1,7,0.00,0.00,0.86,0.14,0.59,0.30
an,lemma,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
confiance,lemma,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
cadeau,lemma,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
aise,word,0,6,0,1,7,0.00,0.86,0.00,0.14,0.59,0.30
maison,word,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
quel,lemma,0,0,6,1,7,0.00,0.00,0.86,0.14,0.59,0.30
rare,word,0,0,1,6,7,0.00,0.00,0.14,0.86,0.59,0.30
cool,lemma,0,6,1,0,7,0.00,0.86,0.14,0.00,0.59,0.30
rue,word,6,0,0,1,7,0.86,0.00,0.00,0.14,0.59,0.30
cool,word,0,6,1,0,7,0.00,0.86,0.14,0.00,0.59,0.30
malheureusement,lemma,0,6,1,0,7,0.00,0.86,0.14,0.00,0.59,0.30
malheureusement,word,0,6,1,0,7,0.00,0.86,0.14,0.00,0.59,0.30
injuste,lemma,0,0,2,12,14,0.00,0.00,0.14,0.86,0.59,0.30
dormir,word,1,0,0,6,7,0.14,0.00,0.00,0.86,0.59,0.30
tranquille,word,0,0,6,1,7,0.00,0.00,0.86,0.14,0.59,0.30
menaces,word,1,6,0,0,7,0.14,0.86,0.00,0.00,0.59,0.30
guerre,word,5,0,0,31,36,0.14,0.00,0.00,0.86,0.58,0.29
remporter,word,0,0,2,13,15,0.00,0.00,0.13,0.87,0.57,0.28
jusqu,word,1,0,7,0,8,0.12,0.00,0.88,0.00,0.54,0.27
choquer,lemma,0,35,0,5,40,0.00,0.88,0.00,0.12,0.54,0.27
petit,lemma,2,0,0,14,16,0.12,0.00,0.00,0.88,0.54,0.27
marrant,word,0,7,1,0,8,0.00,0.88,0.12,0.00,0.54,0.27
effrayer,lemma,1,7,0,0,8,0.12,0.88,0.00,0.00,0.54,0.27
marrant,lemma,0,7,1,0,8,0.00,0.88,0.12,0.00,0.54,0.27
fierté,word,1,7,0,0,8,0.12,0.88,0.00,0.00,0.54,0.27
accusé,word,21,0,0,3,24,0.88,0.00,0.00,0.12,0.54,0.27
recevoir,lemma,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
amour,lemma,0,1,0,7,8,0.00,0.12,0.00,0.88,0.54,0.27
spectaculaire,word,0,7,0,1,8,0.00,0.88,0.00,0.12,0.54,0.27
spectaculaire,lemma,0,7,0,1,8,0.00,0.88,0.00,0.12,0.54,0.27
souvenir,lemma,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
sûr,lemma,0,0,7,1,8,0.00,0.00,0.88,0.12,0.54,0.27
graves,word,0,0,1,7,8,0.00,0.00,0.12,0.88,0.54,0.27
critique,word,7,0,0,1,8,0.88,0.00,0.00,0.12,0.54,0.27
t'es,word,0,0,7,1,8,0.00,0.00,0.88,0.12,0.54,0.27
mauvaises,word,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
sûr,word,0,0,7,1,8,0.00,0.00,0.88,0.12,0.54,0.27
plainte,word,7,0,0,1,8,0.88,0.00,0.00,0.12,0.54,0.27
famille,lemma,0,0,1,7,8,0.00,0.00,0.12,0.88,0.54,0.27
plaindre,lemma,7,0,0,1,8,0.88,0.00,0.00,0.12,0.54,0.27
new,lemma,0,0,1,7,8,0.00,0.00,0.12,0.88,0.54,0.27
grande,word,1,0,0,7,8,0.12,0.00,0.00,0.88,0.54,0.27
danger,word,0,29,0,4,33,0.00,0.88,0.00,0.12,0.53,0.27
danger,lemma,0,31,0,4,35,0.00,0.89,0.00,0.11,0.51,0.26
rejeter,lemma,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
école,lemma,0,0,1,8,9,0.00,0.00,0.11,0.89,0.50,0.25
refuge,word,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
refuge,lemma,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
grave,lemma,0,0,4,32,36,0.00,0.00,0.11,0.89,0.50,0.25
affronter,lemma,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
gueule,word,1,0,8,0,9,0.11,0.00,0.89,0.00,0.50,0.25
gueule,lemma,1,0,8,0,9,0.11,0.00,0.89,0.00,0.50,0.25
subir,lemma,0,8,0,1,9,0.00,0.89,0.00,0.11,0.50,0.25
dérange,word,0,8,1,0,9,0.00,0.89,0.11,0.00,0.50,0.25
révolte,word,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
révolte,lemma,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
mourir,lemma,0,0,2,16,18,0.00,0.00,0.11,0.89,0.50,0.25
dérange,lemma,0,8,1,0,9,0.00,0.89,0.11,0.00,0.50,0.25
agression,lemma,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
attaque,lemma,1,0,0,8,9,0.11,0.00,0.00,0.89,0.50,0.25
plainte,lemma,8,0,0,1,9,0.89,0.00,0.00,0.11,0.50,0.25
mauvais,lemma,1,1,0,22,24,0.04,0.04,0.00,0.92,0.50,0.25
grave,word,0,0,3,26,29,0.00,0.00,0.10,0.90,0.48,0.24
mort,lemma,3,0,0,26,29,0.10,0.00,0.00,0.90,0.48,0.24
attendre,lemma,1,0,0,9,10,0.10,0.00,0.00,0.90,0.47,0.23
t'as,word,0,0,9,1,10,0.00,0.00,0.90,0.10,0.47,0.23
cher,word,0,0,1,9,10,0.00,0.00,0.10,0.90,0.47,0.23
honte,lemma,0,9,1,0,10,0.00,0.90,0.10,0.00,0.47,0.23
nouveau,lemma,1,0,0,9,10,0.10,0.00,0.00,0.90,0.47,0.23
honte,word,0,9,1,0,10,0.00,0.90,0.10,0.00,0.47,0.23
problèmes,word,0,0,1,9,10,0.00,0.00,0.10,0.90,0.47,0.23
travailler,word,9,0,0,1,10,0.90,0.00,0.00,0.10,0.47,0.23
effondrer,lemma,0,1,0,9,10,0.00,0.10,0.00,0.90,0.47,0.23
accord,lemma,0,0,2,19,21,0.00,0.00,0.10,0.90,0.45,0.23
désaccord,word,1,0,0,10,11,0.09,0.00,0.00,0.91,0.44,0.22
hommage,lemma,30,0,0,3,33,0.91,0.00,0.00,0.09,0.44,0.22
deux,word,0,0,1,10,11,0.00,0.00,0.09,0.91,0.44,0.22
vs,word,0,0,10,1,11,0.00,0.00,0.91,0.09,0.44,0.22
vs,lemma,0,0,10,1,11,0.00,0.00,0.91,0.09,0.44,0.22
merci,word,0,1,10,0,11,0.00,0.09,0.91,0.00,0.44,0.22
rue,lemma,10,0,0,1,11,0.91,0.00,0.00,0.09,0.44,0.22
bande,lemma,0,0,10,1,11,0.00,0.00,0.91,0.09,0.44,0.22
exploit,word,0,2,0,20,22,0.00,0.09,0.00,0.91,0.44,0.22
bande,word,0,0,10,1,11,0.00,0.00,0.91,0.09,0.44,0.22
cher,lemma,0,0,1,10,11,0.00,0.00,0.09,0.91,0.44,0.22
deux,lemma,0,0,1,10,11,0.00,0.00,0.09,0.91,0.44,0.22
merci,lemma,0,1,10,0,11,0.00,0.09,0.91,0.00,0.44,0.22
coups,word,1,0,0,11,12,0.08,0.00,0.00,0.92,0.41,0.21
beau,lemma,0,0,2,22,24,0.00,0.00,0.08,0.92,0.41,0.21
rêve,lemma,0,0,1,11,12,0.00,0.00,0.08,0.92,0.41,0.21
pourtant,word,0,0,11,1,12,0.00,0.00,0.92,0.08,0.41,0.21
rêve,word,0,0,1,11,12,0.00,0.00,0.08,0.92,0.41,0.21
désaccord,lemma,1,0,0,11,12,0.08,0.00,0.00,0.92,0.41,0.21
morts,word,1,0,0,11,12,0.08,0.00,0.00,0.92,0.41,0.21
pourtant,lemma,0,0,11,1,12,0.00,0.00,0.92,0.08,0.41,0.21
inquiète,word,0,22,0,2,24,0.00,0.92,0.00,0.08,0.41,0.21
vivre,lemma,0,0,1,12,13,0.00,0.00,0.08,0.92,0.39,0.20
protester,lemma,25,0,2,0,27,0.93,0.00,0.07,0.00,0.38,0.19
détruire,lemma,0,1,0,13,14,0.00,0.07,0.00,0.93,0.37,0.19
risque,lemma,0,13,0,1,14,0.00,0.93,0.00,0.07,0.37,0.19
critique,lemma,13,0,0,1,14,0.93,0.00,0.00,0.07,0.37,0.19
malheur,word,0,14,1,0,15,0.00,0.93,0.07,0.00,0.35,0.18
malheur,lemma,0,14,1,0,15,0.00,0.93,0.07,0.00,0.35,0.18
étonnant,word,0,14,1,0,15,0.00,0.93,0.07,0.00,0.35,0.18
beau,word,0,0,1,14,15,0.00,0.00,0.07,0.93,0.35,0.18
refuser,lemma,15,0,0,1,16,0.94,0.00,0.00,0.06,0.34,0.17
monde,lemma,0,0,1,15,16,0.00,0.00,0.06,0.94,0.34,0.17
monde,word,0,0,1,15,16,0.00,0.00,0.06,0.94,0.34,0.17
grosse,word,0,0,15,1,16,0.00,0.00,0.94,0.06,0.34,0.17
surprise,word,1,39,0,1,41,0.02,0.95,0.00,0.02,0.33,0.16
décevoir,lemma,0,16,0,1,17,0.00,0.94,0.00,0.06,0.32,0.16
difficile,word,0,0,1,16,17,0.00,0.00,0.06,0.94,0.32,0.16
accuser,lemma,82,0,0,5,87,0.94,0.00,0.00,0.06,0.32,0.16
violent,lemma,1,0,0,17,18,0.06,0.00,0.00,0.94,0.31,0.15
violences,word,1,0,0,17,18,0.06,0.00,0.00,0.94,0.31,0.15
gagner,lemma,0,0,2,35,37,0.00,0.00,0.05,0.95,0.30,0.15
surprise,lemma,1,44,0,1,46,0.02,0.96,0.00,0.02,0.30,0.15
harcèlement,word,0,0,1,18,19,0.00,0.00,0.05,0.95,0.30,0.15
craignent,word,1,18,0,0,19,0.05,0.95,0.00,0.00,0.30,0.15
pleurer,word,18,1,0,0,19,0.95,0.05,0.00,0.00,0.30,0.15
remporter,lemma,0,0,2,36,38,0.00,0.00,0.05,0.95,0.30,0.15
coup,lemma,1,0,0,18,19,0.05,0.00,0.00,0.95,0.30,0.15
critiqué,word,19,0,0,1,20,0.95,0.00,0.00,0.05,0.29,0.14
victimes,word,1,0,0,20,21,0.05,0.00,0.00,0.95,0.28,0.14
fuir,word,21,1,0,0,22,0.95,0.05,0.00,0.00,0.27,0.13
triste,word,0,21,0,1,22,0.00,0.95,0.00,0.05,0.27,0.13
étonnant,lemma,0,24,1,0,25,0.00,0.96,0.04,0.00,0.24,0.12
dénoncer,lemma,25,0,0,1,26,0.96,0.00,0.00,0.04,0.24,0.12
heureux,word,0,26,0,1,27,0.00,0.96,0.00,0.04,0.23,0.11
difficile,lemma,0,0,1,26,27,0.00,0.00,0.04,0.96,0.23,0.11
colère,lemma,2,52,0,0,54,0.04,0.96,0.00,0.00,0.23,0.11
colère,word,2,52,0,0,54,0.04,0.96,0.00,0.00,0.23,0.11
triste,lemma,0,28,0,1,29,0.00,0.97,0.00,0.03,0.22,0.11
inquiéter,lemma,0,56,0,2,58,0.00,0.97,0.00,0.03,0.22,0.11
manifestation,lemma,68,0,1,1,70,0.97,0.00,0.01,0.01,0.22,0.11
hommage,word,30,0,0,1,31,0.97,0.00,0.00,0.03,0.21,0.10
pleurer,lemma,31,1,0,0,32,0.97,0.03,0.00,0.00,0.20,0.10
heureux,lemma,0,31,0,1,32,0.00,0.97,0.00,0.03,0.20,0.10
craindre,lemma,1,36,0,0,37,0.03,0.97,0.00,0.00,0.18,0.09
peur,word,1,128,0,2,131,0.01,0.98,0.00,0.02,0.18,0.09
peur,lemma,1,128,0,2,131,0.01,0.98,0.00,0.02,0.18,0.09
victime,lemma,1,0,0,44,45,0.02,0.00,0.00,0.98,0.15,0.08
critiquer,lemma,48,0,0,1,49,0.98,0.00,0.00,0.02,0.14,0.07
fuir,lemma,52,1,0,0,53,0.98,0.02,0.00,0.00,0.14,0.07
!,punctuation,0,0,696,13,709,0.00,0.00,0.98,0.02,0.13,0.07
dangereux,word,0,55,0,1,56,0.00,0.98,0.00,0.02,0.13,0.06
manifestations,word,62,0,1,0,63,0.98,0.00,0.02,0.00,0.12,0.06
dangereux,lemma,0,79,0,1,80,0.00,0.99,0.00,0.01,0.10,0.05
…,punctuation,0,0,284,2,286,0.00,0.00,0.99,0.01,0.06,0.03
découvre,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
découvrir,lemma,0,0,0,26,26,0.00,0.00,0.00,1.00,-0.00,-0.00
défense,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
dégoût,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
dégoût,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
riant,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
riant,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
rigolo,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
agressés,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
rigolé,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
agressées,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
risque,word,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
agressé,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
battu,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
agressions,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
violents,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
beaux,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bille,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
billes,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
rigolé,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
ailey,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
aider,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
revendication,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
aide,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
revendications,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
revendique,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
revenir,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
ah,word,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
ah,lemma,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
reçu,word,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
découverte,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
ri,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
famille,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
famine,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
famine,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
fan,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
fausses,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
découvert,word,0,0,0,14,14,0.00,0.00,0.00,1.00,-0.00,-0.00
retrouver,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
responsable,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
rit,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
découverte,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
ri,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
réfugier,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
réfugier,word,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
rétorque,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
rétorquer,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
réussi,word,0,0,0,14,14,0.00,0.00,0.00,1.00,-0.00,-0.00
réussir,lemma,0,0,0,21,21,0.00,0.00,0.00,1.00,-0.00,-0.00
réussir,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
réussit,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
réussite,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
réussite,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
responsables,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
emploi,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
révolter,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
embêtant,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
avant,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
avouait,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
avouait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
aïe,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
baise,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
baise,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
baissant,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
emprisonner,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
route,lemma,10,0,0,0,10,1.00,0.00,0.00,0.00,-0.00,-0.00
routes,word,10,0,0,0,10,1.00,0.00,0.00,0.00,-0.00,-0.00
violente,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
violente,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
rues,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
rupture,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
rupture,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
réaliser,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
violent,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
réclamaient,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
réduites,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
réclamait,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
réclame,word,12,0,0,0,12,1.00,0.00,0.00,0.00,-0.00,-0.00
réclament,lemma,10,0,0,0,10,1.00,0.00,0.00,0.00,-0.00,-0.00
réclament,word,10,0,0,0,10,1.00,0.00,0.00,0.00,-0.00,-0.00
emprisonné,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
réclamer,lemma,37,0,0,0,37,1.00,0.00,0.00,0.00,-0.00,-0.00
réclamer,word,14,0,0,0,14,1.00,0.00,0.00,0.00,-0.00,-0.00
réclamé,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
récompense,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
récompense,word,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
réclamaient,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
rater,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
ravager,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
ravi,lemma,0,11,0,0,11,0.00,1.00,0.00,0.00,-0.00,-0.00
ravi,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
ravie,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
admirer,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
accusés,word,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
record,lemma,0,0,0,23,23,0.00,0.00,0.00,1.00,-0.00,-0.00
record,word,0,0,0,18,18,0.00,0.00,0.00,1.00,-0.00,-0.00
records,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
respecté,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
redoute,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
redoutent,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
bloquant,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
bloquant,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
bloquent,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
bloquer,lemma,15,0,0,0,15,1.00,0.00,0.00,0.00,-0.00,-0.00
bloquer,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
vécue,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
effondrement,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bloqué,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
âïe,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
bée,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
bée,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
puissants,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
putain,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
putain,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
pute,lemma,0,0,15,0,15,0.00,0.00,1.00,0.00,-0.00,-0.00
"""",punctuation,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
pute,word,0,0,15,0,15,0.00,0.00,1.00,0.00,-0.00,-0.00
pyjama,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
émue,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
rate,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
pyjama,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
pénible,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
pénible,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
émotion,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
quelle,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
quelqu'un,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
quittent,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
raciste,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
raison,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
raison,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
émotion,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
émue,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
voler,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
remporté,word,0,0,0,24,24,0.00,0.00,0.00,1.00,-0.00,-0.00
remportée,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
renforcer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
voler,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
voit,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
renvoyer,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
voient,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
renvoyé,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
vivent,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
bombardement,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
reprochaient,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
ailleurs,lemma,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
ailey,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
reprochaient,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
reproche,word,11,0,0,0,11,1.00,0.00,0.00,0.00,-0.00,-0.00
reprochent,word,11,0,0,0,11,1.00,0.00,0.00,0.00,-0.00,-0.00
reprocher,lemma,23,0,0,0,23,1.00,0.00,0.00,0.00,-0.00,-0.00
