source_file,text_span,mode,emotion,token_index,char_start,char_end,surface,surface_lower,lemma_spacy,pos_spacy,lemma_stanza,pos_stanza,is_alpha,surface_is_stopword,lemma_spacy_is_stopword,lemma_stanza_is_stopword,kept_for_analysis,drop_reason
LitteratureJeunesse,s'ennuie,Désignée,Tristesse,1,2,8,ennuie,ennuie,ennuyer,VERB,ennuyer,VERB,True,False,False,False,True,
LitteratureJeunesse,Heureusement,Désignée,Joie,0,0,12,Heureusement,heureusement,heureusement,ADV,heureusement,ADV,True,False,False,False,True,
LitteratureJeunesse,réussira,Suggérée,Peur,0,0,8,réussira,réussira,réussir,VERB,réussir,VERB,True,False,False,False,True,
LitteratureJeunesse,trop,Montrée,Peur,0,0,4,trop,trop,trop,ADV,trop,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Il faut,Montrée,Joie,0,0,2,Il,il,il,PRON,lui,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Il faut,Montrée,Joie,1,3,7,faut,faut,falloir,VERB,falloir,VERB,True,False,False,False,True,
LitteratureJeunesse,depuis la maternelle,Suggérée,Joie,0,0,6,depuis,depuis,depuis,ADP,depuis,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,depuis la maternelle,Suggérée,Joie,1,7,9,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,depuis la maternelle,Suggérée,Joie,2,10,20,maternelle,maternelle,maternelle,NOUN,maternelle,NOUN,True,False,False,False,True,
LitteratureJeunesse,pyjama party,Suggérée,Joie,0,0,6,pyjama,pyjama,pyjama,NOUN,pyjama,NOUN,True,False,False,False,True,
LitteratureJeunesse,pyjama party,Suggérée,Joie,1,7,12,party,party,party,NOUN,party,NOUN,True,False,False,False,True,
LitteratureJeunesse,faire connaissance,Suggérée,Joie,0,0,5,faire,faire,faire,VERB,faire,VERB,True,True,True,True,False,stopword_surface
LitteratureJeunesse,faire connaissance,Suggérée,Joie,1,6,18,connaissance,connaissance,connaissance,NOUN,connaissance,NOUN,True,False,False,False,True,
LitteratureJeunesse,ne se lie pas facilement,Suggérée,Tristesse,0,0,2,ne,ne,ne,ADV,ne,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,ne se lie pas facilement,Suggérée,Tristesse,1,3,5,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,ne se lie pas facilement,Suggérée,Tristesse,2,6,9,lie,lie,lier,VERB,lier,VERB,True,False,False,False,True,
LitteratureJeunesse,ne se lie pas facilement,Suggérée,Tristesse,3,10,13,pas,pas,pas,ADV,pas,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,ne se lie pas facilement,Suggérée,Tristesse,4,14,24,facilement,facilement,facilement,ADV,facilement,ADV,True,False,False,False,True,
LitteratureJeunesse,timides,Désignée,Embarras,0,0,7,timides,timides,timide,NOUN,timide,ADJ,True,False,False,False,True,
LitteratureJeunesse,gronde,Comportementale,Colère,0,0,6,gronde,gronde,gronder,VERB,gronde,NOUN,True,False,False,False,True,
LitteratureJeunesse,raconte des blagues,Comportementale,Joie,0,0,7,raconte,raconte,racont,ADJ,raconter,VERB,True,False,False,False,True,
LitteratureJeunesse,raconte des blagues,Comportementale,Joie,1,8,11,des,des,un,DET,,,True,True,True,False,False,stopword_surface
LitteratureJeunesse,raconte des blagues,Comportementale,Joie,2,12,19,blagues,blagues,blague,NOUN,blague,NOUN,True,False,False,False,True,
LitteratureJeunesse,comme s',Suggérée,Surprise,0,0,5,comme,comme,comme,ADP,comme,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,comme s',Suggérée,Surprise,1,6,7,s,s,s,PRON,,,True,True,True,False,False,stopword_surface
LitteratureJeunesse,se dépêchent,Suggérée,Joie,0,0,2,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,se dépêchent,Suggérée,Joie,1,3,12,dépêchent,dépêchent,dépêcher,VERB,dépêcher,VERB,True,False,False,False,True,
LitteratureJeunesse,le sourire de Martin,Suggérée,Joie,0,0,2,le,le,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,le sourire de Martin,Suggérée,Joie,1,3,10,sourire,sourire,sourire,VERB,sourire,NOUN,True,False,False,False,True,
LitteratureJeunesse,le sourire de Martin,Suggérée,Joie,2,11,13,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,le sourire de Martin,Suggérée,Joie,3,14,20,Martin,martin,martin,PROPN,martin,PROPN,True,False,False,False,True,
LitteratureJeunesse,la pyjama party,Suggérée,Joie,0,0,2,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,la pyjama party,Suggérée,Joie,1,3,9,pyjama,pyjama,pyjama,NOUN,pyjama,NOUN,True,False,False,False,True,
LitteratureJeunesse,la pyjama party,Suggérée,Joie,2,10,15,party,party,party,NOUN,party,X,True,False,False,False,True,
LitteratureJeunesse,sa dernière conversation avec Sophie,Suggérée,Joie,0,0,2,sa,sa,son,DET,son,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,sa dernière conversation avec Sophie,Suggérée,Joie,1,3,11,dernière,dernière,dernier,ADJ,dernier,ADJ,True,False,False,False,True,
LitteratureJeunesse,sa dernière conversation avec Sophie,Suggérée,Joie,2,12,24,conversation,conversation,conversation,NOUN,conversation,NOUN,True,False,False,False,True,
LitteratureJeunesse,sa dernière conversation avec Sophie,Suggérée,Joie,3,25,29,avec,avec,avec,ADP,avec,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,sa dernière conversation avec Sophie,Suggérée,Joie,4,30,36,Sophie,sophie,sophie,PROPN,sophie,PROPN,True,False,False,False,True,
LitteratureJeunesse,LA,Montrée,Joie,0,0,2,LA,la,la,PROPN,la,PROPN,True,True,True,True,False,stopword_surface
LitteratureJeunesse,LA,Montrée,Colère,0,0,2,LA,la,la,PROPN,la,PROPN,True,True,True,True,False,stopword_surface
LitteratureJeunesse,élue déléguée,Suggérée,Joie,0,0,4,élue,élue,élire,VERB,élire,VERB,True,False,False,False,True,
LitteratureJeunesse,élue déléguée,Suggérée,Joie,1,5,13,déléguée,déléguée,déléguer,VERB,déléguer,VERB,True,False,False,False,True,
LitteratureJeunesse,une brute,Suggérée,Colère,0,0,3,une,une,un,DET,un,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,une brute,Suggérée,Colère,1,4,9,brute,brute,brute,NOUN,brute,NOUN,True,False,False,False,True,
LitteratureJeunesse,Malheureusement,Montrée,Tristesse,0,0,15,Malheureusement,malheureusement,malheureusement,ADV,malheureusement,ADV,True,False,False,False,True,
LitteratureJeunesse,forcer à,Suggérée,Colère,0,0,6,forcer,forcer,forcer,VERB,forcer,VERB,True,False,False,False,True,
LitteratureJeunesse,forcer à,Suggérée,Colère,1,7,8,à,à,à,ADP,à,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,ordonne,Suggérée,Colère,0,0,7,ordonne,ordonne,ordonner,VERB,ordonner,VERB,True,False,False,False,True,
LitteratureJeunesse,tâche supplémentaire,Suggérée,Colère,0,0,5,tâche,tâche,tâche,NOUN,tâche,NOUN,True,False,False,False,True,
LitteratureJeunesse,tâche supplémentaire,Suggérée,Colère,1,6,20,supplémentaire,supplémentaire,supplémentaire,ADJ,supplémentaire,ADJ,True,False,False,False,True,
LitteratureJeunesse,les disputes,Suggérée,Colère,0,0,3,les,les,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,les disputes,Suggérée,Colère,1,4,12,disputes,disputes,dispute,NOUN,dispute,NOUN,True,False,False,False,True,
LitteratureJeunesse,timide,Désignée,Embarras,0,0,6,timide,timide,timide,VERB,timide,ADJ,True,False,False,False,True,
LitteratureJeunesse,réservée,Désignée,Embarras,0,0,8,réservée,réservée,réserver,VERB,réserver,VERB,True,False,False,False,True,
LitteratureJeunesse,Heureusement,Montrée,Joie,0,0,12,Heureusement,heureusement,heureusement,ADV,heureusement,ADV,True,False,False,False,True,
LitteratureJeunesse,agréable,Suggérée,Joie,0,0,8,agréable,agréable,agréable,ADJ,agréable,ADJ,True,False,False,False,True,
LitteratureJeunesse,première ; de sa vie,Suggérée,Tristesse,0,0,8,première,première,premier,ADJ,premier,ADJ,True,False,False,False,True,
LitteratureJeunesse,première ; de sa vie,Suggérée,Tristesse,2,11,13,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,première ; de sa vie,Suggérée,Tristesse,3,14,16,sa,sa,son,DET,son,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,première ; de sa vie,Suggérée,Tristesse,4,17,20,vie,vie,vie,NOUN,vie,NOUN,True,False,False,False,True,
LitteratureJeunesse,confisquée,Suggérée,Tristesse,0,0,10,confisquée,confisquée,confisquer,VERB,confisquer,VERB,True,False,False,False,True,
LitteratureJeunesse,en retard,Suggérée,Tristesse,0,0,2,en,en,en,ADP,en,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,en retard,Suggérée,Embarras,0,0,2,en,en,en,ADP,en,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,en retard,Suggérée,Tristesse,1,3,9,retard,retard,retard,NOUN,retard,NOUN,True,False,False,False,True,
LitteratureJeunesse,en retard,Suggérée,Embarras,1,3,9,retard,retard,retard,NOUN,retard,NOUN,True,False,False,False,True,
LitteratureJeunesse,maudite,Montrée,Colère,0,0,7,maudite,maudite,maudire,VERB,maudit,ADJ,True,False,False,False,True,
LitteratureJeunesse,douce,Suggérée,Joie,0,0,5,douce,douce,doux,VERB,doux,ADJ,True,False,False,False,True,
LitteratureJeunesse,Désolée,Montrée,Embarras,0,0,7,Désolée,désolée,désolée,PROPN,désolé,ADJ,True,False,False,False,True,
LitteratureJeunesse,d'abord,Montrée,Joie,1,2,7,abord,abord,abord,ADV,abord,NOUN,True,False,False,False,True,
LitteratureJeunesse,aller à la fête,Suggérée,Joie,0,0,5,aller,aller,aller,VERB,aller,VERB,True,True,True,True,False,stopword_surface
LitteratureJeunesse,aller à la fête,Suggérée,Joie,1,6,7,à,à,à,ADP,à,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,aller à la fête,Suggérée,Joie,2,8,10,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,aller à la fête,Suggérée,Joie,3,11,15,fête,fête,fête,NOUN,fête,NOUN,True,False,False,False,True,
LitteratureJeunesse,main dans la main,Comportementale,Joie,0,0,4,main,main,main,NOUN,main,NOUN,True,False,False,False,True,
LitteratureJeunesse,main dans la main,Comportementale,Joie,1,5,9,dans,dans,dans,ADP,dans,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,main dans la main,Comportementale,Joie,2,10,12,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,main dans la main,Comportementale,Joie,3,13,17,main,main,main,NOUN,main,NOUN,True,False,False,False,True,
LitteratureJeunesse,se presse,Comportementale,Joie,0,0,2,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,se presse,Comportementale,Joie,1,3,9,presse,presse,presse,VERB,presser,VERB,True,False,False,False,True,
LitteratureJeunesse,l'attendre,Suggérée,Joie,1,2,10,attendre,attendre,attendre,VERB,attendre,VERB,True,False,False,False,True,
LitteratureJeunesse,le plus craquant,Suggérée,Joie,0,0,2,le,le,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,le plus craquant,Suggérée,Joie,1,3,7,plus,plus,plus,ADV,plus,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,le plus craquant,Suggérée,Joie,2,8,16,craquant,craquant,craquant,ADJ,craquant,ADJ,True,False,False,False,True,
LitteratureJeunesse,le chemin ensemble,Suggérée,Joie,0,0,2,le,le,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,le chemin ensemble,Suggérée,Joie,1,3,9,chemin,chemin,chemin,NOUN,chemin,NOUN,True,False,False,False,True,
LitteratureJeunesse,le chemin ensemble,Suggérée,Joie,2,10,18,ensemble,ensemble,ensembl,ADJ,ensemble,ADV,True,False,False,False,True,
LitteratureJeunesse,Un coup du destin ?,Suggérée,Joie,0,0,2,Un,un,un,DET,un,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Un coup du destin ?,Suggérée,Joie,1,3,7,coup,coup,coup,NOUN,coup,NOUN,True,False,False,False,True,
LitteratureJeunesse,Un coup du destin ?,Suggérée,Joie,2,8,10,du,du,de,ADP,,,True,True,True,False,False,stopword_surface
LitteratureJeunesse,Un coup du destin ?,Suggérée,Joie,3,11,17,destin,destin,destin,NOUN,destin,NOUN,True,False,False,False,True,
LitteratureJeunesse,ne se confie pas facilement,Suggérée,Embarras,0,0,2,ne,ne,ne,ADV,ne,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,ne se confie pas facilement,Suggérée,Embarras,1,3,5,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,ne se confie pas facilement,Suggérée,Embarras,2,6,12,confie,confie,confier,VERB,confier,VERB,True,False,False,False,True,
LitteratureJeunesse,ne se confie pas facilement,Suggérée,Embarras,3,13,16,pas,pas,pas,ADV,pas,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,ne se confie pas facilement,Suggérée,Embarras,4,17,27,facilement,facilement,facilement,ADV,facilement,ADV,True,False,False,False,True,
LitteratureJeunesse,pourtant,Montrée,Surprise,0,0,8,pourtant,pourtant,pourtant,ADV,pourtant,ADV,True,False,False,False,True,
LitteratureJeunesse,vas-y,Montrée,Joie,0,0,3,vas,vas,aller,ADV,,,True,True,True,False,False,stopword_surface
LitteratureJeunesse,vas-y,Montrée,Joie,2,4,5,y,y,y,PRON,,,True,True,True,False,False,stopword_surface
LitteratureJeunesse,les problèmes,Suggérée,Tristesse,0,0,3,les,les,le,DET,le,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,les problèmes,Suggérée,Tristesse,1,4,13,problèmes,problèmes,problème,NOUN,problème,NOUN,True,False,False,False,True,
LitteratureJeunesse,guerre,Suggérée,Tristesse,0,0,6,guerre,guerre,guerre,NOUN,guerre,NOUN,True,False,False,False,True,
LitteratureJeunesse,embouteillage,Suggérée,Tristesse,0,0,13,embouteillage,embouteillage,embouteillage,NOUN,embouteillage,NOUN,True,False,False,False,True,
LitteratureJeunesse,embouteillage,Suggérée,Colère,0,0,13,embouteillage,embouteillage,embouteillage,NOUN,embouteillage,NOUN,True,False,False,False,True,
LitteratureJeunesse,n'a pas l'occasion,Suggérée,Tristesse,1,2,3,a,a,avoir,VERB,avoir,VERB,True,True,True,True,False,stopword_surface
LitteratureJeunesse,n'a pas l'occasion,Suggérée,Embarras,1,2,3,a,a,avoir,VERB,avoir,VERB,True,True,True,True,False,stopword_surface
LitteratureJeunesse,n'a pas l'occasion,Suggérée,Tristesse,2,4,7,pas,pas,pas,ADV,pas,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,n'a pas l'occasion,Suggérée,Embarras,2,4,7,pas,pas,pas,ADV,pas,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,n'a pas l'occasion,Suggérée,Tristesse,4,10,18,occasion,occasion,occasion,NOUN,occasion,NOUN,True,False,False,False,True,
LitteratureJeunesse,n'a pas l'occasion,Suggérée,Embarras,4,10,18,occasion,occasion,occasion,NOUN,occasion,NOUN,True,False,False,False,True,
LitteratureJeunesse,renifle,Comportementale,Tristesse,0,0,7,renifle,renifle,renifler,VERB,renifler,VERB,True,False,False,False,True,
LitteratureJeunesse,pas encore,Suggérée,Embarras,0,0,3,pas,pas,pas,ADV,pas,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,pas encore,Suggérée,Embarras,1,4,10,encore,encore,encore,ADV,encore,ADV,True,False,False,False,True,
LitteratureJeunesse,Qu'es-ce qui se passe ?,Montrée,Surprise,1,3,5,es,es,être,SCONJ,être,AUX,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Qu'es-ce qui se passe ?,Montrée,Peur,1,3,5,es,es,être,SCONJ,être,AUX,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Qu'es-ce qui se passe ?,Montrée,Surprise,3,9,12,qui,qui,qui,PRON,qui,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Qu'es-ce qui se passe ?,Montrée,Peur,3,9,12,qui,qui,qui,PRON,qui,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Qu'es-ce qui se passe ?,Montrée,Surprise,4,13,15,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Qu'es-ce qui se passe ?,Montrée,Peur,4,13,15,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Qu'es-ce qui se passe ?,Montrée,Surprise,5,16,21,passe,passe,passer,VERB,passer,VERB,True,False,False,False,True,
LitteratureJeunesse,Qu'es-ce qui se passe ?,Montrée,Peur,5,16,21,passe,passe,passer,VERB,passer,VERB,True,False,False,False,True,
LitteratureJeunesse,Aïe,Montrée,Embarras,0,0,3,Aïe,aïe,aïe,NOUN,aïe,PROPN,True,False,False,False,True,
LitteratureJeunesse,tombe mal,Montrée,Embarras,0,0,5,tombe,tombe,tombe,VERB,tombe,NOUN,True,False,False,False,True,
LitteratureJeunesse,tombe mal,Montrée,Embarras,1,6,9,mal,mal,mal,ADV,mal,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,vite,Suggérée,Embarras,0,0,4,vite,vite,vite,ADV,vite,ADV,True,False,False,False,True,
LitteratureJeunesse,toutes ces filles,Suggérée,Joie,0,0,6,toutes,toutes,tout,ADJ,tout,ADJ,True,True,True,True,False,stopword_surface
LitteratureJeunesse,toutes ces filles,Suggérée,Joie,1,7,10,ces,ces,ce,DET,ce,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,toutes ces filles,Suggérée,Joie,2,11,17,filles,filles,fille,NOUN,fille,NOUN,True,False,False,False,True,
LitteratureJeunesse,toujours,Suggérée,Joie,0,0,8,toujours,toujours,toujours,ADV,toujours,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,super,Désignée,Joie,0,0,5,super,super,super,VERB,super,ADJ,True,False,False,False,True,
LitteratureJeunesse,trop gentille ; drôle de famille,Suggérée,Colère,0,0,4,trop,trop,trop,ADV,trop,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,trop gentille ; drôle de famille,Suggérée,Colère,1,5,13,gentille,gentille,gentil,ADJ,gentil,ADJ,True,False,False,False,True,
LitteratureJeunesse,trop gentille ; drôle de famille,Suggérée,Colère,3,16,21,drôle,drôle,drôle,NOUN,drôle,ADJ,True,False,False,False,True,
LitteratureJeunesse,trop gentille ; drôle de famille,Suggérée,Colère,4,22,24,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,trop gentille ; drôle de famille,Suggérée,Colère,5,25,32,famille,famille,famille,NOUN,famille,NOUN,True,False,False,False,True,
LitteratureJeunesse,très vite,Suggérée,Joie,0,0,4,très,très,très,ADV,très,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,très vite,Suggérée,Joie,1,5,9,vite,vite,vite,ADV,vite,ADV,True,False,False,False,True,
LitteratureJeunesse,Soudain,Montrée,Surprise,0,0,7,Soudain,soudain,soudain,ADV,soudain,NOUN,True,False,False,False,True,
LitteratureJeunesse,joyeux,Désignée,Joie,0,0,6,joyeux,joyeux,joyeux,NOUN,joyeux,ADJ,True,False,False,False,True,
LitteratureJeunesse,It's Martin,Montrée,Surprise,1,3,4,s,s,s,PRON,,,True,True,True,False,False,stopword_surface
LitteratureJeunesse,It's Martin,Montrée,Surprise,2,5,11,Martin,martin,martin,PROPN,martin,PROPN,True,False,False,False,True,
LitteratureJeunesse,And his little brother,Montrée,Surprise,0,0,3,And,and,and,X,and,X,True,False,False,False,True,
LitteratureJeunesse,And his little brother,Montrée,Surprise,1,4,7,his,his,his,X,his,X,True,False,False,False,True,
LitteratureJeunesse,And his little brother,Montrée,Surprise,2,8,14,little,little,little,PROPN,little,X,True,False,False,False,True,
LitteratureJeunesse,And his little brother,Montrée,Surprise,3,15,22,brother,brother,brother,ADV,brother,X,True,False,False,False,True,
LitteratureJeunesse,accourt,Comportementale,Joie,0,0,7,accourt,accourt,accourt,NOUN,accourt,NOUN,True,False,False,False,True,
LitteratureJeunesse,plaisir,Désignée,Joie,0,0,7,plaisir,plaisir,plaisir,NOUN,plaisir,NOUN,True,False,False,False,True,
LitteratureJeunesse,soupçonneux,Comportementale,Dégoût,0,0,11,soupçonneux,soupçonneux,soupçonneux,ADJ,soupçonneux,ADJ,True,False,False,False,True,
LitteratureJeunesse,Nous,Suggérée,Dégoût,0,0,4,Nous,nous,nous,PRON,nous,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,c'est pour,Suggérée,Dégoût,1,2,5,est,est,être,VERB,être,AUX,True,True,True,True,False,stopword_surface
LitteratureJeunesse,c'est pour,Suggérée,Dégoût,2,6,10,pour,pour,pour,ADP,pour,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,n'importe quoi,Suggérée,Dégoût,1,2,9,importe,importe,importer,VERB,importer,VERB,True,False,False,False,True,
LitteratureJeunesse,n'importe quoi,Suggérée,Dégoût,2,10,14,quoi,quoi,quoi,SCONJ,quoi,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,bizarres,Suggérée,Dégoût,0,0,8,bizarres,bizarres,bizarre,ADJ,bizarre,ADJ,True,False,False,False,True,
LitteratureJeunesse,toujours,Montrée,Fierté,0,0,8,toujours,toujours,toujours,ADV,toujours,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,délicieux,Montrée,Joie,0,0,9,délicieux,délicieux,délicieux,ADJ,délicieux,ADJ,True,False,False,False,True,
LitteratureJeunesse,dévorant,Comportementale,Joie,0,0,8,dévorant,dévorant,dévorer,VERB,dévoir,VERB,True,False,False,False,True,
LitteratureJeunesse,Mais,Montrée,Tristesse,0,0,4,Mais,mais,mais,CCONJ,mais,CCONJ,True,True,True,True,False,stopword_surface
LitteratureJeunesse,préfère se gaver de pain,Suggérée,Tristesse,0,0,7,préfère,préfère,préférer,VERB,préférer,VERB,True,False,False,False,True,
LitteratureJeunesse,préfère se gaver de pain,Suggérée,Tristesse,1,8,10,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,préfère se gaver de pain,Suggérée,Tristesse,2,11,16,gaver,gaver,gaver,VERB,gaver,VERB,True,False,False,False,True,
LitteratureJeunesse,préfère se gaver de pain,Suggérée,Tristesse,3,17,19,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,préfère se gaver de pain,Suggérée,Tristesse,4,20,24,pain,pain,pain,NOUN,pain,NOUN,True,False,False,False,True,
LitteratureJeunesse,d'accord,Suggérée,Joie,1,2,8,accord,accord,accord,NOUN,accord,NOUN,True,False,False,False,True,
LitteratureJeunesse,peut,Suggérée,Joie,0,0,4,peut,peut,pouvoir,VERB,pouvoir,VERB,True,True,True,True,False,stopword_surface
LitteratureJeunesse,trop stupide,Suggérée,Tristesse,0,0,4,trop,trop,trop,ADV,trop,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,trop stupide,Suggérée,Colère,0,0,4,trop,trop,trop,ADV,trop,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,trop stupide,Suggérée,Tristesse,1,5,12,stupide,stupide,stupide,ADJ,stupide,ADJ,True,False,False,False,True,
LitteratureJeunesse,trop stupide,Suggérée,Colère,1,5,12,stupide,stupide,stupide,ADJ,stupide,ADJ,True,False,False,False,True,
LitteratureJeunesse,peut,Suggérée,Joie,0,0,4,peut,peut,pouvoir,VERB,pouvoir,VERB,True,True,True,True,False,stopword_surface
LitteratureJeunesse,pour l'occasion,Suggérée,Joie,0,0,4,pour,pour,pour,ADP,pour,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,pour l'occasion,Suggérée,Fierté,0,0,4,pour,pour,pour,ADP,pour,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,pour l'occasion,Suggérée,Joie,2,7,15,occasion,occasion,occasion,NOUN,occasion,NOUN,True,False,False,False,True,
LitteratureJeunesse,pour l'occasion,Suggérée,Fierté,2,7,15,occasion,occasion,occasion,NOUN,occasion,NOUN,True,False,False,False,True,
LitteratureJeunesse,maladresse,Suggérée,Embarras,0,0,10,maladresse,maladresse,maladress,ADJ,maladresse,NOUN,True,False,False,False,True,
LitteratureJeunesse,tente,Suggérée,Embarras,0,0,5,tente,tente,tente,NOUN,tente,NOUN,True,False,False,False,True,
LitteratureJeunesse,rate,Suggérée,Embarras,0,0,4,rate,rate,rat,ADJ,rater,NOUN,True,False,False,False,True,
LitteratureJeunesse,rate,Suggérée,Tristesse,0,0,4,rate,rate,rat,ADJ,rater,NOUN,True,False,False,False,True,
LitteratureJeunesse,applaudissent,Suggérée,Joie,0,0,13,applaudissent,applaudissent,applaudir,ADV,applaudir,VERB,True,False,False,False,True,
LitteratureJeunesse,admiration,Désignée,Admiration,0,0,10,admiration,admiration,admiration,NOUN,admiration,NOUN,True,False,False,False,True,
LitteratureJeunesse,voudrait reste avec eux toute sa vie,Suggérée,Joie,0,0,8,voudrait,voudrait,vouloir,VERB,vouloir,VERB,True,False,True,True,False,stopword_lemma_spacy
LitteratureJeunesse,voudrait reste avec eux toute sa vie,Suggérée,Joie,1,9,14,reste,reste,reste,VERB,rester,VERB,True,False,False,False,True,
LitteratureJeunesse,voudrait reste avec eux toute sa vie,Suggérée,Joie,2,15,19,avec,avec,avec,ADP,avec,ADP,True,True,True,True,False,stopword_surface
LitteratureJeunesse,voudrait reste avec eux toute sa vie,Suggérée,Joie,3,20,23,eux,eux,lui,PRON,eux,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,voudrait reste avec eux toute sa vie,Suggérée,Joie,4,24,29,toute,toute,tout,ADJ,tout,ADJ,True,True,True,True,False,stopword_surface
LitteratureJeunesse,voudrait reste avec eux toute sa vie,Suggérée,Joie,5,30,32,sa,sa,son,DET,son,DET,True,True,True,True,False,stopword_surface
LitteratureJeunesse,voudrait reste avec eux toute sa vie,Suggérée,Joie,6,33,36,vie,vie,vie,NOUN,vie,NOUN,True,False,False,False,True,
LitteratureJeunesse,on ne lui demande rien,Montrée,Tristesse,0,0,2,on,on,on,PRON,on,PRON,True,True,True,True,False,stopword_surface
LitteratureJeunesse,on ne lui demande rien,Montrée,Tristesse,1,3,5,ne,ne,ne,ADV,ne,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,on ne lui demande rien,Montrée,Tristesse,2,6,9,lui,lui,luire,PRON,lui,PRON,True,True,False,True,False,stopword_surface
LitteratureJeunesse,on ne lui demande rien,Montrée,Tristesse,3,10,17,demande,demande,demande,VERB,demander,VERB,True,False,False,False,True,
LitteratureJeunesse,on ne lui demande rien,Montrée,Tristesse,4,18,22,rien,rien,rien,PRON,rien,PRON,True,False,False,False,True,
LitteratureJeunesse,étonné,Désignée,Surprise,0,0,6,étonné,étonné,étonner,VERB,étonner,VERB,True,False,False,False,True,
LitteratureJeunesse,Même si,Montrée,Dégoût,0,0,4,Même,même,même,ADV,même,ADV,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Même si,Montrée,Dégoût,1,5,7,si,si,si,SCONJ,si,SCONJ,True,True,True,True,False,stopword_surface
LitteratureJeunesse,Ici,Montrée,Fierté,0,0,3,Ici,ici,ici,ADV,ici,ADV,True,True,True,True,False,stopword_surface
