marker_value,spacy_count,stanza_count,total_count,match_key,lexicon_match_status,exact_lexicon_term,exact_lexicon_category,in_lexique_emotionnel,best_candidate_term,best_candidate_category,best_candidate_confidence,best_candidate_repair_type
jouet,2,2,4,jouet,no_match,,,False,,,,
joyeusement,2,2,4,joyeusement,exact,joyeusement,joie,True,,,,
jubile,2,2,4,jubile,repaired_high,,,False,jubiler,joie,high,truncated_prefix_marker
jusqu,2,2,4,jusqu,no_match,,,False,,,,
justice,2,2,4,justice,no_match,,,False,,,,
justine,2,2,4,justine,no_match,,,False,,,,
lard,2,2,4,lard,no_match,,,False,,,,
libre,2,2,4,libre,no_match,,,False,,,,
lier,2,2,4,lier,no_match,,,False,,,,
lieu,2,2,4,lieu,no_match,,,False,,,,
lit,2,2,4,lit,no_match,,,False,,,,
livre,2,2,4,livre,no_match,,,False,,,,
logement,2,2,4,logement,no_match,,,False,,,,
logiciel,2,2,4,logiciel,no_match,,,False,,,,
long,2,2,4,long,no_match,,,False,,,,
lot,2,2,4,lot,no_match,,,False,,,,
lycée,2,2,4,lycee,no_match,,,False,,,,
malaise,2,2,4,malaise,no_match,,,False,,,,
malhonnête,2,2,4,malhonnete,no_match,,,False,,,,
maltraiter,3,1,4,maltraiter,no_match,,,False,,,,
manipuler,2,2,4,manipuler,no_match,,,False,,,,
manque,2,2,4,manque,no_match,,,False,,,,
martin,2,2,4,martin,no_match,,,False,,,,
mascarade,2,2,4,mascarade,no_match,,,False,,,,
match,2,2,4,match,no_match,,,False,,,,
mdrr,2,2,4,mdrr,no_match,,,False,,,,
meme,4,0,4,meme,no_match,,,False,,,,
menaçant,0,4,4,menacant,exact,menaçant,peur,True,,,,
menaçante,4,0,4,menacante,repaired_high,,,False,menaçant,peur,high,inflected_or_extended_marker
merd,4,0,4,merd,no_match,,,False,,,,
meurtre,2,2,4,meurtre,no_match,,,False,,,,
miam,2,2,4,miam,no_match,,,False,,,,
milieu,2,2,4,milieu,no_match,,,False,,,,
mille,2,2,4,mille,no_match,,,False,,,,
minute,2,2,4,minute,no_match,,,False,,,,
moitié,2,2,4,moitie,no_match,,,False,,,,
moque,2,2,4,moque,no_match,,,False,,,,
mouton,2,2,4,mouton,no_match,,,False,,,,
moyen,2,2,4,moyen,no_match,,,False,,,,
mtn,2,2,4,mtn,no_match,,,False,,,,
mur,2,2,4,mur,no_match,,,False,,,,
murmure,2,2,4,murmure,no_match,,,False,,,,
mériter,1,3,4,meriter,no_match,,,False,,,,
mêler,2,2,4,meler,no_match,,,False,,,,
negre,2,2,4,negre,no_match,,,False,,,,
neuronne,2,2,4,neuronne,no_match,,,False,,,,
nombreux,2,2,4,nombreux,no_match,,,False,,,,
nostalgie,2,2,4,nostalgie,exact,nostalgie,tristesse,True,,,,
note,2,2,4,note,no_match,,,False,,,,
nourriture,2,2,4,nourriture,no_match,,,False,,,,
nuisance,2,2,4,nuisance,no_match,,,False,,,,
négative,4,0,4,negative,no_match,,,False,,,,
opposition,2,2,4,opposition,no_match,,,False,,,,
pa,2,2,4,pa,no_match,,,False,,,,
paniquer,3,1,4,paniquer,exact,paniquer,peur,True,,,,
paniqué,1,3,4,panique,exact,panique,peur,True,,,,
papier,2,2,4,papier,no_match,,,False,,,,
parc,2,2,4,parc,no_match,,,False,,,,
part,2,2,4,part,no_match,,,False,,,,
participer,2,2,4,participer,no_match,,,False,,,,
pavoise,2,2,4,pavoise,no_match,,,False,,,,
pendant,2,2,4,pendant,no_match,,,False,,,,
performance,2,2,4,performance,no_match,,,False,,,,
peuple,2,2,4,peuple,no_match,,,False,,,,
pfff,2,2,4,pfff,no_match,,,False,,,,
plage,2,2,4,plage,no_match,,,False,,,,
plaisanterie,2,2,4,plaisanterie,no_match,,,False,plaisant,amour,medium,inflected_or_extended_marker
plat,2,2,4,plat,no_match,,,False,,,,
please,2,2,4,please,no_match,,,False,,,,
plein,2,2,4,plein,no_match,,,False,plein de soi,orgueil,medium,truncated_prefix_marker
pleuvoir,2,2,4,pleuvoir,no_match,,,False,,,,
plusieurs,2,2,4,plusieurs,no_match,,,False,,,,
poisse,2,2,4,poisse,no_match,,,False,,,,
poitrine,2,2,4,poitrine,no_match,,,False,,,,
populaire,2,2,4,populaire,no_match,,,False,,,,
portable,2,2,4,portable,no_match,,,False,,,,
positif,2,2,4,positif,no_match,,,False,,,,
potable,2,2,4,potable,no_match,,,False,,,,
poursuivre,2,2,4,poursuivre,no_match,,,False,,,,
pousser,2,2,4,pousser,no_match,,,False,,,,
prblm,2,2,4,prblm,no_match,,,False,,,,
presse,2,2,4,presse,no_match,,,False,,,,
prestige,2,2,4,prestige,no_match,,,False,,,,
prestigieuse,1,3,4,prestigieuse,no_match,,,False,,,,
primer,2,2,4,primer,no_match,,,False,,,,
probleme,2,2,4,probleme,no_match,,,False,,,,
procès,2,2,4,proces,no_match,,,False,,,,
profiter,2,2,4,profiter,no_match,,,False,,,,
protest,4,0,4,protest,no_match,,,False,,,,
prouesse,2,2,4,prouesse,no_match,,,False,,,,
précieux,2,2,4,precieux,no_match,,,False,,,,
préoccupant,2,2,4,preoccupant,exact,préoccupant,peur,True,,,,
présenter,2,2,4,presenter,no_match,,,False,,,,
ptn,2,2,4,ptn,no_match,,,False,,,,
punition,2,2,4,punition,no_match,,,False,,,,
péage,2,2,4,peage,no_match,,,False,,,,
pénurie,2,2,4,penurie,no_match,,,False,,,,
péril,2,2,4,peril,exact,péril,peur,True,,,,
quatre,2,2,4,quatre,no_match,,,False,,,,
querelle,2,2,4,querelle,exact,querelle,colere,True,,,,
raconter,1,3,4,raconter,no_match,,,False,,,,
ramadan,2,2,4,ramadan,no_match,,,False,,,,
rayer,2,2,4,rayer,no_match,,,False,,,,
rechercher,2,2,4,rechercher,no_match,,,False,,,,
reconnaissance,2,2,4,reconnaissance,no_match,,,False,,,,
reconnaître,2,2,4,reconnaitre,no_match,,,False,,,,
redoubler,2,2,4,redoubler,no_match,,,False,redouter,peur,medium,same_prefix_fuzzy
reine,2,2,4,reine,no_match,,,False,,,,
remord,2,2,4,remord,repaired_high,,,False,remords,culpabilite,high,truncated_prefix_marker
renforcer,0,4,4,renforcer,no_match,,,False,,,,
renoncer,2,2,4,renoncer,no_match,,,False,,,,
replier,2,2,4,replier,no_match,,,False,,,,
représaille,2,2,4,represaille,no_match,,,False,,,,
responsable,1,3,4,responsable,no_match,,,False,,,,
retard,2,2,4,retard,no_match,,,False,,,,
retirer,2,2,4,retirer,no_match,,,False,,,,
revendiquaient,2,2,4,revendiquaient,no_match,,,False,,,,
rigol,4,0,4,rigol,repaired_high,,,False,rigolo,joie,high,truncated_prefix_marker
râle,3,1,4,rale,no_match,,,False,,,,
réagir,2,2,4,reagir,no_match,,,False,,,,
réclamaient,0,4,4,reclamaient,no_match,,,False,,,,
réfléchit,2,2,4,reflechit,no_match,,,False,,,,
rétorqu,4,0,4,retorqu,no_match,,,False,,,,
rétorquer,0,4,4,retorquer,no_match,,,False,,,,
révolté,1,3,4,revolte,exact,révolte,colere,True,,,,
sai,4,0,4,sai,no_match,,,False,,,,
salope,2,2,4,salope,no_match,,,False,,,,
saloperie,2,2,4,saloperie,no_match,,,False,,,,
sanction,2,2,4,sanction,no_match,,,False,,,,
satisfaction,2,2,4,satisfaction,exact,satisfaction,joie,True,,,,
sauvage,2,2,4,sauvage,no_match,,,False,,,,
sens,2,2,4,sens,no_match,,,False,,,,
simple,2,2,4,simple,no_match,,,False,,,,
sombre,2,2,4,sombre,no_match,,,False,,,,
soudain,2,2,4,soudain,no_match,,,False,,,,
souffraient,2,2,4,souffraient,no_match,,,False,,,,
souffrance,2,2,4,souffrance,no_match,,,False,,,,
souhaiter,2,2,4,souhaiter,exact,souhaiter,desir,True,,,,
soulever,2,2,4,soulever,no_match,,,False,,,,
soulèvement,2,2,4,soulevement,no_match,,,False,,,,
soumettre,2,2,4,soumettre,no_match,,,False,,,,
soupir,2,2,4,soupir,no_match,,,False,,,,
souriant,0,4,4,souriant,exact,souriant,comportement,True,,,,
soutenir,2,2,4,soutenir,no_match,,,False,,,,
stress,2,2,4,stress,exact,stress,peur,True,,,,
stressant,2,2,4,stressant,exact,stressant,peur,True,,,,
stresser,4,0,4,stresser,exact,stresser,peur,True,,,,
stupide,2,2,4,stupide,no_match,,,False,,,,
succulent,2,2,4,succulent,no_match,,,False,,,,
suer,2,2,4,suer,exact,suer,comportement,True,,,,
suffisamment,2,2,4,suffisamment,no_match,,,False,,,,
suivie,4,0,4,suivie,no_match,,,False,,,,
surgir,3,1,4,surgir,no_match,,,False,,,,
sursaut,2,2,4,sursaut,exact,sursaut,comportement,True,,,,
sursauter,2,2,4,sursauter,exact,sursauter,comportement,True,,,,
séisme,2,2,4,seisme,no_match,,,False,,,,
séparer,2,2,4,separer,no_match,,,False,,,,
série,2,2,4,serie,no_match,,,False,,,,
sérieux,3,1,4,serieux,no_match,,,False,,,,
sévèrement,2,2,4,severement,no_match,,,False,,,,
tant,2,2,4,tant,no_match,,,False,,,,
tassume,2,2,4,tassume,no_match,,,False,,,,
tat,2,2,4,tat,no_match,,,False,,,,
taxe,2,2,4,taxe,no_match,,,False,,,,
terminer,2,2,4,terminer,no_match,,,False,,,,
terroriser,3,1,4,terroriser,exact,terroriser,peur,True,,,,
théâtre,2,2,4,theatre,no_match,,,False,,,,
timide,2,2,4,timide,exact,timide,peur,True,,,,
timidité,2,2,4,timidite,exact,timidité,peur,True,,,,
tir,2,2,4,tir,no_match,,,False,,,,
tombe,4,0,4,tombe,no_match,,,False,,,,
tourbillon,2,2,4,tourbillon,no_match,,,False,,,,
traitre,2,2,4,traitre,no_match,,,False,,,,
traumatisme,2,2,4,traumatisme,no_match,,,False,,,,
tre,2,2,4,tre,no_match,,,False,,,,
tromper,3,1,4,tromper,no_match,,,False,,,,
trottoir,2,2,4,trottoir,no_match,,,False,,,,
troupeau,2,2,4,troupeau,no_match,,,False,,,,
vainqueur,2,2,4,vainqueur,no_match,,,False,,,,
valeur,2,2,4,valeur,no_match,,,False,,,,
vedette,2,2,4,vedette,no_match,,,False,,,,
ventre,2,2,4,ventre,no_match,,,False,,,,
vexe,0,4,4,vexe,exact,vexé,embarras,True,,,,
vexer,2,2,4,vexer,exact,vexer,embarras,True,,,,
virus,2,2,4,virus,no_match,,,False,,,,
visibilité,2,2,4,visibilite,no_match,,,False,,,,
voile,2,2,4,voile,no_match,,,False,,,,
voilà,2,2,4,voila,no_match,,,False,,,,
volonté,2,2,4,volonte,no_match,,,False,,,,
vulgaire,2,2,4,vulgaire,no_match,,,False,,,,
véhicule,2,2,4,vehicule,no_match,,,False,,,,
véritable,2,2,4,veritable,no_match,,,False,,,,
ébahi,2,2,4,ebahi,exact,ébahi,surprise,True,,,,
écouter,2,2,4,ecouter,no_match,,,False,,,,
écran,2,2,4,ecran,no_match,,,False,,,,
écrie,2,2,4,ecrie,no_match,,,False,,,,
écrier,4,0,4,ecrier,no_match,,,False,,,,
égayer,2,2,4,egayer,exact,égayer,joie,True,,,,
élevé,2,2,4,eleve,no_match,,,False,,,,
émeute,2,2,4,emeute,no_match,,,False,,,,
énerv,4,0,4,enerv,repaired_high,,,False,énervé,colere,high,truncated_prefix_marker
énerver,4,0,4,enerver,exact,énerver,colere,True,,,,
épaté,2,2,4,epate,no_match,,,False,,,,
éteindre,2,2,4,eteindre,no_match,,,False,,,,
évidemment,2,2,4,evidemment,no_match,,,False,,,,
agacer,2,1,3,agacer,no_match,,,False,,,,
alerter,2,1,3,alerter,exact,alerter,peur,True,,,,
apporter,2,1,3,apporter,no_match,,,False,,,,
avouait,0,3,3,avouait,no_match,,,False,,,,
aïe,3,0,3,aie,no_match,,,False,,,,
baissant,0,3,3,baissant,no_match,,,False,,,,
barrer,2,1,3,barrer,no_match,,,False,,,,
battr,3,0,3,battr,no_match,,,False,,,,
beal,3,0,3,beal,no_match,,,False,,,,
bombarder,2,1,3,bombarder,no_match,,,False,,,,
boudeur,2,1,3,boudeur,exact,boudeur,colere,True,,,,
bouffon,2,1,3,bouffon,no_match,,,False,,,,
bouger,3,0,3,bouger,no_match,,,False,,,,
brillant,1,2,3,brillant,no_match,,,False,,,,
brut,1,2,3,brut,no_match,,,False,,,,
brûlé,3,0,3,brule,no_match,,,False,,,,
cadeal,3,0,3,cadeal,no_match,,,False,,,,
choisir,2,1,3,choisir,no_match,,,False,,,,
comporter,3,0,3,comporter,no_match,,,False,,,,
contaminer,2,1,3,contaminer,no_match,,,False,,,,
craignaient,3,0,3,craignaient,no_match,,,False,,,,
crainte,1,2,3,crainte,exact,crainte,peur,True,,,,
crie,3,0,3,crie,no_match,,,False,crier,comportement,medium,same_prefix_fuzzy
dise,1,2,3,dise,no_match,,,False,,,,
donner,1,2,3,donner,no_match,,,False,,,,
débarrasser,2,1,3,debarrasser,no_match,,,False,,,,
dégoûter,3,0,3,degouter,exact,dégoûter,degout,True,,,,
détourner,2,1,3,detourner,no_match,,,False,,,,
embêtée,1,2,3,embetee,repaired_high,,,False,embêter,deplaisir,high,shared_long_stem_edit_distance
enfuie,1,2,3,enfuie,no_match,,,False,,,,
ennuyer,2,1,3,ennuyer,exact,ennuyer,tristesse,True,,,,
entamer,1,2,3,entamer,no_match,,,False,,,,
enthousiasmer,3,0,3,enthousiasmer,exact,enthousiasmer,joie,True,,,,
etre,2,1,3,etre,no_match,,,False,,,,
exactement,1,2,3,exactement,no_match,,,False,,,,
exploiter,1,2,3,exploiter,no_match,,,False,,,,
faim,1,2,3,faim,no_match,,,False,,,,
fantôme,1,2,3,fantome,no_match,,,False,,,,
fasciner,2,1,3,fasciner,no_match,,,False,,,,
favoriser,2,1,3,favoriser,no_match,,,False,,,,
forcé,2,1,3,force,no_match,,,False,,,,
frappé,3,0,3,frappe,no_match,,,False,,,,
froisser,2,1,3,froisser,no_match,,,False,,,,
glace,1,2,3,glace,no_match,,,False,,,,
goûter,2,1,3,gouter,no_match,,,False,,,,
habitude,1,2,3,habitude,no_match,,,False,,,,
heureur,0,3,3,heureur,repaired_high,,,False,heureux,joie,high,shared_long_stem_edit_distance
imaginer,1,2,3,imaginer,no_match,,,False,,,,
impatient,2,1,3,impatient,no_match,,,False,,,,
indigner,3,0,3,indigner,exact,indigner,colere,True,,,,
inquiète,1,2,3,inquiete,repaired_high,,,False,inquiéter,peur,high,truncated_prefix_marker
interdiction,1,2,3,interdiction,no_match,,,False,,,,
interdir,3,0,3,interdir,no_match,,,False,,,,
intrigué,0,3,3,intrigue,no_match,,,False,,,,
joindre,3,0,3,joindre,no_match,,,False,,,,
jolie,3,0,3,jolie,no_match,,,False,,,,
klaxonner,2,1,3,klaxonner,no_match,,,False,,,,
lassée,1,2,3,lassee,repaired_high,,,False,lasser,comportement,high,shared_long_stem_edit_distance
lesbien,2,1,3,lesbien,no_match,,,False,,,,
légend,3,0,3,legend,no_match,,,False,,,,
légende,0,3,3,legende,no_match,,,False,,,,
manifestaient,0,3,3,manifestaient,no_match,,,False,,,,
marrante,0,3,3,marrante,repaired_high,,,False,marrant,joie,high,inflected_or_extended_marker
missile,1,2,3,missile,no_match,,,False,,,,
mobilisent,0,3,3,mobilisent,no_match,,,False,,,,
montre,3,0,3,montre,no_match,,,False,,,,
méchant,1,2,3,mechant,exact,méchant,inhumanite,True,,,,
méfiant,2,1,3,mefiant,exact,méfiant,peur,True,,,,
nucléaire,1,2,3,nucleaire,no_match,,,False,,,,
ose,3,0,3,ose,no_match,,,False,,,,
osent,0,3,3,osent,no_match,,,False,,,,
pauvreter,3,0,3,pauvreter,no_match,,,False,,,,
perdrait,0,3,3,perdrait,no_match,,,False,,,,
pitié,1,2,3,pitie,exact,pitie,empathie,True,,,,
piéger,2,1,3,pieger,no_match,,,False,,,,
poste,1,2,3,poste,no_match,,,False,,,,
quell,3,0,3,quell,no_match,,,False,,,,
redoutent,0,3,3,redoutent,repaired_high,,,False,redouter,peur,high,shared_long_stem_edit_distance
rejoindre,1,2,3,rejoindre,no_match,,,False,,,,
renifler,2,1,3,renifler,no_match,,,False,,,,
renverser,1,2,3,renverser,no_match,,,False,,,,
respirer,2,1,3,respirer,no_match,,,False,,,,
ressembler,1,2,3,ressembler,no_match,,,False,,,,
revendique,3,0,3,revendique,no_match,,,False,,,,
ridicule,1,2,3,ridicule,no_match,,,False,,,,
rigolé,0,3,3,rigole,repaired_high,,,False,rigoler,joie,high,truncated_prefix_marker
rouge,1,2,3,rouge,no_match,,,False,,,,
répression,1,2,3,repression,no_match,,,False,,,,
résoudre,1,2,3,resoudre,no_match,,,False,,,,
révoltée,0,3,3,revoltee,repaired_high,,,False,révolte,colere,high,inflected_or_extended_marker
saluer,2,1,3,saluer,no_match,,,False,,,,
sanglant,1,2,3,sanglant,no_match,,,False,sanglot,comportement,medium,shared_long_stem_edit_distance
soupçonner,2,1,3,soupconner,repaired_high,,,False,soupçonneux,peur,high,shared_long_stem_edit_distance
sourir,3,0,3,sourir,repaired_high,,,False,sourire,comportement,high,truncated_prefix_marker
stressé,0,3,3,stresse,exact,stressé,peur,True,,,,
talent,1,2,3,talent,no_match,,,False,,,,
tourner,1,2,3,tourner,no_match,,,False,,,,
tricher,1,2,3,tricher,no_match,,,False,,,,
tué,3,0,3,tue,no_match,,,False,,,,
vien,0,3,3,vien,no_match,,,False,,,,
viens,3,0,3,viens,no_match,,,False,,,,
violente,0,3,3,violente,no_match,,,False,,,,
vérité,1,2,3,verite,no_match,,,False,,,,
âïe,0,3,3,aie,no_match,,,False,,,,
éclair,2,1,3,eclair,no_match,,,False,,,,
ému,3,0,3,emu,exact,ému,non_specifiee,True,,,,
émue,0,3,3,emue,no_match,,,False,,,,
épouser,2,1,3,epouser,no_match,,,False,,,,
aaaaah,1,1,2,aaaaah,no_match,,,False,,,,
abasourdi,1,1,2,abasourdi,no_match,,,False,,,,
abattre,0,2,2,abattre,exact,abattre,tristesse,True,,,,
abattu,2,0,2,abattu,exact,abattu,tristesse,True,,,,
abondance,1,1,2,abondance,no_match,,,False,,,,
abus,1,1,2,abus,no_match,,,False,,,,
abîment,1,1,2,abiment,no_match,,,False,,,,
accabler,2,0,2,accabler,exact,accabler,tristesse,True,,,,
accablé,0,2,2,accable,repaired_high,,,False,accabler,tristesse,high,truncated_prefix_marker
acceptable,1,1,2,acceptable,no_match,,,False,,,,
accompagner,1,1,2,accompagner,no_match,,,False,,,,
accourt,1,1,2,accourt,no_match,,,False,,,,
accumulent,0,2,2,accumulent,no_match,,,False,,,,
accumuler,2,0,2,accumuler,no_match,,,False,,,,
accusaient,0,2,2,accusaient,no_match,,,False,,,,
accusation,1,1,2,accusation,no_match,,,False,,,,
accusé,1,1,2,accuse,no_match,,,False,,,,
accélèr,2,0,2,acceler,no_match,,,False,,,,
accélérer,0,2,2,accelerer,no_match,,,False,,,,
acheter,1,1,2,acheter,no_match,,,False,,,,
achever,1,1,2,achever,no_match,,,False,,,,
acteur,1,1,2,acteur,no_match,,,False,,,,
actualité,1,1,2,actualite,no_match,,,False,,,,
acussent,1,1,2,acussent,no_match,,,False,,,,
addictif,1,1,2,addictif,no_match,,,False,,,,
adieu,1,1,2,adieu,no_match,,,False,,,,
admirait,0,2,2,admirait,no_match,,,False,,,,
admiratif,1,1,2,admiratif,repaired_high,,,False,admiration,admiration,high,shared_long_stem_edit_distance
adresse,1,1,2,adresse,no_match,,,False,,,,
affirmer,1,1,2,affirmer,no_match,,,False,,,,
affolé,1,1,2,affole,exact,affolé,peur,True,,,,
affolée,0,2,2,affolee,repaired_high,,,False,affolé,peur,high,inflected_or_extended_marker
affreuse,0,2,2,affreuse,repaired_high,,,False,affres,peur,high,shared_long_stem_edit_distance
affreux,2,0,2,affreux,exact,affreux,peur,True,,,,
affront,1,1,2,affront,exact,affront,embarras,True,,,,
agaçant,1,1,2,agacant,no_match,,,False,,,,
agitation,1,1,2,agitation,exact,agitation,comportement,True,,,,
aimerait,0,2,2,aimerait,no_match,,,False,aimer,amour,medium,inflected_or_extended_marker
alarmante,0,2,2,alarmante,repaired_high,,,False,alarmant,peur,high,inflected_or_extended_marker
allergique,1,1,2,allergique,no_match,,,False,,,,
alliance,1,1,2,alliance,no_match,,,False,,,,
allo,1,1,2,allo,no_match,,,False,,,,
allumer,1,1,2,allumer,no_match,,,False,,,,
amende,1,1,2,amende,no_match,,,False,,,,
amical,1,1,2,amical,exact,amical,amour,True,,,,
ampleur,1,1,2,ampleur,no_match,,,False,,,,
améliorer,1,1,2,ameliorer,no_match,,,False,,,,
and,1,1,2,and,no_match,,,False,,,,
animation,1,1,2,animation,no_match,,,False,,,,
animer,1,1,2,animer,no_match,,,False,,,,
annee,1,1,2,annee,no_match,,,False,,,,
annoncer,1,1,2,annoncer,no_match,,,False,,,,
annuler,1,1,2,annuler,no_match,,,False,,,,
anormal,1,1,2,anormal,no_match,,,False,,,,
anse,1,1,2,anse,no_match,,,False,,,,
antiibiotique,1,1,2,antiibiotique,no_match,,,False,,,,
apparition,1,1,2,apparition,no_match,,,False,,,,
appart,1,1,2,appart,no_match,,,False,,,,
apprendre,1,1,2,apprendre,no_match,,,False,,,,
apprécier,1,1,2,apprecier,no_match,,,False,,,,
apre,1,1,2,apre,no_match,,,False,,,,
argument,1,1,2,argument,no_match,,,False,,,,
ariane,1,1,2,ariane,no_match,,,False,,,,
arrachée,0,2,2,arrachee,no_match,,,False,,,,
arreter,1,1,2,arreter,no_match,,,False,,,,
arrivée,1,1,2,arrivee,no_match,,,False,,,,
arriéré,1,1,2,arriere,no_match,,,False,,,,
arrêt,1,1,2,arret,no_match,,,False,,,,
arrêtetu,1,1,2,arretetu,no_match,,,False,,,,
assassinat,1,1,2,assassinat,no_match,,,False,,,,
assassiner,1,1,2,assassiner,no_match,,,False,,,,
assister,1,1,2,assister,no_match,,,False,,,,
assurer,1,1,2,assurer,no_match,,,False,,,,
atteindra,1,1,2,atteindra,no_match,,,False,attendri,empathie,medium,same_prefix_fuzzy
attendai,2,0,2,attendai,repaired_high,,,False,attendri,empathie,high,shared_long_stem_edit_distance
attendra,0,2,2,attendra,repaired_high,,,False,attendri,empathie,high,shared_long_stem_edit_distance
attention,1,1,2,attention,no_match,,,False,,,,
atterrer,2,0,2,atterrer,no_match,,,False,,,,
atterré,0,2,2,atterre,no_match,,,False,,,,
attraction,1,1,2,attraction,no_match,,,False,,,,
attrister,2,0,2,attrister,exact,attrister,tristesse,True,,,,
auprès,1,1,2,aupres,no_match,,,False,,,,
aussitôt,1,1,2,aussitot,no_match,,,False,,,,
autant,1,1,2,autant,no_match,,,False,,,,
autonomie,1,1,2,autonomie,no_match,,,False,,,,
autoritairement,1,1,2,autoritairement,no_match,,,False,,,,
avai,2,0,2,avai,no_match,,,False,,,,
avancer,2,0,2,avancer,no_match,,,False,,,,
avertir,1,1,2,avertir,no_match,,,False,,,,
avi,2,0,2,avi,no_match,,,False,,,,
babine,1,1,2,babine,no_match,,,False,,,,
bactérie,1,1,2,bacterie,no_match,,,False,,,,
bafouill,2,0,2,bafouill,no_match,,,False,,,,
bafouille,0,2,2,bafouille,no_match,,,False,,,,
bagarre,1,1,2,bagarre,no_match,,,False,,,,
baguette,1,1,2,baguette,no_match,,,False,,,,
bais,2,0,2,bais,no_match,,,False,,,,
banane,1,1,2,banane,no_match,,,False,,,,
baptême,1,1,2,bapteme,no_match,,,False,,,,
bateau,1,1,2,bateau,no_match,,,False,,,,
bavure,1,1,2,bavure,no_match,,,False,,,,
bella,1,1,2,bella,no_match,,,False,,,,
ben,1,1,2,ben,no_match,,,False,,,,
betterave,1,1,2,betterave,no_match,,,False,,,,
beueueueh,1,1,2,beueueueh,no_match,,,False,,,,
beuuurk,1,1,2,beuuurk,no_match,,,False,,,,
bilan,1,1,2,bilan,no_match,,,False,,,,
biscuit,1,1,2,biscuit,no_match,,,False,,,,
bisous,0,2,2,bisous,repaired_high,,,False,bisou,amour,high,inflected_or_extended_marker
blablablablablabla,1,1,2,blablablablablabla,no_match,,,False,,,,
blc,1,1,2,blc,no_match,,,False,,,,
bled,1,1,2,bled,no_match,,,False,,,,
blessant,1,1,2,blessant,no_match,,,False,,,,
blessent,0,2,2,blessent,no_match,,,False,,,,
bond,1,1,2,bond,no_match,,,False,,,,
boucle,1,1,2,boucle,no_match,,,False,,,,
boud,2,0,2,boud,no_match,,,False,,,,
bouffe,1,1,2,bouffe,no_match,,,False,,,,
bouffer,1,1,2,bouffer,no_match,,,False,,,,
bougeon,1,1,2,bougeon,no_match,,,False,bougon,colere,medium,same_prefix_fuzzy
bouquet,1,1,2,bouquet,no_match,,,False,,,,
bouse,1,1,2,bouse,no_match,,,False,,,,
bout,1,1,2,bout,no_match,,,False,,,,
boycotter,1,1,2,boycotter,no_match,,,False,,,,
boîte,1,1,2,boite,no_match,,,False,,,,
branler,1,1,2,branler,no_match,,,False,,,,
brest,1,1,2,brest,no_match,,,False,,,,
brother,1,1,2,brother,no_match,,,False,,,,
brouhaha,1,1,2,brouhaha,no_match,,,False,,,,
brouillon,1,1,2,brouillon,no_match,,,False,,,,
brunâtre,1,1,2,brunatre,no_match,,,False,,,,
brusquer,1,1,2,brusquer,no_match,,,False,,,,
brutal,1,1,2,brutal,no_match,,,False,,,,
bruxelles,1,1,2,bruxelles,no_match,,,False,,,,
brûlée,0,2,2,brulee,no_match,,,False,,,,
bâtiment,1,1,2,batiment,no_match,,,False,,,,
béat,1,1,2,beat,exact,béat,joie,True,,,,
bête,1,1,2,bete,no_match,,,False,,,,
bêtis,2,0,2,betis,no_match,,,False,,,,
bêtise,0,2,2,betise,no_match,,,False,,,,
cachent,0,2,2,cachent,no_match,,,False,,,,
caché,0,2,2,cache,no_match,,,False,,,,
camarade,1,1,2,camarade,repaired_high,,,False,camaraderie,amour,high,truncated_prefix_marker
camion,1,1,2,camion,no_match,,,False,,,,
carburant,1,1,2,carburant,no_match,,,False,,,,
carnaval,1,1,2,carnaval,no_match,,,False,,,,
carremenent,1,1,2,carremenent,no_match,,,False,,,,
casiment,1,1,2,casiment,no_match,,,False,,,,
cassez,0,2,2,cassez,no_match,,,False,,,,
cassé,1,1,2,casse,no_match,,,False,,,,
catastrophique,1,1,2,catastrophique,no_match,,,False,,,,
catho,1,1,2,catho,no_match,,,False,,,,
celer,2,0,2,celer,no_match,,,False,,,,
centaine,1,1,2,centaine,no_match,,,False,,,,
certain,1,1,2,certain,no_match,,,False,,,,
cest,1,1,2,cest,no_match,,,False,,,,
chacun,1,1,2,chacun,no_match,,,False,,,,
chambre,1,1,2,chambre,no_match,,,False,,,,
champagne,1,1,2,champagne,no_match,,,False,,,,
chanceux,1,1,2,chanceux,no_match,,,False,,,,
chandelle,1,1,2,chandelle,no_match,,,False,,,,
change,2,0,2,change,no_match,,,False,,,,
chapeau,1,1,2,chapeau,no_match,,,False,,,,
chaque,1,1,2,chaque,no_match,,,False,,,,
charge,1,1,2,charge,no_match,,,False,charme,amour,medium,same_prefix_fuzzy
chassait,0,2,2,chassait,no_match,,,False,,,,
chassée,2,0,2,chassee,no_match,,,False,,,,
chemin,1,1,2,chemin,no_match,,,False,,,,
chercher,1,1,2,chercher,no_match,,,False,,,,
cheveu,1,1,2,cheveu,no_match,,,False,,,,
chiebn,1,1,2,chiebn,no_match,,,False,,,,
choeur,1,1,2,choeur,no_match,,,False,,,,
choix,1,1,2,choix,no_match,,,False,,,,
choléra,1,1,2,cholera,no_match,,,False,,,,
choquait,0,2,2,choquait,no_match,,,False,,,,
choquée,0,2,2,choquee,no_match,,,False,,,,
chouchouté,1,1,2,chouchoute,no_match,,,False,,,,
chute,1,1,2,chute,no_match,,,False,,,,
château,1,1,2,chateau,no_match,,,False,,,,
chômage,1,1,2,chomage,no_match,,,False,,,,
cigarette,1,1,2,cigarette,no_match,,,False,,,,
