marker_value,marker_type,Colere,Degout,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilite,Embarras,Fierte,Jalousie,total_count,P(Colere),P(Degout),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilite),P(Embarras),P(Fierte),P(Jalousie),entropy,normalized_entropy
blague,word,5.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1488348542809166,0.33208774762064913
gueule,lemma,5.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1488348542809166,0.33208774762064913
s'en,word,9.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,13.0,0.6923076923076923,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,1.1401156785146092,0.32956734059212633
ton,word,13.0,2.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,17.0,0.7647058823529411,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.1400677626718572,0.3295534898073634
pour,word,22.0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,29.0,0.7586206896551724,0.13793103448275862,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,1.1301363189199674,0.3266826587441375
pour,lemma,22.0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,29.0,0.7586206896551724,0.13793103448275862,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,1.1301363189199674,0.3266826587441375
as,lemma,8.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0957952550009336,0.31675586506681047
veut,word,10.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,14.0,0.7142857142857143,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,1.0949143184120975,0.31650121728476155
qui,word,12.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.0,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086312840741288,0.3140148326357718
qui,lemma,12.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.0,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086312840741288,0.3140148326357718
con,lemma,9.0,1.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,12.0,0.75,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0408520829727552,0.3008737265871313
gouine,lemma,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
gouine,word,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
repostez,word,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
negre,word,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
oyer,lemma,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
oyé,word,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
negre,lemma,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
défendre,lemma,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
story,word,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
rire,word,3.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
reposter,lemma,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
story,lemma,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
défendre,word,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
assumer,lemma,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2890648263178879
sale,lemma,4.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910760598382222,0.28648522910495233
sale,word,4.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910760598382222,0.28648522910495233
merde,word,9.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.5625,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886994082884974,0.285798222737513
merde,lemma,8.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
leur,word,4.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
autres,word,4.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
autre,word,4.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
frere,word,4.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
marrant,word,3.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
marrant,lemma,3.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
mtn,word,4.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
mtn,lemma,4.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852281360342515,0.2847948000262373
?,punctuation,37.0,0.0,1.0,0.0,5.0,3.0,0,0.0,0.0,0.0,0.0,46.0,0.8043478260869565,0.0,0.021739130434782608,0.0,0.10869565217391304,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.9775988581250254,0.282589444132476
un,word,16.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.0,0.5925925925925926,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751190649408661,0.28187262314639266
manche,word,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
plat,lemma,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
pote,lemma,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
vérité,lemma,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
remettre,lemma,3.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
etre,word,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
sou,lemma,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
graisse,lemma,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
question,word,3.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
question,lemma,3.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
rire,lemma,3.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
crasseux,lemma,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
classe,word,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
manche,lemma,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
classe,lemma,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
josiane,word,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
drôle,lemma,2.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
dises,word,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
degouter,word,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
insulte,word,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.9709505944546686,0.28066766494928874
par,word,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
oe,lemma,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
cons,word,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
drôle,word,2.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
drole,lemma,2.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
josiane,lemma,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
arabe,word,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
vérité,word,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
y,word,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
tas,word,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
sous,word,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
tas,lemma,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
etre,lemma,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
graisse,word,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.28066766494928874
alors,lemma,18.0,2.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664516287472262,0.2793671722084568
alors,word,18.0,2.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.0,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664516287472262,0.2793671722084568
part,word,5.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954434002924965,0.2758932992873915
part,lemma,5.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954434002924965,0.2758932992873915
crasseuse,lemma,3.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954434002924965,0.2758932992873915
autre,lemma,10.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954434002924965,0.2758932992873915
casser,lemma,14.0,0.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,18.0,0.7777777777777778,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.9444885341662053,0.2730184140879906
lui,word,8.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,10.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9219280948873623,0.2664969846261966
luire,lemma,8.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,10.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9219280948873623,0.2664969846261966
gueule,word,8.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219280948873623,0.2664969846261966
mon,word,8.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,10.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.9219280948873623,0.2664969846261966
crasseuse,word,3.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
casser,word,4.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
oe,word,4.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
mdr,lemma,4.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
assume,word,2.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
y,lemma,4.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
putain,word,4.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
fai,lemma,4.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pute,word,10.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
pute,lemma,10.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
frere,lemma,4.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
place,word,4.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
place,lemma,4.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
putain,lemma,4.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
drole,word,2.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
arabe,lemma,2.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
mdr,word,4.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.265447025779401
ftg,lemma,12.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,0.8,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055872616982603,0.2617734245184993
ftg,word,12.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,0.8,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055872616982603,0.2617734245184993
avec,lemma,11.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960382325345574,0.25901313606178905
pierre,word,11.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960382325345574,0.25901313606178905
pierre,lemma,11.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960382325345574,0.25901313606178905
grosse,word,11.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960382325345574,0.25901313606178905
avec,word,11.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960382325345574,0.25901313606178905
brice,lemma,17.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,0.8095238095238095,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929427417665807,0.25811833856057526
toi,word,31.0,8.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.0,0.775,0.2,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882425954337534,0.25507830522897573
juste,word,7.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812908992306927,0.2547502007216554
parle,lemma,7.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812908992306927,0.2547502007216554
juste,lemma,7.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812908992306927,0.2547502007216554
toi,lemma,32.0,8.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41.0,0.7804878048780488,0.1951219512195122,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8697471265693033,0.25141330208223767
chose,word,5.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.863120568566631,0.2494977972441098
pourquoi,lemma,5.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863120568566631,0.2494977972441098
