corpus,file_id,unit_id,type,start_idx,end_idx,text_span,mode,categorie1,categorie2,remarque
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane,a1_1628577805272,SitEmo,1617,1618,!,Montree,Colere,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane,a1_1628577997536,SitEmo,1843,1848,subir,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane,a1_1628578018592,SitEmo,1870,1879,subissent,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane,a1_1628578070314,SitEmo,384,392,subir ça,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane,a1_1628577646178,SitEmo,780,808,"siffler, klaxonner, insulter",Montree,Colere,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Lina_et_Meissane,a1_1628577979848,SitEmo,1788,1883,subissent beaucoup de choses qu’elles ne devraient pas subir et que les hommes ne subissent pas,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Qu_a_fait_Harvey_Weinstein,a1_1628578700271,SitEmo,793,829,avoir parlé de façon très incorrecte,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Qu_a_fait_Harvey_Weinstein,a1_1628578790399,SitEmo,661,671,s’échapper,Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Qu_a_fait_Harvey_Weinstein,a1_1621579828277,SitEmo,774,829,l’accusent de leur avoir parlé de façon très incorrecte,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828260,SitEmo,30,45,Malheureusement,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828263,SitEmo,47,106,on peut être victime de harcèlement ou d’agression sexuelle,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828265,SitEmo,501,506,faute,Designee,Culpabilite,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828269,SitEmo,750,763,une agression,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828272,SitEmo,898,907,très peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828273,SitEmo,960,968,protéger,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828276,SitEmo,1644,1653,en danger,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828277,SitEmo,1725,1751,peur de parler à un adulte,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828280,SitEmo,1904,1917,a fait du mal,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1628579582273,SitEmo,1822,1835,une agression,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828279,SitEmo,1815,1835,a subi une agression,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828267,SitEmo,646,676,coupable de ne pas avoir réagi,Designee,Culpabilite,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1621579828268,SitEmo,744,763,subit une agression,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_Que_faire_en_cas_d_agression,a1_1631608309791,Autre,217,221,veux,,,,Envie
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1621579828195,SitEmo,474,481,tristes,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1621579828196,SitEmo,557,576,avoir été humiliées,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1621579828198,SitEmo,729,738,des viols,Suggeree,Embarras,Peur,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1621579828201,SitEmo,1166,1194,ont critiqué ces initiatives,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1628266360491,SitEmo,274,290,Balance ton porc,Suggeree,Degout,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1628266453107,SitEmo,316,320,porc,Suggeree,Degout,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1628266606781,SitEmo,623,639,très dégradantes,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1628266931173,SitEmo,696,720,des agressions sexuelles,Suggeree,Embarras,Peur,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1628266996480,Autre,855,864,encouragé,,,,Courage
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1631607532209,Autre,80,91,a encouragé,,,,Courage
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_consequences_revelation,a1_1631607656168,Autre,1770,1788,préfèrent se taire,,,,Amour
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_description,a1_1621579828201,SitEmo,110,136,avoir fait beaucoup de mal,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_description,a1_1621579828203,SitEmo,243,261,un énorme scandale,Designee,Colere,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_description,a1_1628267426651,SitEmo,196,207,a harcelées,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_description,a1_1628267441430,SitEmo,211,233,agressées sexuellement,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe28-Weinstein_harcelement_sexuel_description,a1_1628531073694,SitEmo,97,157,est accusé d’avoir fait beaucoup de mal à plusieurs actrices,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Jean-Marc,a1_1621579828335,SitEmo,485,496,des risques,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Jean-Marc,a1_1621579828336,SitEmo,498,546,Il y avait des têtes de mort sur tous les bidons,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Jean-Marc,a1_1621579828337,SitEmo,624,633,dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Jean-Marc,a1_1621579828338,SitEmo,644,697,un véritable stress d’utiliser des produits chimiques,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Jean-Marc,a1_1621579828340,SitEmo,1510,1525,moins dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Jean-Marc,a1_1621579828342,SitEmo,1788,1796,regrette,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Jean-Marc,a1_1628580683765,SitEmo,1723,1785,On est en train de détruire l’environnement dans lequel on est,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Pourquoi_glyphosate,a1_1621579828346,SitEmo,819,866,dangereux pour la santé et pour l’environnement,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Pourquoi_glyphosate,a1_1621579828348,SitEmo,1483,1496,a fait du mal,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_Pourquoi_glyphosate,a1_1628580848397,Autre,607,645,souhaite qu’on empêche son utilisation,,,,Envie
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_description,a1_1621579828322,SitEmo,368,377,dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_vraiment_dangereux,a1_1621579828355,SitEmo,7,25,vraiment dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_vraiment_dangereux,a1_1621579828358,SitEmo,726,735,dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_vraiment_dangereux,a1_1621579828366,SitEmo,1287,1296,dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_vraiment_dangereux,a1_1621579828368,SitEmo,1452,1461,dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_vraiment_dangereux,a1_1621579828370,SitEmo,1700,1709,intimider,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_vraiment_dangereux,a1_1628581473874,Autre,744,768,voudront plus en acheter,,,,Envie
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_vraiment_dangereux,a1_1628581577029,SitEmo,871,886,une catastrophe,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe29-dangers_glyphosate_vraiment_dangereux,a1_1628581620363,SitEmo,896,925,perdrait des millions d’euros,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828363,SitEmo,101,181,"attaquer Paris, la capitale de la France, et une ville juste à côté, Saint-Denis",Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828364,SitEmo,215,228,des attentats,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828365,SitEmo,274,282,violents,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828366,SitEmo,286,297,font du mal,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828367,SitEmo,330,334,peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828368,SitEmo,382,416,ils ont fait exploser trois bombes,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828369,SitEmo,514,555,Une personne a été tuée par une explosion,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828371,SitEmo,573,593,d’autres terroristes,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828372,SitEmo,673,739,ils ont tiré avec un fusil d’habitude utilisé pour faire la guerre,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828373,SitEmo,983,991,protéger,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828377,SitEmo,1370,1380,surprendre,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828379,SitEmo,1471,1512,Les policiers ont tiré dans l’appartement,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1621579828381,SitEmo,1613,1629,ont été arrêtées,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1622020575530,SitEmo,35,59,Des hommes très violents,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1622020587744,SitEmo,61,76,des terroristes,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1622020897458,SitEmo,830,842,Ils ont tiré,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1622020913370,SitEmo,866,918,ont fait exploser une bombe qu’ils portaient sur eux,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1622021399083,SitEmo,1516,1596,"deux de ces personnes sont mortes, dont un homme qui serait le chef des attaques",Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1622021555397,SitEmo,1011,1048,les terroristes ont tué 130 personnes,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1631087645287,Autre,315,350,espèrent faire peur à tout le monde,,,,Espoir
PtitLibe,7-12_PtitLibe3-attentats_Paris_13_novembre,a1_1631087759839,Autre,1360,1411,voulaient surprendre les personnes qui dormaient là,,,,Envie
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828414,SitEmo,255,263,protéger,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828415,SitEmo,296,307,très triste,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828416,SitEmo,311,325,très difficile,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828418,SitEmo,458,469,dramatiques,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828419,SitEmo,485,492,la peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828420,SitEmo,510,532,de mauvaises réactions,Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828421,SitEmo,583,630,ceux qui sont musulmans sont forcément violents,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828423,SitEmo,800,804,peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Et_maintenant,a1_1621579828424,SitEmo,867,877,inquiètent,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1621579828444,SitEmo,622,645,commettre des attentats,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1621579828445,SitEmo,692,703,très fâchés,Designee,Colere,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1621579828446,SitEmo,733,760,la France envoie des bombes,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1621579828447,SitEmo,783,798,c’est la guerre,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1621579828448,SitEmo,869,902,le gouvernement est aussi violent,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1621579828453,SitEmo,1480,1495,imposer tout ça,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1621579828454,SitEmo,1538,1549,la violence,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1621579828458,SitEmo,1818,1877,Ils font exploser les bombes qu’ils ont sur eux pour mourir,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1623066766487,SitEmo,659,681,se venger de la France,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1623068007079,SitEmo,1793,1802,ils tuent,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1631088207934,Autre,102,164,veulent posséder un bout de pays déjà occupé par d’autres gens,,,,Envie
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1631088214332,Autre,175,263,souhaitent forcer tout le monde à suivre leur religion ou à avoir les mêmes idées qu’eux,,,,Envie
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1631088269179,Autre,1173,1187,aiment la paix,,,,Amour
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1631088282806,Autre,1345,1394,veulent que les femmes soient entièrement voilées,,,,Envie
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1631088288710,Autre,1403,1410,veulent,,,,Envie
PtitLibe,7-12_PtitLibe3-attentats_Paris_Pourquoi_terroristes,a1_1631088301758,Autre,1415,1473,que les gens boivent de l’alcool ou écoutent de la musique,,,,Envie
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1621579828379,SitEmo,76,85,attentats,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1621579828380,SitEmo,142,148,choqué,Designee,Surprise,Peur,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1621579828381,SitEmo,163,169,triste,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1621579828382,SitEmo,173,180,inquiet,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1621579828383,SitEmo,209,231,des moments difficiles,Suggeree,Tristesse,Peur,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1621579828385,SitEmo,599,611,Par prudence,Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1621579828386,SitEmo,812,831,dangereux de sortir,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622021800367,Autre,240,293,envie d’être ensemble et de partager ce qu’on ressent,,,,Envie
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022198683,SitEmo,643,667,fermer les lieux publics,Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022229636,SitEmo,688,739,"comme les écoles, les bibliothèques ou les piscines",Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022314738,SitEmo,855,870,faire attention,Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022444273,SitEmo,874,878,fait,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022463932,SitEmo,885,906,une minute de silence,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022496271,SitEmo,947,984,arrête ce qu’on est en train de faire,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022529439,SitEmo,991,1002,se regroupe,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022551557,SitEmo,1027,1039,ne parle pas,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022571536,SitEmo,1046,1080,pense aux gens qui ont été touchés,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022594602,SitEmo,1085,1102,leur rend hommage,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022610479,SitEmo,1123,1136,se recueillir,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022686649,Autre,1165,1175,solidaires,,,,Amour
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022708671,SitEmo,1213,1232,allumer des bougies,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022723727,SitEmo,1238,1272,se souvenir de ceux qui sont morts,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022738547,SitEmo,1253,1272,ceux qui sont morts,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_change_quotidien,a1_1622022750320,SitEmo,1277,1304,déposer des fleurs pour eux,Comportementale,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe3-attentats_Paris_description,a1_1621579828389,SitEmo,68,78,très grave,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1621579828472,SitEmo,940,951,un peu déçu,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1621579828478,Autre,1800,1810,a bien plu,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1628587510227,Autre,104,113,préfèrent,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1628587539167,Autre,511,518,voulait,,,,Envie
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1628587543092,Autre,528,535,voulait,,,,Envie
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1628587569045,Autre,789,813,a donné envie de le lire,,,,Envie
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1628587587417,Autre,855,865,avoir aimé,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1628589753100,Autre,1336,1344,préférés,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1628589771280,Autre,1608,1620,aimer à lire,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Alessandro,a1_1628589778185,Autre,1721,1727,aimait,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Comment_choisit_gagnants,a1_1621579828502,SitEmo,923,930,choquée,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Comment_choisit_gagnants,a1_1628608984800,Autre,862,870,plaisent,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Comment_choisit_gagnants,a1_1628609030847,SitEmo,908,911,ont,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Comment_choisit_gagnants,a1_1628609066412,Autre,1018,1026,préférés,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Comment_choisit_gagnants,a1_1628609077138,Autre,1282,1300,préfèrent vraiment,,,,Amour
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Comment_fait_livre,a1_1621579828534,SitEmo,1426,1436,le malheur,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Comment_fait_livre,a1_1628609233950,Autre,533,556,aurais aimé lire enfant,,,,Envie
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_Comment_fait_livre,a1_1628609285035,Autre,1479,1498,ai voulu adoucir ça,,,,Envie
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_avoir_grand_prix,a1_1621579828487,SitEmo,396,402,énorme,Designee,Admiration,Surprise,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_avoir_grand_prix,a1_1628608734081,SitEmo,403,404,!,Montree,Admiration,Surprise,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_remise_prix_litteraire,a1_1621579828569,SitEmo,903,910,s’amuse,Comportementale,Joie,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_remise_prix_litteraire,a1_1621579828576,SitEmo,1396,1422,a droit à un repas de fête,Suggeree,Joie,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_remise_prix_litteraire,a1_1621579828577,SitEmo,1508,1519,incroyables,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_remise_prix_litteraire,a1_1628609642740,SitEmo,464,488,plus prestigieux de tous,Designee,Admiration,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_remise_prix_litteraire,a1_1628609961894,SitEmo,1578,1579,!,Montree,Joie,Aucune,
PtitLibe,7-12_PtitLibe30-grands_prix_litteraires_remise_prix_litteraire,a1_1628609973227,SitEmo,1582,1592,s’esclaffe,Comportementale,Joie,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828630,SitEmo,14,27,a été harcelé,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828631,SitEmo,57,69,des insultes,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828633,SitEmo,121,155,des coups sans raison particulière,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828634,SitEmo,169,191,victime de harcèlement,Suggeree,Tristesse,Peur,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828638,SitEmo,297,306,harcelait,Suggeree,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828639,SitEmo,363,376,intimidations,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828640,SitEmo,380,389,violences,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828641,SitEmo,505,589,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828643,SitEmo,596,605,souffrait,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828645,SitEmo,723,735,faire du mal,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828647,SitEmo,851,859,angoisse,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828648,SitEmo,926,943,avoir été harcelé,Suggeree,Tristesse,Peur,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1621579828649,SitEmo,1162,1176,une dépression,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1628624020629,SitEmo,480,500,étais traité de tout,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1628624218482,SitEmo,696,703,embêter,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe31-harcelement_ecole_Mael,a1_1628624517528,Autre,680,687,voulais,,,,Envie
